"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxLPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","RT at Max Intensity","OxLPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Number of Scans","OxLPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Max Intensity","OxLPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Average m/z","OxLPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxLPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment"
"","OxLPE(20:2(OH))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:2(OH))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:2(OH))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:2(OH))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:2(OH))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:2(OH))+Na","544.29989","501.25769","403.2807957","176.99139","164.00888","1.89569166666667","2.19569166666667","6040"
"","OxLPE(22:1(OH))+Na",0,0,0,0,0,"0.6869375","0.9869375","2686","","OxLPE(22:1(OH))+Na",0,0,0,0,0,"0.6869375","0.9869375","2686","","OxLPE(22:1(OH))+Na",0,0,0,0,0,"0.6869375","0.9869375","2686","","OxLPE(22:1(OH))+Na",0,0,0,0,0,"0.6869375","0.9869375","2686","","OxLPE(22:1(OH))+Na",0,0,0,0,0,"0.6869375","0.9869375","2686","","OxLPE(22:1(OH))+Na","574.34689","531.30469","433.3277957","176.99139","164.00888","0.6869375","0.9869375","2686"
"","OxLPE(22:3(OH))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:3(OH))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:3(OH))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:3(OH))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:3(OH))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:3(OH))+Na","570.31559","527.27339","429.2964957","176.99139","164.00888","0.405259090909091","0.705259090909091","11793"
"","OxLPE(22:3(OO))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:3(OO))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:3(OO))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:3(OO))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:3(OO))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:3(OO))+Na","586.31051","543.26831","445.2914157","176.99139","164.00888","1.82909166666667","2.12909166666667","7873"
"","OxLPE(20:2(OOOO))+Na",0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(20:2(OOOO))+Na",0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(20:2(OOOO))+Na",0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(20:2(OOOO))+Na",0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(20:2(OOOO))+Na",0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(20:2(OOOO))+Na","592.28465","549.24245","451.2655557","176.99139","164.00888","10.0146444444444","10.3146444444444","11311"
"","OxLPE(20:1(Ke))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:1(Ke))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:1(Ke))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:1(Ke))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:1(Ke))+Na",0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(20:1(Ke))+Na","544.29993","501.25773","403.2808357","176.99139","164.00888","1.89569166666667","2.19569166666667","6040"
"","OxLPE(22:2(Ke))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:2(Ke))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:2(Ke))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:2(Ke))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:2(Ke))+Na",0,0,0,0,0,"0.405259090909091","0.705259090909091","11793","","OxLPE(22:2(Ke))+Na","570.31553","527.27333","429.2964357","176.99139","164.00888","0.405259090909091","0.705259090909091","11793"
"","OxLPE(22:2(Ke,OH))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:2(Ke,OH))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:2(Ke,OH))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:2(Ke,OH))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:2(Ke,OH))+Na",0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxLPE(22:2(Ke,OH))+Na","586.31045","543.26825","445.2913557","176.99139","164.00888","1.82909166666667","2.12909166666667","7873"
