"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","RT at Max Intensity","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Number of Scans","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Max Intensity","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Average m/z","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71002361111111","9.01002361111111","12378","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71002361111111","9.01002361111111","12378","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71002361111111","9.01002361111111","12378","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71002361111111","9.01002361111111","12378","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71002361111111","9.01002361111111","12378","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","8.71002361111111","9.01002361111111","12378"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"12.4340424242424","12.7340424242424","13579","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"12.4340424242424","12.7340424242424","13579","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"12.4340424242424","12.7340424242424","13579","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"12.4340424242424","12.7340424242424","13579","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"12.4340424242424","12.7340424242424","13579","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","12.4340424242424","12.7340424242424","13579"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"11.9444402777778","12.2444402777778","13620","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"11.9444402777778","12.2444402777778","13620","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"11.9444402777778","12.2444402777778","13620","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"11.9444402777778","12.2444402777778","13620","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"11.9444402777778","12.2444402777778","13620","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","11.9444402777778","12.2444402777778","13620"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.2015090909091","14.5015090909091","13730","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.2015090909091","14.5015090909091","13730","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.2015090909091","14.5015090909091","13730","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.2015090909091","14.5015090909091","13730","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.2015090909091","14.5015090909091","13730","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","14.2015090909091","14.5015090909091","13730"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.9287194444444","10.2287194444444","13839","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.9287194444444","10.2287194444444","13839","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.9287194444444","10.2287194444444","13839","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.9287194444444","10.2287194444444","13839","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.9287194444444","10.2287194444444","13839","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","9.9287194444444","10.2287194444444","13839"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"1.17915909090909","1.47915909090909","14024","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"1.17915909090909","1.47915909090909","14024","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"1.17915909090909","1.47915909090909","14024","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"1.17915909090909","1.47915909090909","14024","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"1.17915909090909","1.47915909090909","14024","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","1.17915909090909","1.47915909090909","14024"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.66706111111111","5.96706111111111","14030","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.66706111111111","5.96706111111111","14030","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.66706111111111","5.96706111111111","14030","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.66706111111111","5.96706111111111","14030","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.66706111111111","5.96706111111111","14030","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","5.66706111111111","5.96706111111111","14030"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1013597222222","13.4013597222222","14701","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1013597222222","13.4013597222222","14701","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1013597222222","13.4013597222222","14701","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1013597222222","13.4013597222222","14701","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1013597222222","13.4013597222222","14701","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","13.1013597222222","13.4013597222222","14701"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.29805","14.59805","14962","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.29805","14.59805","14962","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.29805","14.59805","14962","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.29805","14.59805","14962","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.29805","14.59805","14962","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","14.29805","14.59805","14962"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"15.0651708333333","15.3651708333333","15506","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"15.0651708333333","15.3651708333333","15506","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"15.0651708333333","15.3651708333333","15506","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"15.0651708333333","15.3651708333333","15506","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"15.0651708333333","15.3651708333333","15506","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","15.0651708333333","15.3651708333333","15506"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1573757575758","13.4573757575758","15552","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1573757575758","13.4573757575758","15552","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1573757575758","13.4573757575758","15552","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1573757575758","13.4573757575758","15552","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.1573757575758","13.4573757575758","15552","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","13.1573757575758","13.4573757575758","15552"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"10.2096180555556","10.5096180555556","15677","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"10.2096180555556","10.5096180555556","15677","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"10.2096180555556","10.5096180555556","15677","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"10.2096180555556","10.5096180555556","15677","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"10.2096180555556","10.5096180555556","15677","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","10.2096180555556","10.5096180555556","15677"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.72639166666667","10.0263916666667","16957","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.72639166666667","10.0263916666667","16957","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.72639166666667","10.0263916666667","16957","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.72639166666667","10.0263916666667","16957","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.72639166666667","10.0263916666667","16957","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","9.72639166666667","10.0263916666667","16957"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.50228333333333","5.80228333333333","16970","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.50228333333333","5.80228333333333","16970","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.50228333333333","5.80228333333333","16970","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.50228333333333","5.80228333333333","16970","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"5.50228333333333","5.80228333333333","16970","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","5.50228333333333","5.80228333333333","16970"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.6774194444444","14.9774194444444","17441","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.6774194444444","14.9774194444444","17441","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.6774194444444","14.9774194444444","17441","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.6774194444444","14.9774194444444","17441","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"14.6774194444444","14.9774194444444","17441","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","14.6774194444444","14.9774194444444","17441"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.27843194444445","9.57843194444445","17578","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.27843194444445","9.57843194444445","17578","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.27843194444445","9.57843194444445","17578","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.27843194444445","9.57843194444445","17578","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.27843194444445","9.57843194444445","17578","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","9.27843194444445","9.57843194444445","17578"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.56915","13.86915","17593","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.56915","13.86915","17593","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.56915","13.86915","17593","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.56915","13.86915","17593","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"13.56915","13.86915","17593","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","13.56915","13.86915","17593"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.09079166666667","9.39079166666667","18113","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.09079166666667","9.39079166666667","18113","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.09079166666667","9.39079166666667","18113","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.09079166666667","9.39079166666667","18113","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"9.09079166666667","9.39079166666667","18113","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","9.09079166666667","9.39079166666667","18113"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"0.617619444444444","0.917619444444444","18575","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"0.617619444444444","0.917619444444444","18575","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"0.617619444444444","0.917619444444444","18575","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"0.617619444444444","0.917619444444444","18575","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"0.617619444444444","0.917619444444444","18575","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","0.617619444444444","0.917619444444444","18575"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71783888888889","9.01783888888889","19078","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71783888888889","9.01783888888889","19078","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71783888888889","9.01783888888889","19078","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71783888888889","9.01783888888889","19078","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.71783888888889","9.01783888888889","19078","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","8.71783888888889","9.01783888888889","19078"
"","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.27103194444445","8.57103194444445","19194","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.27103194444445","8.57103194444445","19194","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.27103194444445","8.57103194444445","19194","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.27103194444445","8.57103194444445","19194","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))",0,0,0,"8.27103194444445","8.57103194444445","19194","","PEG(n=7_NH4+_CH2=2_DBE=0_(1-OH))","388.255","89.0602","133.0859","8.27103194444445","8.57103194444445","19194"
"","PEG(n=3_NH4+_CH2=14_DBE=2_(2=O))",0,0,0,"0.369034722222222","0.669034722222222","4025","","PEG(n=3_NH4+_CH2=14_DBE=2_(2=O))",0,0,0,"0.369034722222222","0.669034722222222","4025","","PEG(n=3_NH4+_CH2=14_DBE=2_(2=O))",0,0,0,"0.369034722222222","0.669034722222222","4025","","PEG(n=3_NH4+_CH2=14_DBE=2_(2=O))",0,0,0,"0.369034722222222","0.669034722222222","4025","","PEG(n=3_NH4+_CH2=14_DBE=2_(2=O))",0,0,0,"0.369034722222222","0.669034722222222","4025","","PEG(n=3_NH4+_CH2=14_DBE=2_(2=O))","388.269","89.0602","133.0859","0.369034722222222","0.669034722222222","4025"
"","PEG(n=3_NH4+_CH2=15_DBE=2_(1=O))",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=3_NH4+_CH2=15_DBE=2_(1=O))",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=3_NH4+_CH2=15_DBE=2_(1=O))",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=3_NH4+_CH2=15_DBE=2_(1=O))",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=3_NH4+_CH2=15_DBE=2_(1=O))",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=3_NH4+_CH2=15_DBE=2_(1=O))","388.305","89.0602","133.0859","0.346430555555556","0.646430555555556","5432"
"","PEG(n=4_NH4+_CH2=13_DBE=3_)",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=4_NH4+_CH2=13_DBE=3_)",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=4_NH4+_CH2=13_DBE=3_)",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=4_NH4+_CH2=13_DBE=3_)",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=4_NH4+_CH2=13_DBE=3_)",0,0,0,"0.346430555555556","0.646430555555556","5432","","PEG(n=4_NH4+_CH2=13_DBE=3_)","388.306","89.0602","133.0859","0.346430555555556","0.646430555555556","5432"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"2.10471527777778","2.40471527777778","3429","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"2.10471527777778","2.40471527777778","3429","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"2.10471527777778","2.40471527777778","3429","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"2.10471527777778","2.40471527777778","3429","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"2.10471527777778","2.40471527777778","3429","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","2.10471527777778","2.40471527777778","3429"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.39069583333333","1.69069583333333","4589","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.39069583333333","1.69069583333333","4589","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.39069583333333","1.69069583333333","4589","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.39069583333333","1.69069583333333","4589","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.39069583333333","1.69069583333333","4589","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","1.39069583333333","1.69069583333333","4589"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.7069333333333","14.0069333333333","4647","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.7069333333333","14.0069333333333","4647","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.7069333333333","14.0069333333333","4647","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.7069333333333","14.0069333333333","4647","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.7069333333333","14.0069333333333","4647","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","13.7069333333333","14.0069333333333","4647"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.1973791666667","13.4973791666667","4668","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.1973791666667","13.4973791666667","4668","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.1973791666667","13.4973791666667","4668","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.1973791666667","13.4973791666667","4668","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.1973791666667","13.4973791666667","4668","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","13.1973791666667","13.4973791666667","4668"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.2824388888889","14.5824388888889","4793","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.2824388888889","14.5824388888889","4793","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.2824388888889","14.5824388888889","4793","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.2824388888889","14.5824388888889","4793","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.2824388888889","14.5824388888889","4793","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","14.2824388888889","14.5824388888889","4793"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.78371805555556","2.08371805555556","4891","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.78371805555556","2.08371805555556","4891","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.78371805555556","2.08371805555556","4891","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.78371805555556","2.08371805555556","4891","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"1.78371805555556","2.08371805555556","4891","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","1.78371805555556","2.08371805555556","4891"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.5080986111111","13.8080986111111","5623","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.5080986111111","13.8080986111111","5623","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.5080986111111","13.8080986111111","5623","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.5080986111111","13.8080986111111","5623","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"13.5080986111111","13.8080986111111","5623","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","13.5080986111111","13.8080986111111","5623"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.7848305555556","15.0848305555556","6023","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.7848305555556","15.0848305555556","6023","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.7848305555556","15.0848305555556","6023","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.7848305555556","15.0848305555556","6023","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"14.7848305555556","15.0848305555556","6023","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","14.7848305555556","15.0848305555556","6023"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"4.10141666666667","4.40141666666667","6202","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"4.10141666666667","4.40141666666667","6202","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"4.10141666666667","4.40141666666667","6202","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"4.10141666666667","4.40141666666667","6202","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"4.10141666666667","4.40141666666667","6202","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","4.10141666666667","4.40141666666667","6202"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.74005555555556","8.04005555555556","6692","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.74005555555556","8.04005555555556","6692","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.74005555555556","8.04005555555556","6692","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.74005555555556","8.04005555555556","6692","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.74005555555556","8.04005555555556","6692","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","7.74005555555556","8.04005555555556","6692"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"9.22878888888889","9.52878888888889","6740","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"9.22878888888889","9.52878888888889","6740","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"9.22878888888889","9.52878888888889","6740","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"9.22878888888889","9.52878888888889","6740","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"9.22878888888889","9.52878888888889","6740","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","9.22878888888889","9.52878888888889","6740"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.957325","8.257325","7051","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.957325","8.257325","7051","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.957325","8.257325","7051","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.957325","8.257325","7051","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"7.957325","8.257325","7051","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","7.957325","8.257325","7051"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"0.456372222222222","0.756372222222222","7057","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"0.456372222222222","0.756372222222222","7057","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"0.456372222222222","0.756372222222222","7057","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"0.456372222222222","0.756372222222222","7057","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"0.456372222222222","0.756372222222222","7057","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","0.456372222222222","0.756372222222222","7057"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.27044305555556","8.57044305555556","7069","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.27044305555556","8.57044305555556","7069","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.27044305555556","8.57044305555556","7069","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.27044305555556","8.57044305555556","7069","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.27044305555556","8.57044305555556","7069","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","8.27044305555556","8.57044305555556","7069"
"","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.6226625","8.9226625","7337","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.6226625","8.9226625","7337","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.6226625","8.9226625","7337","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.6226625","8.9226625","7337","","PEG(n=3_NH4+_CH2=16_DBE=2_)",0,0,0,"8.6226625","8.9226625","7337","","PEG(n=3_NH4+_CH2=16_DBE=2_)","388.342","89.0602","133.0859","8.6226625","8.9226625","7337"
