"MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7"
"MSDIAL_NAOrn 10:0/21:1;[M+H]+;CCCCCCCCC\C=C/C(CCCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;FYDPZAMCUFYHOJ-QLYXXIJNNA-N;C36H68N2O5","609.52010","115.0866","70.06513","419.3632","133.0972","437.3738","609.5201","305.2839"
"MSDIAL_NAOrn 10:0/21:2;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCCC;IYMVGFHDASJKJX-DYAUOMFSNA-N;C36H66N2O5","607.50445","115.0866","70.06513","417.3476","133.0972","435.3581","607.5045","303.2682"
"MSDIAL_NAOrn 10:0/22:0;[M+H]+;CCCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;UDBPEFIRPJQRTP-UHFFFAOYNA-N;C37H72N2O5","625.55140","115.0866","70.06513","435.3945","133.0972","453.4051","625.5514","321.3152"
"MSDIAL_NAOrn 10:0/22:1;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;QCVWCQHLUQAEHI-PEZBUJJGNA-N;C37H70N2O5","623.53575","115.0866","70.06513","433.3788","133.0972","451.3894","623.5358","319.2995"
"MSDIAL_NAOrn 10:0/22:2;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/C\C=C/CCCCC;BFXYXYYRAPXQKW-HWXYQOBYNA-N;C37H68N2O5","621.52010","115.0866","70.06513","431.3632","133.0972","449.3738","621.5201","317.2839"
"MSDIAL_NAOrn 10:0/22:3;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/CCCCC;QMCYVPQRFLLPSV-JJHCCBQXNA-N;C37H66N2O5","619.50445","115.0866","70.06513","429.3476","133.0972","447.3581","619.5045","315.2682"
"MSDIAL_NAOrn 10:0/22:4;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/CC;FESFTQIKUSOZGZ-MRPMGREHNA-N;C37H64N2O5","617.48880","115.0866","70.06513","427.3319","133.0972","445.3425","617.4888","313.2526"
"MSDIAL_NAOrn 10:0/22:5;[M+H]+;CCCCCCCCCC(=O)OC(CCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;DGGMKFMNHQVMOG-BCPPMJDWNA-N;C37H62N2O5","615.47315","115.0866","70.06513","425.3163","133.0972","443.3268","615.4731","311.2369"
"MSDIAL_NAOrn 10:0/23:0;[M+H]+;CCCCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;ALIKSLLZEOHOSN-UHFFFAOYNA-N;C38H74N2O5","639.56705","115.0866","70.06513","449.4102","133.0972","467.4207","639.5671","335.3308"
"MSDIAL_NAOrn 10:0/24:0;[M+H]+;CCCCCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;AZYSLIFDBONYIQ-UHFFFAOYNA-N;C39H76N2O5","653.58270","115.0866","70.06513","463.4258","133.0972","481.4364","653.5827","349.3465"
"MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5","651.56705","115.0866","70.06513","461.4102","133.0972","479.4207","651.5671","347.3308"
"MSDIAL_NAOrn 10:0/24:2;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/C\C=C/CCCCCCC;QFCQIPYLBMFOPM-OICJTPSNNA-N;C39H72N2O5","649.55140","115.0866","70.06513","459.3945","133.0972","477.4051","649.5514","345.3152"
"MSDIAL_NAOrn 10:0/24:4;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC;BCLJRIIPMFUAAN-OCKHJZJCNA-N;C39H68N2O5","645.52010","115.0866","70.06513","455.3632","133.0972","473.3738","645.5201","341.2839"
"MSDIAL_NAOrn 10:0/25:0;[M+H]+;CCCCCCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;BRUHSLQGWKQXFN-UHFFFAOYNA-N;C40H78N2O5","667.59835","115.0866","70.06513","477.4415","133.0972","495.452","667.5983","363.3622"
"MSDIAL_NAOrn 10:0/26:0;[M+H]+;CCCCCCCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;VSALTFWRRHKDKS-UHFFFAOYNA-N;C41H80N2O5","681.61400","115.0866","70.06513","491.4571","133.0972","509.4677","681.614","377.3778"
"MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5","679.59835","115.0866","70.06513","489.4415","133.0972","507.452","679.5983","375.3622"
"MSDIAL_NAOrn 10:0/26:2;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCCCC\C=C/C\C=C/CCCCCCC;IYWQMIRGWWEGCF-AUGURXLVNA-N;C41H76N2O5","677.58270","115.0866","70.06513","487.4258","133.0972","505.4364","677.5827","373.3465"
"MSDIAL_NAOrn 10:0/26:4;[M+H]+;CCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC;DEMMVQJBZLTXPC-XWVIRPHINA-N;C41H72N2O5","673.55140","115.0866","70.06513","483.3945","133.0972","501.4051","673.5514","369.3152"
"MSDIAL_NAOrn 11:0/10:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCC)CCCCCC(=O)NC(CCCN)C(O)=O;XVCOTSRVVRDIEY-UHFFFAOYNA-N;C26H50N2O5","471.37925","115.0866","70.06513","267.2067","133.0972","285.2173","471.3792","153.1274"
"MSDIAL_NAOrn 11:0/11:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCC)CCCCCC(=O)NC(CCCN)C(O)=O;KCQFWQOJUBWLAU-UHFFFAOYNA-N;C27H52N2O5","485.39490","115.0866","70.06513","281.2224","133.0972","299.2329","485.3949","167.143"
"MSDIAL_NAOrn 11:0/12:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCC)CCCCCC(=O)NC(CCCN)C(O)=O;LTWFFSWZWZBRHN-UHFFFAOYNA-N;C28H54N2O5","499.41055","115.0866","70.06513","295.238","133.0972","313.2486","499.4106","181.1587"
