"MSDIAL_FAHFA","[M-H]-","1","2","3","4"
"MSDIAL_FAHFA 2:0/24:4;[M-H]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCC(CCCCCCCC(O)=O)OC(C)=O;LOPQKWBNCBSSJR-CKHGEDJRNA-N;C26H42O4","417.30103","59.01385","357.2799","417.301","375.2905"
"MSDIAL_FAHFA 2:0/25:0;[M-H]-;CCCCCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(C)=O;XJWUZANNUJDWAY-UHFFFAOYNA-N;C27H52O4","439.37928","59.01385","379.3582","439.3793","397.3687"
"MSDIAL_FAHFA 2:0/26:0;[M-H]-;CCCCCCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(C)=O;BTGPBGVUKWYSJS-UHFFFAOYNA-N;C28H54O4","453.39493","59.01385","393.3738","453.3949","411.3844"
"MSDIAL_FAHFA 2:0/26:1;[M-H]-;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(O)=O)OC(C)=O;AXYZKXKHRVFENI-SEYXRHQNNA-N;C28H52O4","451.37928","59.01385","391.3582","451.3793","409.3687"
"MSDIAL_FAHFA 2:0/26:2;[M-H]-;CCCCCCC\C=C/C\C=C/CCCCCC(CCCCCCCC(O)=O)OC(C)=O;XNILOOOBLVPGGL-UTJQPWESNA-N;C28H50O4","449.36363","59.01385","389.3425","449.3636","407.3531"
"MSDIAL_FAHFA 2:0/26:4;[M-H]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(CCCCCCCC(O)=O)OC(C)=O;ZAALJMDGSMQOAB-GJDCDIHCNA-N;C28H46O4","445.33233","59.01385","385.3112","445.3323","403.3218"
"MSDIAL_FAHFA 2:0/27:0;[M-H]-;CCCCCCCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(C)=O;QXDMTMGWSRAIRG-UHFFFAOYNA-N;C29H56O4","467.41058","59.01385","407.3894","467.4106","425.4"
"MSDIAL_FAHFA 3:0/15:0;[M-H]-;CCCCCCCC(CCCCCCC(O)=O)OC(=O)CC;UJKKDNNTWFBSEN-UHFFFAOYNA-N;C18H34O4","313.23843","73.0295","239.2016","313.2384","257.2122"
"MSDIAL_FAHFA 3:0/15:1;[M-H]-;CCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CC;MDDGTVFSUHUDEV-RAXLEYEMNA-N;C18H32O4","311.22278","73.0295","237.186","311.2228","255.1966"
"MSDIAL_FAHFA 3:0/16:0;[M-H]-;CCCCCCCCC(CCCCCCC(O)=O)OC(=O)CC;XVTURTWBLBRVLO-UHFFFAOYNA-N;C19H36O4","327.25408","73.0295","253.2173","327.2541","271.2279"
"MSDIAL_FAHFA 3:0/16:1;[M-H]-;CCCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CC;XAHIEYZPZXVSOZ-KAMYIIQDNA-N;C19H34O4","325.23843","73.0295","251.2016","325.2384","269.2122"
"MSDIAL_FAHFA 3:0/16:2;[M-H]-;CCC\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CC;YETZXBUSSZXPGL-BKIWZHBDNA-N;C19H32O4","323.22278","73.0295","249.186","323.2228","267.1966"
"MSDIAL_FAHFA 3:0/16:3;[M-H]-;CC\C=C/C\C=C/C(OC(=O)CC)\C=C/CCCCCC(O)=O;KABLAJIHKNAMEB-GZZMFMRTNA-N;C19H30O4","321.20713","73.0295","247.1703","321.2071","265.1809"
"MSDIAL_FAHFA 3:0/17:0;[M-H]-;CCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;PGMQNLGDGYIBRN-UHFFFAOYNA-N;C20H38O4","341.26973","73.0295","267.2329","341.2697","285.2435"
"MSDIAL_FAHFA 3:0/17:1;[M-H]-;CCCCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CC;IRQWZDHLJOXZLH-QINSGFPZNA-N;C20H36O4","339.25408","73.0295","265.2173","339.2541","283.2279"
"MSDIAL_FAHFA 3:0/17:2;[M-H]-;CCCC\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CC;IRSKOTZPEIWNME-VZFGNTJKNA-N;C20H34O4","337.23843","73.0295","263.2017","337.2384","281.2122"
"MSDIAL_FAHFA 3:0/18:0;[M-H]-;CCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;YPKDSCAWIJKKST-UHFFFAOYNA-N;C21H40O4","355.28538","73.0295","281.2486","355.2854","299.2592"
"MSDIAL_FAHFA 3:0/18:1;[M-H]-;CCCCCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CC;QYVULIRCLZHODB-SSZFMOIBNA-N;C21H38O4","353.26973","73.0295","279.2329","353.2697","297.2435"
"MSDIAL_FAHFA 3:0/18:2;[M-H]-;CCCCC\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CC;UDQFLZXFGUGHPC-NJYPZRLANA-N;C21H36O4","351.25408","73.0295","277.2173","351.2541","295.2279"
"MSDIAL_FAHFA 3:0/18:3;[M-H]-;CC\C=C/C\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CC;SEQCMHGNTIRIDD-ORKBZCNQNA-N;C21H34O4","349.23843","73.0295","275.2017","349.2384","293.2122"
"MSDIAL_FAHFA 3:0/19:0;[M-H]-;CCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;RKPPKGPEILHIQP-UHFFFAOYNA-N;C22H42O4","369.30103","73.0295","295.2643","369.301","313.2748"
"MSDIAL_FAHFA 3:0/19:1;[M-H]-;CCCCCCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CC;KTEIDTZMPZVHOW-VKAVYKQENA-N;C22H40O4","367.28538","73.0295","293.2486","367.2854","311.2592"
"MSDIAL_FAHFA 3:0/19:2;[M-H]-;CCCCCC\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CC;HTPYMUIYYFBEOV-QTKZLXSXNA-N;C22H38O4","365.26973","73.0295","291.2329","365.2697","309.2435"
"MSDIAL_FAHFA 3:0/20:0;[M-H]-;CCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;CHVBDSRTWKANFW-UHFFFAOYNA-N;C23H44O4","383.31668","73.0295","309.2799","383.3167","327.2905"
"MSDIAL_FAHFA 3:0/20:1;[M-H]-;CCCCCCCC\C=C/C(CCCCCCCCC(O)=O)OC(=O)CC;KVZGJNLWYDKYFF-SDXDJHTJNA-N;C23H42O4","381.30103","73.0295","307.2643","381.301","325.2748"
"MSDIAL_FAHFA 3:0/20:2;[M-H]-;CCCCC\C=C/C\C=C/C(CCCCCCCCC(O)=O)OC(=O)CC;DVMUCEQPNBJGLJ-FVFMRWSDNA-N;C23H40O4","379.28538","73.0295","305.2486","379.2854","323.2592"
