"MSDIAL_HexCer_EOS","[M+H]+","1","2","3","4","5","6","7"
"MSDIAL_HexCer 15:1;2O/54:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;TWEYVZKTXKQRNN-OSBJYFKDNA-N;C75H141NO10","1217.06283","222.2216","1036.999","1055.01","1217.063","1018.989","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/54:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;KNPVNXFIQFLEKY-HLHKDDBRNA-N;C75H139NO10","1215.04718","222.2216","1034.984","1052.994","1215.047","1016.973","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/54:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;ARFTYBWEJALXLH-IYVLZIEKNA-N;C75H137NO10","1213.03153","222.2216","1032.968","1050.979","1213.031","1014.958","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/55:1;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;JYPHNGTZUXWFFF-KVIBLYMBNA-N;C76H147NO10","1235.10978","222.2216","1055.046","1073.057","1235.11","1037.036","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/55:2;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;GRVYOTYXXWMRCC-OERNCPIONA-N;C76H145NO10","1233.09413","222.2216","1053.031","1071.041","1233.094","1035.02","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/55:3;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;NKEFMDOLKNHWJL-FZFQWPOCNA-N;C76H143NO10","1231.07848","222.2216","1051.015","1069.026","1231.078","1033.005","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/55:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;RMKZHFIWBHVSCQ-MUQYOFBVNA-N;C76H141NO10","1229.06283","222.2216","1048.999","1067.01","1229.063","1030.989","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/55:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;WNHHUKOYKWCOHR-JWJKUTBINA-N;C76H139NO10","1227.04718","222.2216","1046.984","1064.994","1227.047","1028.973","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/56:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;PYEZTEGEVJUASE-DTXRPLSRNA-N;C77H149NO10","1249.12543","222.2216","1069.062","1087.073","1249.125","1051.051","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/56:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;NFYLUSNHNVHXOH-YBMIPTRANA-N;C77H147NO10","1247.10978","222.2216","1067.046","1085.057","1247.11","1049.036","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/56:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;LDRUTAGPFIXHLX-BQLHEULGNA-N;C77H145NO10","1245.09413","222.2216","1065.031","1083.041","1245.094","1047.02","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/56:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;DRKJPNVNCAXLQL-HRNLWRDGNA-N;C77H143NO10","1243.07848","222.2216","1063.015","1081.026","1243.078","1045.005","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/56:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;WWVZQNRLPYZODB-GFSSOKIQNA-N;C77H141NO10","1241.06283","222.2216","1060.999","1079.01","1241.063","1042.989","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/57:1;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;IKHDZVSCDSHXOG-RNMSRVNGNA-N;C78H151NO10","1263.14108","222.2216","1083.078","1101.088","1263.141","1065.067","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/57:2;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;OKUCTFAYORCCKS-JUKAOYRRNA-N;C78H149NO10","1261.12543","222.2216","1081.062","1099.073","1261.125","1063.051","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/57:3;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;PICHHMQEUDXGTQ-PXPMWTCHNA-N;C78H147NO10","1259.10978","222.2216","1079.046","1097.057","1259.11","1061.036","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/57:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;WSSXQVYKKGHCDW-MXDOLWEANA-N;C78H145NO10","1257.09413","222.2216","1077.031","1095.041","1257.094","1059.02","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/57:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;LATVJXANFFGPMO-LOPRLRFVNA-N;C78H143NO10","1255.07848","222.2216","1075.015","1093.026","1255.078","1057.005","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/58:1;2O;[M+H]+;CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;CWJHMWQOFYPRHC-BNQHEXLPNA-N;C79H153NO10","1277.15673","222.2216","1097.093","1115.104","1277.157","1079.083","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/58:2;2O;[M+H]+;CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;LFTDJZRNOGTKQG-XPDIULRONA-N;C79H151NO10","1275.14108","222.2216","1095.078","1113.088","1275.141","1077.067","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/58:3;2O;[M+H]+;CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;JCUFEIWZVVHDPN-QGZMDQTINA-N;C79H149NO10","1273.12543","222.2216","1093.062","1111.073","1273.125","1075.051","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/58:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCC;RPAZNRCQYKBUIS-IWNKCJPYNA-N;C79H147NO10","1271.10978","222.2216","1091.046","1109.057","1271.11","1073.036","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/58:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;PRKRYNWTRCKPGS-OMMHFXJGNA-N;C79H145NO10","1269.09413","222.2216","1089.031","1107.041","1269.094","1071.02","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/59:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;ZUMZESGWVUQJCR-BAGMXPBTNA-N;C80H155NO10","1291.17238","222.2216","1111.109","1129.12","1291.172","1093.098","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/59:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;GKSRVHBZILDHOB-MRCYNXSKNA-N;C80H153NO10","1289.15673","222.2216","1109.093","1127.104","1289.157","1091.083","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/59:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;WHJQOSPRGOPLBS-NKMCLIKONA-N;C80H151NO10","1287.14108","222.2216","1107.078","1125.088","1287.141","1089.067","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/59:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCC;JMXWTPQFMXZQDC-PCNUAVCSNA-N;C80H149NO10","1285.12543","222.2216","1105.062","1123.073","1285.125","1087.051","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/59:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;DADHSYICRGWWMD-CWKHQOOUNA-N;C80H147NO10","1283.10978","222.2216","1103.046","1121.057","1283.11","1085.036","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/60:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;XSTWUVBGQUVOBD-SUUXKQSUNA-N;C81H157NO10","1305.18803","222.2216","1125.125","1143.135","1305.188","1107.114","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/60:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;SSDCDGMAFOZHEQ-FFLVVLCINA-N;C81H155NO10","1303.17238","222.2216","1123.109","1141.12","1303.172","1105.098","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/60:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;XCZXUFYQEDFVDR-SXQOUTFFNA-N;C81H153NO10","1301.15673","222.2216","1121.093","1139.104","1301.157","1103.083","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/60:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC;LOMQJLIIPXFLKJ-ABCOWUBJNA-N;C81H151NO10","1299.14108","222.2216","1119.078","1137.088","1299.141","1101.067","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/60:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCCC;SZKBIKBYPAPMJR-FITUCGOENA-N;C81H149NO10","1297.12543","222.2216","1117.062","1135.073","1297.125","1099.051","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/61:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;PGSUXQQJIKKTBR-RXLQYJFXNA-N;C82H159NO10","1319.20368","222.2216","1139.14","1157.151","1319.204","1121.13","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/61:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;DXSLAEWJKNYTPY-VMKZODSBNA-N;C82H157NO10","1317.18803","222.2216","1137.125","1155.135","1317.188","1119.114","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/61:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;QYAVEGMOFUNHJM-BLGQNOSMNA-N;C82H155NO10","1315.17238","222.2216","1135.109","1153.12","1315.172","1117.098","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/61:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCCC;ISGSXAROSNKBQO-UHEUUALJNA-N;C82H153NO10","1313.15673","222.2216","1133.093","1151.104","1313.157","1115.083","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/61:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCCCC;MUVCICQUASAWRN-BCXUDTMYNA-N;C82H151NO10","1311.14108","222.2216","1131.078","1149.088","1311.141","1113.067","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/62:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;PUDCYBBQHCOKSU-WOGVOUMSNA-N;C83H161NO10","1333.21933","222.2216","1153.156","1171.167","1333.219","1135.145","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/62:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;STMJVCKIOYDMJD-NQMBLGJDNA-N;C83H159NO10","1331.20368","222.2216","1151.14","1169.151","1331.204","1133.13","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/62:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;USVXZDPEBPFDRC-YQBNZINYNA-N;C83H157NO10","1329.18803","222.2216","1149.125","1167.135","1329.188","1131.114","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/62:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/CCCCCCCC;QPMSYXSEWBWVFA-TXRPXDEJNA-N;C83H155NO10","1327.17238","222.2216","1147.109","1165.12","1327.172","1129.098","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/62:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC;GWYPIZFNDVPTBO-YDXDFHHXNA-N;C83H153NO10","1325.15673","222.2216","1145.093","1163.104","1325.157","1127.083","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/63:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;RDWCWKHDGHWVRS-AODAXDSHNA-N;C84H163NO10","1347.23498","222.2216","1167.172","1185.182","1347.235","1149.161","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/63:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;HOMYXROVRBSYGI-XGKDKWCJNA-N;C84H161NO10","1345.21933","222.2216","1165.156","1183.167","1345.219","1147.145","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/63:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;YCSNBEFPEPSDEY-NEDAKOHWNA-N;C84H159NO10","1343.20368","222.2216","1163.14","1181.151","1343.204","1145.13","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/63:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/CCCCCCCCC;BSAJZQZSGKEWPY-WHMCIAHKNA-N;C84H157NO10","1341.18803","222.2216","1161.125","1179.135","1341.188","1143.114","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/63:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/C\C=C/CCCCCC;XKUALLNGIDMNNY-SDRAZKQZNA-N;C84H155NO10","1339.17238","222.2216","1159.109","1177.12","1339.172","1141.098","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/64:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;FFUDMEUUHTUOSK-PYWZPIOCNA-N;C85H165NO10","1361.25063","222.2216","1181.187","1199.198","1361.251","1163.177","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/64:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;MYUOKXDQIIRDRA-QNDPPHKBNA-N;C85H163NO10","1359.23498","222.2216","1179.172","1197.182","1359.235","1161.161","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/64:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCC;SPKMABGBBLINNO-MAZYECJWNA-N;C85H161NO10","1357.21933","222.2216","1177.156","1195.167","1357.219","1159.145","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/64:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC\C=C/CCCCCCCC;HZPUACAEFFWHCU-ZRSJMXDSNA-N;C85H159NO10","1355.20368","222.2216","1175.14","1193.151","1355.204","1157.13","210.2216","240.2322"
"MSDIAL_HexCer 15:1;2O/64:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC;NCCZIPUSGJWZAN-HZMTZXDYNA-N;C85H157NO10","1353.18803","222.2216","1173.125","1191.135","1353.188","1155.114","210.2216","240.2322"
"MSDIAL_HexCer 15:2;2O/28:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCC;WKRNEWLWNWALFI-HRIMDWKPNA-N;C49H91NO10","854.67157","220.206","674.6082","692.6187","854.6716","656.5976","208.206","238.2166"
"MSDIAL_HexCer 15:2;2O/28:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCC;JTQHRXSCCVRTDT-FOLQYGPXNA-N;C49H89NO10","852.65592","220.206","672.5925","690.6031","852.6559","654.582","208.206","238.2166"
"MSDIAL_HexCer 15:2;2O/28:3;2O;[M+H]+;CCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCC\C=C/CCCC;UXIFMMOCZOLARZ-MMSLANDYNA-N;C49H87NO10","850.64027","220.206","670.5768","688.5875","850.6403","652.5663","208.206","238.2166"
"MSDIAL_HexCer 15:2;2O/29:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCC;JVSYELSKXNMNKY-MWBGEDLJNA-N;C50H93NO10","868.68722","220.206","688.6238","706.6344","868.6872","670.6132","208.206","238.2166"
"MSDIAL_HexCer 15:2;2O/29:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCC;CYBNCBVEHKFZQX-QBWGPKMKNA-N;C50H91NO10","866.67157","220.206","686.6082","704.6187","866.6716","668.5976","208.206","238.2166"
"MSDIAL_HexCer 15:2;2O/29:3;2O;[M+H]+;CCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCOC(=O)CCCCCCC\C=C/CCCC;VASBEPNCIJVARJ-CSFRIXGGNA-N;C50H89NO10","864.65592","220.206","684.5925","702.6031","864.6559","666.582","208.206","238.2166"
"MSDIAL_HexCer 15:2;2O/30:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCC;YEAMFIWWWJTUMD-ZGOWODPUNA-N;C51H95NO10","882.70287","220.206","702.6395","720.65","882.7029","684.6289","208.206","238.2166"
"MSDIAL_HexCer 15:2;2O/30:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCC\C=C/CCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCC;MGQKBUZKJLSMMC-TXDAMLIQNA-N;C51H93NO10","880.68722","220.206","700.6238","718.6344","880.6872","682.6132","208.206","238.2166"
"MSDIAL_HexCer 15:2;2O/30:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCC\C=C/C\C=C/CCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCC;NCFQNNULHKCKHC-SYTQCQJBNA-N;C51H91NO10","878.67157","220.206","698.6082","716.6187","878.6716","680.5976","208.206","238.2166"
