"MSDIAL_OxPE","[M-H]-","1","2","3","4","5","6"
"MSDIAL_PE 18:0_20:4;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;FLIWLPLBDVFOOT-SYDBWRLPNA-N;C43H78NO9P","782.53414","283.2635","782.5341","301.2173","196.038","319.2279","1"
"MSDIAL_PE 18:0_20:5;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;NLVXTESTGSKIOW-TZTOWVBZNA-N;C43H76NO9P","780.51849","283.2635","780.5185","317.2122","196.038","1","1"
"MSDIAL_PE 18:0_20:4;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;DLZZNFZUNMOVSY-BEPAKANMNA-N;C43H78NO10P","798.52906","283.2635","317.2122","798.5291","299.2017","335.2228","196.038"
"MSDIAL_PE 18:0_20:4;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;CVALUBXYFHQVIQ-RMRKXKOXNA-N;C43H78NO11P","814.52397","283.2635","814.524","315.1966","333.2072","196.038","351.2177"
"MSDIAL_PE 18:0_20:4;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;JYHATWSQEWXIMQ-SZXPTWDZNA-N;C43H78NO11P","814.52397","283.2635","814.524","196.038","333.2072","351.2177","1"
"MSDIAL_PE 18:0_20:4;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;RCOCDZMRKIJRGO-UJNQZSPMNA-N;C43H78NO12P","830.51889","283.2635","830.5189","196.038","331.1915","349.2021","367.2126"
"MSDIAL_PE 18:0_20:4;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;WXCBOTAGPWRHOC-SZXPTWDZNA-N;C43H78NO12P","830.51889","283.2635","830.5189","349.2021","331.1915","196.038","367.2126"
"MSDIAL_PE 18:0_20:5;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;WYADKJFPAAODST-OWUFSUKINA-N;C43H76NO9P","780.51849","283.2635","780.5185","299.2017","196.038","317.2122","1"
"MSDIAL_PE 18:0_20:6;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;XEGJQAWMYYZVSR-GTJZUOQONA-N;C43H74NO9P","778.50284","283.2635","778.5029","315.1966","196.038","1","1"
"MSDIAL_PE 18:0_20:5;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;JPVXGGHYYOJELL-YDAWSWDDNA-N;C43H76NO10P","796.51341","283.2635","315.1966","796.5134","297.186","333.2071","196.038"
