"MSDIAL_OxPS","[M-H]-","1","2","3","4","5","6"
"MSDIAL_PS 18:0_22:6;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;GFEPNXNLVZVZLE-MOPCUWBDNA-N;C46H78NO12P","866.51889","283.2635","341.2122","779.4869","866.5189","323.2017","359.2228"
"MSDIAL_PS 18:0_22:6;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;ZPXLIJQBQWLNQF-ASAZBHDUNA-N;C46H78NO13P","882.51380","283.2635","795.4818","882.5138","339.1966","357.2072","375.2177"
"MSDIAL_PS 18:0_22:6;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;KIHSVESBKKSFKB-ZREGQKFPNA-N;C46H78NO14P","898.50872","283.2635","811.4767","898.5087","355.1915","373.2021","391.2126"
"MSDIAL_PS 18:1_18:0;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCCCCCC(O)CCCCCC;GZXFFMDWRITVPK-YPKPFQOONA-N;C42H80NO11P","804.53962","281.2479","717.5076","804.5396","281.2486","299.2592","1"
"MSDIAL_PS 18:1_18:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCCCCC1OC1CCCCCC;WBEYXXZQGZQDJX-YPKPFQOONA-N;C42H78NO11P","802.52397","281.2479","715.4919","802.524","297.2435","1","1"
"MSDIAL_PS 18:1_18:0;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCCCCC(O)C(O)CCCCCC;LJARZTIHJAVPRK-YPKPFQOONA-N;C42H80NO12P","820.53454","281.2479","297.2435","733.5025","820.5345","279.233","315.2541"
"MSDIAL_PS 18:1_18:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCCCC(O)C\C=C\CCCCC;DZOLNUSOEOYOEC-AQQHYSSFNA-N;C42H78NO11P","802.52397","281.2479","715.4919","802.524","279.233","297.2435","1"
"MSDIAL_PS 18:1_18:2;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC;KCEJMFWDVHSGJC-NJZKSKOUNA-N;C42H76NO11P","800.50832","281.2479","713.4763","800.5083","295.2279","1","1"
"MSDIAL_PS 18:1_18:1;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCC\C=C/CC(O)C(O)CCCCC;JATKWDYKIPRJFV-NJZKSKOUNA-N;C42H78NO12P","818.51889","281.2479","295.2279","731.4869","818.5189","277.2173","313.2384"
"MSDIAL_PS 18:1_18:1;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCCC(O)\C=C\C(O)C(O)CCCCC;PMULJAWIDGJSHG-JOWYLZJINA-N;C42H78NO13P","834.51380","281.2479","747.4818","834.5138","293.2122","311.2228","329.2333"
"MSDIAL_PS 18:1_18:2;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCC\C=C/C=C/C(O)CCCCC;NVRFCNRYXQLDCI-DYMQBEGYNA-N;C42H76NO11P","800.50832","281.2479","713.4763","800.5083","277.2173","295.2279","1"
"MSDIAL_PS 18:1_18:2;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCC\C=C/C=C/C(CCCCC)OO;DQIFJGTXDPMATK-DYMQBEGYNA-N;C42H76NO12P","816.50324","281.2479","293.2122","729.4712","816.5032","275.2017","311.2228"
"MSDIAL_PS 18:1_18:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC;XVQKVNWRJYTNHP-IOIIMZEGNA-N;C42H74NO11P","798.49267","281.2479","711.4606","798.4927","275.2017","293.2122","1"
"MSDIAL_PS 18:1_20:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/C\C=C/C=C\C(O)CCCCCCCC;QCSZRKGELBVQIL-VMFFLXFSNA-N;C44H78NO11P","826.52397","281.2479","739.4919","826.524","303.233","321.2435","1"
"MSDIAL_PS 18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C\CCCCC;ABWKNMOOKTZJCW-MJLGALKXNA-N;C44H76NO11P","824.50832","281.2479","737.4763","824.5083","319.2279","1","1"
"MSDIAL_PS 18:1_20:3;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/C\C=C/CC(O)C(O)C\C=C\CCCCC;LXWRLHUAQGRXNU-MJLGALKXNA-N;C44H78NO12P","842.51889","281.2479","319.2279","755.4869","842.5189","301.2173","337.2384"
"MSDIAL_PS 18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C\CC(O)\C=C/C1OC1C\C=C\CCCCC;CMRWEGBOAJUTEL-NWOGAEAKNA-N;C44H76NO12P","840.50324","281.2479","753.4712","840.5032","317.2122","335.2228","1"
"MSDIAL_PS 18:1_20:3;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;LXDCXWSBHYZMIH-NVZWZELQNA-N;C44H78NO13P","858.51380","281.2479","771.4818","858.5138","317.2122","335.2228","353.2333"
"MSDIAL_PS 18:1_20:3;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;QKCNQFWODFWISC-NVZWZELQNA-N;C44H78NO14P","874.50872","281.2479","787.4767","874.5087","333.2072","351.2177","369.2283"
"MSDIAL_PS 18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;LXOFWYXDPPUFOT-WORVPQLHNA-N;C44H76NO11P","824.50832","281.2479","737.4763","824.5083","301.2173","319.2279","1"
"MSDIAL_PS 18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;QTYSKZABZUVHDC-RPCPPZPENA-N;C44H74NO11P","822.49267","281.2479","735.4606","822.4927","317.2122","1","1"
"MSDIAL_PS 18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;GRMNPGYHDBBYMN-OLMYAEMSNA-N;C44H76NO12P","840.50324","281.2479","317.2122","753.4712","840.5032","299.2017","335.2228"
"MSDIAL_PS 18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;PAKDDEDESMCMRT-OMWHUOSANA-N;C44H76NO13P","856.49815","281.2479","769.4661","856.4982","315.1966","333.2072","351.2177"
"MSDIAL_PS 18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;GJHZCTVEUSRSTO-NVZWZELQNA-N;C44H76NO13P","856.49815","281.2479","769.4661","856.4982","333.2072","351.2177","1"
"MSDIAL_PS 18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;PNLISGHFJFEEIQ-GDXSYRPPNA-N;C44H76NO14P","872.49307","281.2479","785.4611","872.493","331.1915","349.2021","367.2126"
"MSDIAL_PS 18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;DDVGRIAKGDLTIA-NVZWZELQNA-N;C44H76NO14P","872.49307","281.2479","785.4611","872.493","349.2021","331.1915","367.2126"
"MSDIAL_PS 18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;MPNNNCASHGJYHT-VXRXEZPMNA-N;C44H74NO11P","822.49267","281.2479","735.4606","822.4927","299.2017","317.2122","1"
"MSDIAL_PS 18:1_20:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;WJCMQJJRTYWCNN-IIUMCHFENA-N;C44H72NO11P","820.47702","281.2479","733.445","820.477","315.1966","1","1"
"MSDIAL_PS 18:1_20:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;NCGBRNDJSHXODB-UVAMHGQCNA-N;C44H74NO12P","838.48759","281.2479","315.1966","751.4556","838.4876","297.186","333.2071"
"MSDIAL_PS 18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;RLBNFOKNOVJBIA-MILNSGKFNA-N;C44H74NO13P","854.48250","281.2479","767.4505","854.4825","313.1809","331.1915","349.2021"
"MSDIAL_PS 18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;VDHIRJZYMNTPHF-GDXSYRPPNA-N;C44H74NO13P","854.48250","281.2479","767.4505","854.4825","331.1915","349.2021","1"
"MSDIAL_PS 18:1_20:5;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;ONPCUEYHBZXRHO-GDXSYRPPNA-N;C44H74NO14P","870.47742","281.2479","783.4454","870.4774","347.1864","329.1758","365.197"
"MSDIAL_PS 18:1_22:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;BLSZQLKNUNCTDO-PEOSMMRSNA-N;C46H76NO11P","848.50832","281.2479","761.4763","848.5083","343.2279","1","1"
"MSDIAL_PS 18:1_22:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;UVMJHDUNNVLVHE-PEOSMMRSNA-N;C46H78NO12P","866.51889","281.2479","343.2279","779.4869","866.5189","325.2173","361.2384"
"MSDIAL_PS 18:1_22:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;PZDSTCLHPLXWPS-BCNWTOFYNA-N;C46H76NO11P","848.50832","281.2479","761.4763","848.5083","325.2173","343.2279","1"
"MSDIAL_PS 18:1_22:6;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;LMJAWQHHNNOERN-GKBARTFCNA-N;C46H76NO12P","864.50324","281.2479","341.2122","777.4712","864.5032","323.2017","359.2228"
"MSDIAL_PS 18:1_22:6;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;QPYROJKCLWEEBR-UPMUWLQGNA-N;C46H76NO13P","880.49815","281.2479","793.4661","880.4982","339.1966","357.2072","375.2177"
"MSDIAL_PS 18:1_22:6;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;WYFMILKIFQNIDB-NSDJFGTHNA-N;C46H76NO14P","896.49307","281.2479","809.4611","896.493","355.1915","373.2021","391.2126"
