"MSDIAL_Cer_EOS","[M+H]+","1","2","3","4","5","6"
"MSDIAL_Cer 15:1;2O/40:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCC\C=C/C\C=C/CCOC(=O)CCCCCCC\C=C/C\C=C/CCC;SWXHUIYKQLCDJI-MVTLJZSLNA-N;C55H99NO5","854.75960","222.2216","836.749","818.7385","854.7596","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/41:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;TVFLSOFDYCFHNR-OLJFJFLZNA-N;C56H109NO5","876.83785","222.2216","858.8273","840.8167","876.8378","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/41:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;IVXIUABLVUTCDC-DTCJCUSJNA-N;C56H107NO5","874.82220","222.2216","856.8116","838.8011","874.8222","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/41:3;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;NBVLMFPSQHKYDZ-XMANUAHZNA-N;C56H105NO5","872.80655","222.2216","854.796","836.7854","872.8066","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/41:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;NLEXIDCOELPCGF-SHTQYBNANA-N;C56H103NO5","870.79090","222.2216","852.7803","834.7698","870.7909","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/41:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCC\C=C/C\C=C/CCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;GBCDDNFBVSMJKB-ZJOJZNPGNA-N;C56H101NO5","868.77525","222.2216","850.7647","832.7541","868.7753","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/42:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;XWIAIJBQZSFCRL-ITDLOOOYNA-N;C57H111NO5","890.85350","222.2216","872.843","854.8323","890.8535","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/42:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;RZPYUNPBYGPKMI-DYWZBCITNA-N;C57H109NO5","888.83785","222.2216","870.8273","852.8167","888.8378","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/42:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;OEJLAEHAHNRTDP-VGYKAVRSNA-N;C57H107NO5","886.82220","222.2216","868.8116","850.8011","886.8222","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/42:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;VATWRYHQKSEOEI-VMYQLOFINA-N;C57H105NO5","884.80655","222.2216","866.796","848.7854","884.8066","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/42:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;QWNUMLUBFMSGMA-LWGZJOIVNA-N;C57H103NO5","882.79090","222.2216","864.7803","846.7698","882.7909","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/43:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;SHUGPPQLWKWWFZ-DTXUWMCONA-N;C58H113NO5","904.86915","222.2216","886.8586","868.848","904.8691","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/43:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;KYRIPEZTPKCAKU-XOHGZEIMNA-N;C58H111NO5","902.85350","222.2216","884.843","866.8323","902.8535","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/43:3;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;CDRVUYITCGNNQX-URIYEHPVNA-N;C58H109NO5","900.83785","222.2216","882.8273","864.8167","900.8378","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/43:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;ZSRDGFLBBLTLDC-NFFMKDQINA-N;C58H107NO5","898.82220","222.2216","880.8116","862.8011","898.8222","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/43:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;QYPURFUFBODRTA-YDIVYBDWNA-N;C58H105NO5","896.80655","222.2216","878.796","860.7854","896.8066","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/44:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;DBYLOQIRQAZDAA-SBTUKGQANA-N;C59H115NO5","918.88480","222.2216","900.8742","882.8636","918.8848","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/44:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;GVILUKRYLMCPQA-RHHKLOPCNA-N;C59H113NO5","916.86915","222.2216","898.8586","880.848","916.8691","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/44:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;CGWFMAOSPCHLBN-FLXIGUPGNA-N;C59H111NO5","914.85350","222.2216","896.843","878.8323","914.8535","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/44:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;BMCIUIKEWMUBHY-JVBSOFGMNA-N;C59H109NO5","912.83785","222.2216","894.8273","876.8167","912.8378","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/44:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;FNLGSNHVGBVIJY-PCYZYQHANA-N;C59H107NO5","910.82220","222.2216","892.8116","874.8011","910.8222","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/45:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;KVBCLAHWVMMMOE-QBLKYSPJNA-N;C60H117NO5","932.90045","222.2216","914.8899","896.8793","932.9005","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/45:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;IONVCMNELHRHAQ-CCCBYJMTNA-N;C60H115NO5","930.88480","222.2216","912.8742","894.8636","930.8848","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/45:3;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;DRFKWEFWROHHHK-POCSHDHBNA-N;C60H113NO5","928.86915","222.2216","910.8586","892.848","928.8691","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/45:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;SPQOYDWOXNOYQM-MIZSOOAGNA-N;C60H111NO5","926.85350","222.2216","908.843","890.8323","926.8535","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/45:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;XGLVAJYJPLUMQH-GVSWZZNYNA-N;C60H109NO5","924.83785","222.2216","906.8273","888.8167","924.8378","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/46:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;NFWCNYZLKCMLGE-JPMYQOAVNA-N;C61H119NO5","946.91610","222.2216","928.9055","910.895","946.9161","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/46:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;UOODUMXPMWGNBU-PJEGYTAANA-N;C61H117NO5","944.90045","222.2216","926.8899","908.8793","944.9005","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/46:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;XDBXZTWCDBHTGT-DUGHFFRQNA-N;C61H115NO5","942.88480","222.2216","924.8742","906.8636","942.8848","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/46:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;IYRQLFUCNBTTDO-XWLMMFJWNA-N;C61H113NO5","940.86915","222.2216","922.8586","904.848","940.8691","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/46:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;OZYDFARYQKFVOE-JCSMVBBMNA-N;C61H111NO5","938.85350","222.2216","920.843","902.8323","938.8535","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/47:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;LWEKDVAQJTXMFD-MKQNGCLQNA-N;C62H121NO5","960.93175","222.2216","942.9212","924.9106","960.9318","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/47:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;WTSCKLQKUDQUEL-XISRJCKTNA-N;C62H119NO5","958.91610","222.2216","940.9055","922.895","958.9161","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/47:3;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;XSYXYDBFDKJYTI-NGHMQJECNA-N;C62H117NO5","956.90045","222.2216","938.8899","920.8793","956.9005","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/47:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;NPHBSSQBYKPSLL-JWSMRKIQNA-N;C62H115NO5","954.88480","222.2216","936.8742","918.8636","954.8848","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/47:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;DDZQZCSMGRHMAJ-VEWVCWPXNA-N;C62H113NO5","952.86915","222.2216","934.8586","916.848","952.8691","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/48:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;UZQPKTHNDNEFLT-ZNANKMLWNA-N;C63H123NO5","974.94740","222.2216","956.9368","938.9263","974.9474","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/48:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;TXEDNTNINVHOFE-NIVFZININA-N;C63H121NO5","972.93175","222.2216","954.9212","936.9106","972.9318","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/48:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QIERXLYNBZDMHR-AYYNBZMMNA-N;C63H119NO5","970.91610","222.2216","952.9055","934.895","970.9161","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/48:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;PFQFYSLYZAUOFO-GRGGFUQBNA-N;C63H117NO5","968.90045","222.2216","950.8899","932.8793","968.9005","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/48:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;BTFUYGBWFSAFCS-IMMAQTCZNA-N;C63H115NO5","966.88480","222.2216","948.8742","930.8636","966.8848","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/49:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;HCQPUYCBIAOWDR-KTXFGQOHNA-N;C64H125NO5","988.96305","222.2216","970.9525","952.9419","988.9631","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/49:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;HYIBJIPNELIXEX-YKKWHATCNA-N;C64H123NO5","986.94740","222.2216","968.9368","950.9263","986.9474","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/49:3;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;DQVAJTJCTWRWTK-GQRZFDOKNA-N;C64H121NO5","984.93175","222.2216","966.9212","948.9106","984.9318","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/49:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;APDYRPHXCDMZCG-SVOLCZJUNA-N;C64H119NO5","982.91610","222.2216","964.9055","946.895","982.9161","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/49:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;HBOUHVWYBIULDR-UJCFTGGFNA-N;C64H117NO5","980.90045","222.2216","962.8899","944.8793","980.9005","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/50:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;VLSGCQDVVJNUJS-CIHNCLNSNA-N;C65H127NO5","1002.97870","222.2216","984.9681","966.9576","1002.979","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/50:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;IGKPOZABAZWMHN-PDZZHAOVNA-N;C65H125NO5","1000.96305","222.2216","982.9525","964.9419","1000.963","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/50:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;SXPZDUHVAAAJIX-UZSRGMRYNA-N;C65H123NO5","998.94740","222.2216","980.9368","962.9263","998.9474","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/50:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;LEAZEXHTKMKSDZ-VCFLRVHRNA-N;C65H121NO5","996.93175","222.2216","978.9212","960.9106","996.9318","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/50:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;PIVINGYFQMJRKY-ITMKIIHMNA-N;C65H119NO5","994.91610","222.2216","976.9055","958.895","994.9161","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/51:1;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;XYTYDYIZSRTBMI-LDWXMUBONA-N;C66H129NO5","1016.99435","222.2216","998.9838","980.9732","1016.994","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/51:2;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;ZCQLRYCNMZTIRZ-SGDRFXPHNA-N;C66H127NO5","1014.97870","222.2216","996.9681","978.9576","1014.979","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/51:3;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;CNAWICDCEUWQDC-NXFGHRBENA-N;C66H125NO5","1012.96305","222.2216","994.9525","976.9419","1012.963","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/51:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;XKZMFDAYFSNKBG-GYNRNSLMNA-N;C66H123NO5","1010.94740","222.2216","992.9368","974.9263","1010.947","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/51:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;HSKPOKMHTQQEHE-TWRBMHATNA-N;C66H121NO5","1008.93175","222.2216","990.9212","972.9106","1008.932","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/52:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;PSDROQHHPGIWPU-NNCKRCAANA-N;C67H131NO5","1031.01000","222.2216","1012.999","994.9888","1031.01","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/52:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;RUGMMUIKJBWLNA-XMIQAPJNNA-N;C67H129NO5","1028.99435","222.2216","1010.984","992.9732","1028.994","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/52:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;ZXUUYOJXMQJFPH-QVQWIHASNA-N;C67H127NO5","1026.97870","222.2216","1008.968","990.9576","1026.979","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/52:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;GVRZTOXNCZGAHJ-DBFBQZKQNA-N;C67H125NO5","1024.96305","222.2216","1006.952","988.9419","1024.963","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/52:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;XUBSMRWZSFCFCF-SXOSKPPCNA-N;C67H123NO5","1022.94740","222.2216","1004.937","986.9263","1022.947","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/53:1;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;VZHOBVZIUKIWSQ-IRJUWRCJNA-N;C68H133NO5","1045.02565","222.2216","1027.015","1009.005","1045.026","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/53:2;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;YAEIKULJCBWDBX-KXRCZCHFNA-N;C68H131NO5","1043.01000","222.2216","1024.999","1006.989","1043.01","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/53:3;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;ODYSQYFMQJITFB-BPSBWICNNA-N;C68H129NO5","1040.99435","222.2216","1022.984","1004.973","1040.994","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/53:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;MPJXDKNHFAHNHQ-GLUWVURSNA-N;C68H127NO5","1038.97870","222.2216","1020.968","1002.958","1038.979","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/53:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;MXLFFXGDJDMYPH-JXNUNYKBNA-N;C68H125NO5","1036.96305","222.2216","1018.952","1000.942","1036.963","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/54:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;IDOQYWYJFLPLMZ-BPNBOMFZNA-N;C69H135NO5","1059.04130","222.2216","1041.031","1023.02","1059.041","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/54:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;CPLOCEAFQZOUEC-AGKCVNAENA-N;C69H133NO5","1057.02565","222.2216","1039.015","1021.005","1057.026","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/54:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;OCKDTLOHGNDWKA-OSBJYFKDNA-N;C69H131NO5","1055.01000","222.2216","1036.999","1018.989","1055.01","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/54:4;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;JKMPBIBOIDYCFE-HLHKDDBRNA-N;C69H129NO5","1052.99435","222.2216","1034.984","1016.973","1052.994","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/54:5;2O;[M+H]+;CCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;JVOGGSXQOFSVPZ-IYVLZIEKNA-N;C69H127NO5","1050.97870","222.2216","1032.968","1014.958","1050.979","210.2216","240.2322"
"MSDIAL_Cer 15:1;2O/55:1;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;CKYGXAHUTOFEFS-KVIBLYMBNA-N;C70H137NO5","1073.05695","222.2216","1055.046","1037.036","1073.057","210.2216","240.2322"
