"MSDIAL_OxPC","[M+CH3COO]-","1","2","3","4","5","6","7"
"MSDIAL_PC 18:0_22:6;4O;[M+CH3COO]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;WICOTBJBSWVUKU-YNFPKYSANA-N;C48H84NO12P","956.58697","882.5496","283.2635","956.587","224.0693","355.1915","373.2021","391.2126"
"MSDIAL_PC 18:1_18:0;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC(O)CCCCCC;BTOLNVVBKDZERN-MSUUIHNZNA-N;C44H86NO9P","862.61787","788.5806","281.2479","281.2486","862.6179","224.0693","299.2592","1"
"MSDIAL_PC 18:1_18:1;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC1OC1CCCCCC;QPHDEZSVGKVJRH-MSUUIHNZNA-N;C44H84NO9P","860.60222","786.5649","281.2479","297.2435","860.6022","224.0693","1","1"
"MSDIAL_PC 18:1_18:0;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC(O)C(O)CCCCCC;RSLIAZIDKROIGN-MSUUIHNZNA-N;C44H86NO10P","878.61279","297.2435","804.5754","281.2479","279.233","315.2541","878.6128","224.0693"
"MSDIAL_PC 18:1_18:1;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC(O)C\C=C\CCCCC;XCWZOHHQKIYEPY-LMQHEGJCNA-N;C44H84NO9P","860.60222","786.5649","281.2479","279.233","860.6022","224.0693","297.2435","1"
"MSDIAL_PC 18:1_18:2;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC;YAUCHWRZDSORGD-WAAJNCSDNA-N;C44H82NO9P","858.58657","784.5493","281.2479","295.2279","858.5865","224.0693","1","1"
"MSDIAL_PC 18:1_18:1;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CC(O)C(O)CCCCC;VXWJAQOWKDSKCQ-WAAJNCSDNA-N;C44H84NO10P","876.59714","295.2279","802.5598","281.2479","277.2173","313.2384","876.5972","224.0693"
"MSDIAL_PC 18:1_18:1;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(O)\C=C\C(O)C(O)CCCCC;OFSYFLMCZYEJBJ-WNWPQKFMNA-N;C44H84NO11P","892.59205","818.5547","281.2479","293.2122","311.2228","892.592","224.0693","329.2333"
"MSDIAL_PC 18:1_18:2;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C=C/C(O)CCCCC;ABWPOKQHWOIUCV-XMRKMLFINA-N;C44H82NO9P","858.58657","784.5493","281.2479","277.2173","858.5865","224.0693","295.2279","1"
"MSDIAL_PC 18:1_18:2;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C=C/C(CCCCC)OO;CBDBHTNGRMTDJS-XMRKMLFINA-N;C44H82NO10P","874.58149","293.2122","800.5442","281.2479","275.2017","311.2228","874.5815","224.0693"
"MSDIAL_PC 18:1_18:3;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC;QMDPYQHAZXDMPB-AEVVCKATNA-N;C44H80NO9P","856.57092","782.5336","281.2479","275.2017","856.5709","224.0693","293.2122","1"
"MSDIAL_PC 18:1_20:3;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C=C\C(O)CCCCCCCC;RBABHNBXJCSKKZ-WRQHHRNLNA-N;C46H84NO9P","884.60222","810.5649","281.2479","303.233","884.6022","224.0693","321.2435","1"
"MSDIAL_PC 18:1_20:4;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C\CCCCC;VWGUJBIIXLVUQZ-LTHNHXLQNA-N;C46H82NO9P","882.58657","808.5493","281.2479","319.2279","882.5865","224.0693","1","1"
"MSDIAL_PC 18:1_20:3;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/CC(O)C(O)C\C=C\CCCCC;CZNNYKULOYZDNQ-LTHNHXLQNA-N;C46H84NO10P","900.59714","319.2279","826.5598","281.2479","301.2173","337.2384","900.5972","224.0693"
"MSDIAL_PC 18:1_20:4;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C\CC(O)\C=C/C1OC1C\C=C\CCCCC;GXUOGYGYDIGZSX-WCPCGJQSNA-N;C46H82NO10P","898.58149","824.5442","281.2479","317.2122","898.5815","224.0693","335.2228","1"
"MSDIAL_PC 18:1_20:3;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;SWOWDBABRHRARG-BAFDXMRENA-N;C46H84NO11P","916.59205","842.5547","281.2479","317.2122","335.2228","916.592","224.0693","353.2333"
"MSDIAL_PC 18:1_20:3;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;QLWWZKIGNQZTBH-BAFDXMRENA-N;C46H84NO12P","932.58697","858.5496","281.2479","932.587","224.0693","333.2072","351.2177","369.2283"
"MSDIAL_PC 18:1_20:4;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;BEROYGZRIVZQFW-XKUUUVSJNA-N;C46H82NO9P","882.58657","808.5493","281.2479","301.2173","882.5865","224.0693","319.2279","1"
"MSDIAL_PC 18:1_20:5;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;BRGLLOMCQRIEBL-YYSYXULNNA-N;C46H80NO9P","880.57092","806.5336","281.2479","317.2122","880.5709","224.0693","1","1"
"MSDIAL_PC 18:1_20:4;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;PYRJUMBWTUVJCP-OVYFSJSRNA-N;C46H82NO10P","898.58149","317.2122","824.5442","281.2479","299.2017","335.2228","898.5815","224.0693"
"MSDIAL_PC 18:1_20:4;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;VEHKQKBDZKAPQX-QKPBZIKKNA-N;C46H82NO11P","914.57640","840.5391","281.2479","315.1966","333.2072","914.5764","224.0693","351.2177"
"MSDIAL_PC 18:1_20:4;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;RTYKMYXNDOLRHF-BAFDXMRENA-N;C46H82NO11P","914.57640","840.5391","281.2479","914.5764","224.0693","333.2072","351.2177","1"
"MSDIAL_PC 18:1_20:4;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;BCTPLXLEXJXLHD-VRKZBWNJNA-N;C46H82NO12P","930.57132","856.534","281.2479","930.5714","224.0693","331.1915","349.2021","367.2126"
"MSDIAL_PC 18:1_20:4;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;JKKZMYRZAJJFGX-BAFDXMRENA-N;C46H82NO12P","930.57132","856.534","281.2479","349.2021","331.1915","930.5714","224.0693","367.2126"
"MSDIAL_PC 18:1_20:5;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;QEXZAFLCMYNUCZ-DEXSXAOKNA-N;C46H80NO9P","880.57092","806.5336","281.2479","299.2017","880.5709","224.0693","317.2122","1"
"MSDIAL_PC 18:1_20:6;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;YNVNYXHCEYUBNO-LRFVKQMQNA-N;C46H78NO9P","878.55527","804.5179","281.2479","315.1966","878.5553","224.0693","1","1"
"MSDIAL_PC 18:1_20:5;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;ITKOJDPIBUEZHD-KNDMOSIRNA-N;C46H80NO10P","896.56584","315.1966","822.5285","281.2479","297.186","333.2071","896.5659","224.0693"
"MSDIAL_PC 18:1_20:5;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;QDXSGBYMFWJBEC-DZBAWIRLNA-N;C46H80NO11P","912.56075","838.5234","281.2479","313.1809","331.1915","912.5607","224.0693","349.2021"
"MSDIAL_PC 18:1_20:5;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;WBRGVRXHKGPREX-VRKZBWNJNA-N;C46H80NO11P","912.56075","838.5234","281.2479","912.5607","224.0693","331.1915","349.2021","1"
"MSDIAL_PC 18:1_20:5;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;LUBTUTDSJSWCJI-VRKZBWNJNA-N;C46H80NO12P","928.55567","854.5183","281.2479","347.1864","329.1758","928.5557","224.0693","365.197"
"MSDIAL_PC 18:1_22:5;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;DWDCDAGOFZUJJG-VPLBYNOANA-N;C48H82NO9P","906.58657","832.5493","281.2479","343.2279","906.5865","224.0693","1","1"
"MSDIAL_PC 18:1_22:5;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;XZCCCJURHSLUFW-VPLBYNOANA-N;C48H84NO10P","924.59714","343.2279","850.5598","281.2479","325.2173","361.2384","924.5972","224.0693"
"MSDIAL_PC 18:1_22:6;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;QWFNKPKEMRLDRW-GLKCRQTGNA-N;C48H82NO9P","906.58657","832.5493","281.2479","325.2173","906.5865","224.0693","343.2279","1"
"MSDIAL_PC 18:1_22:6;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;FXZLZDDITQLREB-ISWAUYJINA-N;C48H82NO10P","922.58149","341.2122","848.5442","281.2479","323.2017","359.2228","922.5815","224.0693"
"MSDIAL_PC 18:1_22:6;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;OGUJTNUGUFCMTO-GMCXPOKJNA-N;C48H82NO11P","938.57640","864.5391","281.2479","339.1966","357.2072","938.5764","224.0693","375.2177"
"MSDIAL_PC 18:1_22:6;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;DPUOFWUCVRKUJI-BJFBFFNRNA-N;C48H82NO12P","954.57132","880.534","281.2479","954.5714","224.0693","355.1915","373.2021","391.2126"
