"MSDIAL_EtherOxPE","[M-H]-","1","2","3","4","5"
"MSDIAL_PE O-18:0_20:3;3O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;MQEIISPRLNXOQN-PHPYWFPGNA-N;C43H82NO10P","802.56036","353.2333","802.5604","317.2122","335.2228","466.3298"
"MSDIAL_PE O-18:0_20:3;4O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;PHODEQAHSFYRSV-PHPYWFPGNA-N;C43H82NO11P","818.55527","369.2283","818.5553","333.2072","351.2177","466.3298"
"MSDIAL_PE O-18:0_20:4;O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;VIDBMRCMOOMXGF-RCOHQVSKNA-N;C43H80NO8P","768.55488","319.2279","768.5549","301.2173","466.3298","1"
"MSDIAL_PE O-18:0_20:5;O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;RUSQCERQVNYBHC-WIEWLYTINA-N;C43H78NO8P","766.53923","317.2122","766.5392","466.3298","1","1"
"MSDIAL_PE O-18:0_20:4;2O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;RMEWWBJVMZQIEO-XWECUANQNA-N;C43H80NO9P","784.54979","335.2228","784.5498","299.2017","317.2122","466.3298"
"MSDIAL_PE O-18:0_20:4;3O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;FWTVOFDYERKIOM-PRXSZQDRNA-N;C43H80NO10P","800.54471","351.2177","800.5447","315.1966","333.2072","466.3298"
"MSDIAL_PE O-18:0_20:4;3O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;LZYSPFAMSQSEDJ-PHPYWFPGNA-N;C43H80NO10P","800.54471","351.2177","800.5447","333.2072","466.3298","1"
"MSDIAL_PE O-18:0_20:4;4O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;UAMZPAQNDLOWHZ-AOLQTOJXNA-N;C43H80NO11P","816.53962","367.2126","816.5396","331.1915","349.2021","466.3298"
"MSDIAL_PE O-18:0_20:4;4O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;MKCMOHWFOLMKTL-PHPYWFPGNA-N;C43H80NO11P","816.53962","367.2126","816.5396","331.1915","349.2021","466.3298"
"MSDIAL_PE O-18:0_20:5;O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;WJVGNYDJFAQTFQ-KLZLKEPINA-N;C43H78NO8P","766.53923","317.2122","766.5392","299.2017","466.3298","1"
