"MSDIAL_EtherLPC","[M+HCOO]-","1","2","3","4"
"MSDIAL_LPC O-21:1;[M+HCOO]-;CCCCCCCCC\C=C/CCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MMIWWAQPJFGOGQ-YPKPFQOONA-N;C29H60NO6P","594.41403","534.3923","445.3088","78.95906","168.0431"
"MSDIAL_LPC O-21:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;YIHZZQFVGYUWST-XVTLYKPTNA-N;C29H58NO6P","592.39838","532.3767","443.2932","78.95906","168.0431"
"MSDIAL_LPC O-22:0;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;XFOSVRQLSZRDHZ-UHFFFAOYNA-N;C30H64NO6P","610.44533","550.4236","461.3401","78.95906","168.0431"
"MSDIAL_LPC O-22:1;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;UCVNAFBEVWCUSK-SEYXRHQNNA-N;C30H62NO6P","608.42968","548.408","459.3245","78.95906","168.0431"
"MSDIAL_LPC O-22:2;[M+HCOO]-;CCCCC\C=C/C\C=C/CCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;QGINLRUDNJGELR-UTJQPWESNA-N;C30H60NO6P","606.41403","546.3923","457.3088","78.95906","168.0431"
"MSDIAL_LPC O-22:3;[M+HCOO]-;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;RDMYDPPZMPMBDZ-YOILPLPUNA-N;C30H58NO6P","604.39838","544.3767","455.2932","78.95906","168.0431"
"MSDIAL_LPC O-22:4;[M+HCOO]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;TVDYNZHOJRXXMW-DOFZRALJNA-N;C30H56NO6P","602.38273","542.361","453.2775","78.95906","168.0431"
"MSDIAL_LPC O-22:5;[M+HCOO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;IDKYKOMLSWGJRL-WMPRHZDHNA-N;C30H54NO6P","600.36708","540.3454","451.2619","78.95906","168.0431"
"MSDIAL_LPC O-22:6;[M+HCOO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;DXJSBZBITNCNCE-WSDBEMKQNA-N;C30H52NO6P","598.35143","538.3298","449.2462","78.95906","168.0431"
"MSDIAL_LPC O-23:0;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;GPWADIGQMZOWOB-UHFFFAOYNA-N;C31H66NO6P","624.46098","564.4393","475.3558","78.95906","168.0431"
"MSDIAL_LPC O-24:0;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;GOHRUNJZWITRRS-UHFFFAOYNA-N;C32H68NO6P","638.47663","578.455","489.3714","78.95906","168.0431"
"MSDIAL_LPC O-24:1;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;LANVDNZVFGFCTB-PFONDFGANA-N;C32H66NO6P","636.46098","576.4393","487.3558","78.95906","168.0431"
"MSDIAL_LPC O-24:2;[M+HCOO]-;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;WTGZTYQZOYYDKH-HDXUUTQWNA-N;C32H64NO6P","634.44533","574.4236","485.3401","78.95906","168.0431"
"MSDIAL_LPC O-24:4;[M+HCOO]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;NANGOQLJGWWOKE-DOFZRALJNA-N;C32H60NO6P","630.41403","570.3923","481.3088","78.95906","168.0431"
"MSDIAL_LPC O-25:0;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;LFXPJYHYDYLSRP-UHFFFAOYNA-N;C33H70NO6P","652.49228","592.4706","503.3871","78.95906","168.0431"
"MSDIAL_LPC O-26:0;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MKRWDLDOSYEWFK-UHFFFAOYNA-N;C34H72NO6P","666.50793","606.4863","517.4027","78.95906","168.0431"
"MSDIAL_LPC O-26:1;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;PVHMFSYIVUVMEW-PFONDFGANA-N;C34H70NO6P","664.49228","604.4706","515.3871","78.95906","168.0431"
"MSDIAL_LPC O-26:2;[M+HCOO]-;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MKEIMBODQKBFBI-HDXUUTQWNA-N;C34H68NO6P","662.47663","602.455","513.3715","78.95906","168.0431"
"MSDIAL_LPC O-26:4;[M+HCOO]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;KLYWKXSJQRAPAS-DOFZRALJNA-N;C34H64NO6P","658.44533","598.4236","509.3401","78.95906","168.0431"
"MSDIAL_LPC O-27:0;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MTVCNITZZVQNGN-UHFFFAOYNA-N;C35H74NO6P","680.52358","620.5019","531.4184","78.95906","168.0431"
