"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LPS","[M-H]-","[M-C3H6NO2-H]-","[C3H8O6P-H2O-H]-","[PO3]-","[FA-CH2-H]- SN1 -CH3 loss","RT_min","RT_max","Comment","RT at Max Intensity","LPS","[M-H]-","[M-C3H6NO2-H]-","[C3H8O6P-H2O-H]-","[PO3]-","[FA-CH2-H]- SN1 -CH3 loss","RT_min","RT_max","Comment","Number of Scans","LPS","[M-H]-","[M-C3H6NO2-H]-","[C3H8O6P-H2O-H]-","[PO3]-","[FA-CH2-H]- SN1 -CH3 loss","RT_min","RT_max","Comment","Max Intensity","LPS","[M-H]-","[M-C3H6NO2-H]-","[C3H8O6P-H2O-H]-","[PO3]-","[FA-CH2-H]- SN1 -CH3 loss","RT_min","RT_max","Comment","Average m/z","LPS","[M-H]-","[M-C3H6NO2-H]-","[C3H8O6P-H2O-H]-","[PO3]-","[FA-CH2-H]- SN1 -CH3 loss","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LPS","[M-H]-","[M-C3H6NO2-H]-","[C3H8O6P-H2O-H]-","[PO3]-","[FA-CH2-H]- SN1 -CH3 loss","RT_min","RT_max","Comment"
"","LPS(21:0)-H","1","0","1","1","0","0.849518181818182","1.14951818181818","50","","LPS(21:0)-H","0.9532399","0","0.9532399","0.9532399","0","0.849518181818182","1.14951818181818","50","","LPS(21:0)-H","2","0","2","2","0","0.849518181818182","1.14951818181818","50","","LPS(21:0)-H","49273.480","0","4036.9350","2600.0410","0","0.849518181818182","1.14951818181818","50","","LPS(21:0)-H","566.3465","0","152.9957","78.95913","0","0.849518181818182","1.14951818181818","50","","LPS(21:0)-H","566.3463","479.3143","152.9958","78.95906","325.3112","0.849518181818182","1.14951818181818","50"
"","LPS(21:1)-H","1","0","1","1","0","0.590513636363636","0.890513636363636","28","","LPS(21:1)-H","0.7780710","0","0.7780710","0.7780710","0","0.590513636363636","0.890513636363636","28","","LPS(21:1)-H","1","0","1","1","0","0.590513636363636","0.890513636363636","28","","LPS(21:1)-H","64452.280","0","5329.4200","3800.0170","0","0.590513636363636","0.890513636363636","28","","LPS(21:1)-H","564.3311","0","152.9960","78.95913","0","0.590513636363636","0.890513636363636","28","","LPS(21:1)-H","564.3307","477.2986","152.9958","78.95906","323.2956","0.590513636363636","0.890513636363636","28"
"","LPS(21:1)-H","1","0","1","1","0","0.765088888888889","1.06508888888889","276","","LPS(21:1)-H","0.7780710","0","0.7780710","0.7780710","0","0.765088888888889","1.06508888888889","276","","LPS(21:1)-H","2","0","2","1","0","0.765088888888889","1.06508888888889","276","","LPS(21:1)-H","64452.280","0","5329.4200","3800.0170","0","0.765088888888889","1.06508888888889","276","","LPS(21:1)-H","564.3311","0","152.9957","78.95913","0","0.765088888888889","1.06508888888889","276","","LPS(21:1)-H","564.3307","477.2986","152.9958","78.95906","323.2956","0.765088888888889","1.06508888888889","276"
