"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","Number of Scans","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","Max Intensity","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","Average m/z","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment"
"","MSDIAL_MGDG O-16:2_18:3;[M+NH4]+;CCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;JFGWNWHBVHWMPF-YKBODEMXNA-N;C43H74O9",0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_MGDG O-16:2_18:3;[M+NH4]+;CCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;JFGWNWHBVHWMPF-YKBODEMXNA-N;C43H74O9",0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_MGDG O-16:2_18:3;[M+NH4]+;CCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;JFGWNWHBVHWMPF-YKBODEMXNA-N;C43H74O9",0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_MGDG O-16:2_18:3;[M+NH4]+;CCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;JFGWNWHBVHWMPF-YKBODEMXNA-N;C43H74O9",0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_MGDG O-16:2_18:3;[M+NH4]+;CCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;JFGWNWHBVHWMPF-YKBODEMXNA-N;C43H74O9",0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_MGDG O-16:2_18:3;[M+NH4]+;CCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;JFGWNWHBVHWMPF-YKBODEMXNA-N;C43H74O9","752.56711","335.2582","555.4772"," 752.5671","10.2533763888889","10.5533763888889","16671"
"","MSDIAL_MGDG O-16:2_19:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;BJTPMMVMKQDMHY-UDJAPEQQNA-N;C44H82O9",0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MSDIAL_MGDG O-16:2_19:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;BJTPMMVMKQDMHY-UDJAPEQQNA-N;C44H82O9",0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MSDIAL_MGDG O-16:2_19:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;BJTPMMVMKQDMHY-UDJAPEQQNA-N;C44H82O9",0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MSDIAL_MGDG O-16:2_19:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;BJTPMMVMKQDMHY-UDJAPEQQNA-N;C44H82O9",0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MSDIAL_MGDG O-16:2_19:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;BJTPMMVMKQDMHY-UDJAPEQQNA-N;C44H82O9",0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MSDIAL_MGDG O-16:2_19:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;BJTPMMVMKQDMHY-UDJAPEQQNA-N;C44H82O9","772.62971","355.3208","575.5398"," 772.6297","5.07296666666667","5.37296666666667","5335"
"","MSDIAL_MGDG O-16:2_23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;MHQWMFAOAZXLKJ-UDJAPEQQNA-N;C48H90O9",0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MSDIAL_MGDG O-16:2_23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;MHQWMFAOAZXLKJ-UDJAPEQQNA-N;C48H90O9",0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MSDIAL_MGDG O-16:2_23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;MHQWMFAOAZXLKJ-UDJAPEQQNA-N;C48H90O9",0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MSDIAL_MGDG O-16:2_23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;MHQWMFAOAZXLKJ-UDJAPEQQNA-N;C48H90O9",0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MSDIAL_MGDG O-16:2_23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;MHQWMFAOAZXLKJ-UDJAPEQQNA-N;C48H90O9",0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MSDIAL_MGDG O-16:2_23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC\C=C/C\C=C/CCC)COC1OC(CO)C(O)C(O)C1O;MHQWMFAOAZXLKJ-UDJAPEQQNA-N;C48H90O9","828.69231","411.3834","631.6024"," 828.6923","8.73256944444444","9.03256944444444","7818"
"","MSDIAL_MGDG O-16:3_5:0;[M+NH4]+;CCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;LDUZSPUIPZWYNC-XQOKXTRKNA-N;C30H52O9",0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MSDIAL_MGDG O-16:3_5:0;[M+NH4]+;CCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;LDUZSPUIPZWYNC-XQOKXTRKNA-N;C30H52O9",0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MSDIAL_MGDG O-16:3_5:0;[M+NH4]+;CCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;LDUZSPUIPZWYNC-XQOKXTRKNA-N;C30H52O9",0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MSDIAL_MGDG O-16:3_5:0;[M+NH4]+;CCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;LDUZSPUIPZWYNC-XQOKXTRKNA-N;C30H52O9",0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MSDIAL_MGDG O-16:3_5:0;[M+NH4]+;CCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;LDUZSPUIPZWYNC-XQOKXTRKNA-N;C30H52O9",0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MSDIAL_MGDG O-16:3_5:0;[M+NH4]+;CCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;LDUZSPUIPZWYNC-XQOKXTRKNA-N;C30H52O9","574.39496","159.1017","377.3050"," 574.3950","0.421654166666667","0.721654166666667","10762"
"","MSDIAL_MGDG O-16:3_15:0;[M+NH4]+;CCCCCCCCCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;OCIBFQLSRKVMGO-SVNQLWEDNA-N;C40H72O9",0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MSDIAL_MGDG O-16:3_15:0;[M+NH4]+;CCCCCCCCCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;OCIBFQLSRKVMGO-SVNQLWEDNA-N;C40H72O9",0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MSDIAL_MGDG O-16:3_15:0;[M+NH4]+;CCCCCCCCCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;OCIBFQLSRKVMGO-SVNQLWEDNA-N;C40H72O9",0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MSDIAL_MGDG O-16:3_15:0;[M+NH4]+;CCCCCCCCCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;OCIBFQLSRKVMGO-SVNQLWEDNA-N;C40H72O9",0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MSDIAL_MGDG O-16:3_15:0;[M+NH4]+;CCCCCCCCCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;OCIBFQLSRKVMGO-SVNQLWEDNA-N;C40H72O9",0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MSDIAL_MGDG O-16:3_15:0;[M+NH4]+;CCCCCCCCCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;OCIBFQLSRKVMGO-SVNQLWEDNA-N;C40H72O9","714.55146","299.2582","517.4615"," 714.5515","4.87828888888889","5.17828888888889","3047"
"","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9","752.56711","337.2739","555.4772"," 752.5671","13.0599930555556","13.3599930555556","9547"
"","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9","752.56711","337.2739","555.4772"," 752.5671","9.70059722222222","10.0005972222222","9562"
"","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9","752.56711","337.2739","555.4772"," 752.5671","12.3554805555556","12.6554805555556","9667"
"","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9","752.56711","337.2739","555.4772"," 752.5671","10.2554484848485","10.5554484848485","9696"
"","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9","752.56711","337.2739","555.4772"," 752.5671","10.6805013888889","10.9805013888889","9711"
"","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9","752.56711","337.2739","555.4772"," 752.5671","11.1458208333333","11.4458208333333","9728"
"","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9","752.56711","337.2739","555.4772"," 752.5671","12.6754166666667","12.9754166666667","11590"
"","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9",0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_MGDG O-16:3_18:2;[M+NH4]+;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCCC\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;HUYHOUZRFVBSEM-ICMWVQSYNA-N;C43H74O9","752.56711","337.2739","555.4772"," 752.5671","12.8422208333333","13.1422208333333","11607"
