"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Hex2Cer","[M+H]+","1","2","3","4","5","6","7","8","9","10","11","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Hex2Cer","[M+H]+","1","2","3","4","5","6","7","8","9","10","11","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Hex2Cer","[M+H]+","1","2","3","4","5","6","7","8","9","10","11","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Hex2Cer","[M+H]+","1","2","3","4","5","6","7","8","9","10","11","RT_min","RT_max","Comment","Average m/z","MSDIAL_Hex2Cer","[M+H]+","1","2","3","4","5","6","7","8","9","10","11","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Hex2Cer","[M+H]+","1","2","3","4","5","6","7","8","9","10","11","RT_min","RT_max","Comment"
"","MSDIAL_Hex2Cer 16:0;2O/15:0;[M+H]+;CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;NAIARXIVROZNDZ-UHFFFAOYNA-N;C43H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","MSDIAL_Hex2Cer 16:0;2O/15:0;[M+H]+;CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;NAIARXIVROZNDZ-UHFFFAOYNA-N;C43H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","MSDIAL_Hex2Cer 16:0;2O/15:0;[M+H]+;CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;NAIARXIVROZNDZ-UHFFFAOYNA-N;C43H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","MSDIAL_Hex2Cer 16:0;2O/15:0;[M+H]+;CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;NAIARXIVROZNDZ-UHFFFAOYNA-N;C43H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","MSDIAL_Hex2Cer 16:0;2O/15:0;[M+H]+;CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;NAIARXIVROZNDZ-UHFFFAOYNA-N;C43H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","MSDIAL_Hex2Cer 16:0;2O/15:0;[M+H]+;CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;NAIARXIVROZNDZ-UHFFFAOYNA-N;C43H83NO13","822.59372"," 804.5831","238.2529","642.5303","226.2529","256.2635","498.4880","624.5198","660.5409"," 822.5938","480.4775","462.4669","6.63066388888889","6.93066388888889","1108"
"","MSDIAL_Hex2Cer 16:0;2O/16:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCC;RBYOLMGWVOLIAN-SQFISAMPNA-N;C44H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","MSDIAL_Hex2Cer 16:0;2O/16:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCC;RBYOLMGWVOLIAN-SQFISAMPNA-N;C44H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","MSDIAL_Hex2Cer 16:0;2O/16:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCC;RBYOLMGWVOLIAN-SQFISAMPNA-N;C44H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","MSDIAL_Hex2Cer 16:0;2O/16:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCC;RBYOLMGWVOLIAN-SQFISAMPNA-N;C44H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","MSDIAL_Hex2Cer 16:0;2O/16:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCC;RBYOLMGWVOLIAN-SQFISAMPNA-N;C44H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","MSDIAL_Hex2Cer 16:0;2O/16:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCC;RBYOLMGWVOLIAN-SQFISAMPNA-N;C44H83NO13","834.59372"," 816.5831","238.2529","654.5303","226.2529","256.2635","510.4880","636.5198","672.5409"," 834.5938","492.4775","474.4669","4.67450151515152","4.97450151515152","11397"
"","MSDIAL_Hex2Cer 16:0;2O/16:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCC;FNYNLSZPQWNAKO-IRSNKLEKNA-N;C44H81NO13",0,0,0,0,0,0,0,0,0,0,0,0,"1.02519861111111","1.32519861111111","5915","","MSDIAL_Hex2Cer 16:0;2O/16:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCC;FNYNLSZPQWNAKO-IRSNKLEKNA-N;C44H81NO13",0,0,0,0,0,0,0,0,0,0,0,0,"1.02519861111111","1.32519861111111","5915","","MSDIAL_Hex2Cer 16:0;2O/16:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCC;FNYNLSZPQWNAKO-IRSNKLEKNA-N;C44H81NO13",0,0,0,0,0,0,0,0,0,0,0,0,"1.02519861111111","1.32519861111111","5915","","MSDIAL_Hex2Cer 16:0;2O/16:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCC;FNYNLSZPQWNAKO-IRSNKLEKNA-N;C44H81NO13",0,0,0,0,0,0,0,0,0,0,0,0,"1.02519861111111","1.32519861111111","5915","","MSDIAL_Hex2Cer 16:0;2O/16:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCC;FNYNLSZPQWNAKO-IRSNKLEKNA-N;C44H81NO13",0,0,0,0,0,0,0,0,0,0,0,0,"1.02519861111111","1.32519861111111","5915","","MSDIAL_Hex2Cer 16:0;2O/16:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCC;FNYNLSZPQWNAKO-IRSNKLEKNA-N;C44H81NO13","832.57807"," 814.5675","238.2529","652.5146","226.2529","256.2635","508.4724","634.5041","670.5253"," 832.5781","490.4618","472.4513","1.02519861111111","1.32519861111111","5915"
"","MSDIAL_Hex2Cer 16:0;2O/16:3;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCC\C=C/C\C=C/C\C=C/CC;SDGBVDBEUYRNKJ-MNPAUWNONA-N;C44H79NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","MSDIAL_Hex2Cer 16:0;2O/16:3;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCC\C=C/C\C=C/C\C=C/CC;SDGBVDBEUYRNKJ-MNPAUWNONA-N;C44H79NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","MSDIAL_Hex2Cer 16:0;2O/16:3;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCC\C=C/C\C=C/C\C=C/CC;SDGBVDBEUYRNKJ-MNPAUWNONA-N;C44H79NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","MSDIAL_Hex2Cer 16:0;2O/16:3;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCC\C=C/C\C=C/C\C=C/CC;SDGBVDBEUYRNKJ-MNPAUWNONA-N;C44H79NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","MSDIAL_Hex2Cer 16:0;2O/16:3;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCC\C=C/C\C=C/C\C=C/CC;SDGBVDBEUYRNKJ-MNPAUWNONA-N;C44H79NO13",0,0,0,0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","MSDIAL_Hex2Cer 16:0;2O/16:3;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCC\C=C/C\C=C/C\C=C/CC;SDGBVDBEUYRNKJ-MNPAUWNONA-N;C44H79NO13","830.56242"," 812.5519","238.2529","650.4990","226.2529","256.2635","506.4568","632.4885","668.5096"," 830.5624","488.4462","470.4356","6.03287222222222","6.33287222222222","12810"
"","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13","850.62502"," 832.6144","238.2529","670.5616","226.2529","256.2635","526.5193","652.5510","688.5722"," 850.6250","508.5088","490.4982","7.95472083333333","8.25472083333333","3139"
"","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13","850.62502"," 832.6144","238.2529","670.5616","226.2529","256.2635","526.5193","652.5510","688.5722"," 850.6250","508.5088","490.4982","7.73999583333333","8.03999583333333","3977"
"","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13","850.62502"," 832.6144","238.2529","670.5616","226.2529","256.2635","526.5193","652.5510","688.5722"," 850.6250","508.5088","490.4982","8.44863484848485","8.74863484848485","5396"
"","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13",0,0,0,0,0,0,0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","MSDIAL_Hex2Cer 16:0;2O/17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CCCCCCCCCCCCC;TWGIYEIDIAXLDD-UHFFFAOYNA-N;C45H87NO13","850.62502"," 832.6144","238.2529","670.5616","226.2529","256.2635","526.5193","652.5510","688.5722"," 850.6250","508.5088","490.4982","7.74826805555556","8.04826805555556","17242"
"","MSDIAL_Hex2Cer 16:0;2O/17:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCCC;XMVCHSODNJVKOQ-NXVVXOECNA-N;C45H85NO13",0,0,0,0,0,0,0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","MSDIAL_Hex2Cer 16:0;2O/17:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCCC;XMVCHSODNJVKOQ-NXVVXOECNA-N;C45H85NO13",0,0,0,0,0,0,0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","MSDIAL_Hex2Cer 16:0;2O/17:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCCC;XMVCHSODNJVKOQ-NXVVXOECNA-N;C45H85NO13",0,0,0,0,0,0,0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","MSDIAL_Hex2Cer 16:0;2O/17:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCCC;XMVCHSODNJVKOQ-NXVVXOECNA-N;C45H85NO13",0,0,0,0,0,0,0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","MSDIAL_Hex2Cer 16:0;2O/17:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCCC;XMVCHSODNJVKOQ-NXVVXOECNA-N;C45H85NO13",0,0,0,0,0,0,0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","MSDIAL_Hex2Cer 16:0;2O/17:1;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCCCC;XMVCHSODNJVKOQ-NXVVXOECNA-N;C45H85NO13","848.60937"," 830.5988","238.2529","668.5460","226.2529","256.2635","524.5037","650.5354","686.5565"," 848.6094","506.4931","488.4826","5.38506944444444","5.68506944444444","4526"
"","MSDIAL_Hex2Cer 16:0;2O/17:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCCC;JZRCLGMRQFKLPT-XGXQHEPRNA-N;C45H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"0.448959090909091","0.748959090909091","16505","","MSDIAL_Hex2Cer 16:0;2O/17:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCCC;JZRCLGMRQFKLPT-XGXQHEPRNA-N;C45H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"0.448959090909091","0.748959090909091","16505","","MSDIAL_Hex2Cer 16:0;2O/17:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCCC;JZRCLGMRQFKLPT-XGXQHEPRNA-N;C45H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"0.448959090909091","0.748959090909091","16505","","MSDIAL_Hex2Cer 16:0;2O/17:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCCC;JZRCLGMRQFKLPT-XGXQHEPRNA-N;C45H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"0.448959090909091","0.748959090909091","16505","","MSDIAL_Hex2Cer 16:0;2O/17:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCCC;JZRCLGMRQFKLPT-XGXQHEPRNA-N;C45H83NO13",0,0,0,0,0,0,0,0,0,0,0,0,"0.448959090909091","0.748959090909091","16505","","MSDIAL_Hex2Cer 16:0;2O/17:2;[M+H]+;CCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C/C\C=C/CCCC;JZRCLGMRQFKLPT-XGXQHEPRNA-N;C45H83NO13","846.59372"," 828.5831","238.2529","666.5303","226.2529","256.2635","522.4880","648.5198","684.5409"," 846.5938","504.4775","486.4669","0.448959090909091","0.748959090909091","16505"
