"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5","578.47790","350.2690","76.03931","257.2264","275.2369","578.4779","4.18440972222222","4.48440972222222","6534"
"","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5","578.47790","350.2690","76.03931","257.2264","275.2369","578.4779","5.59014444444444","5.89014444444444","8735"
"","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5",0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","MSDIAL_NAGly 14:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;SVMSVRUFXZTIHJ-UBXNUTASNA-N;C35H63NO5","578.47790","350.2690","76.03931","257.2264","275.2369","578.4779","14.4097638888889","14.7097638888889","17300"
"","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5","596.52485","368.3159","76.03931","275.2733","293.2839","596.5248","7.68445694444444","7.98445694444444","4509"
"","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5","596.52485","368.3159","76.03931","275.2733","293.2839","596.5248","5.68786111111111","5.98786111111111","7299"
"","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5","596.52485","368.3159","76.03931","275.2733","293.2839","596.5248","4.94558194444444","5.24558194444444","9702"
"","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5","596.52485","368.3159","76.03931","275.2733","293.2839","596.5248","4.07782361111111","4.37782361111111","11010"
"","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5",0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","MSDIAL_NAGly 14:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;RPXQOLFYUHIIFH-UHFFFAOYNA-N;C36H69NO5","596.52485","368.3159","76.03931","275.2733","293.2839","596.5248","5.69310694444445","5.99310694444445","13523"
"","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5","594.50920","366.3003","76.03931","273.2577","291.2682","594.5092","4.92419696969697","5.22419696969697","4579"
"","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5","594.50920","366.3003","76.03931","273.2577","291.2682","594.5092","3.15419027777778","3.45419027777778","8595"
"","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5","594.50920","366.3003","76.03931","273.2577","291.2682","594.5092","4.11012777777778","4.41012777777778","9036"
"","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5","594.50920","366.3003","76.03931","273.2577","291.2682","594.5092","3.16545277777778","3.46545277777778","12373"
"","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5",0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","MSDIAL_NAGly 14:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCCCCC(=O)O%10;WMQOYIGYBIEMHD-COOPMVRXNA-N;C36H67NO5","594.50920","366.3003","76.03931","273.2577","291.2682","594.5092","2.66236527777778","2.96236527777778","12530"
