"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_AHexCAS","[M+NH4]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_AHexCAS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_AHexCAS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_AHexCAS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_AHexCAS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_AHexCAS","[M+NH4]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_ST 28:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;JVJGUIDLNAQZIE-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 28:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;JVJGUIDLNAQZIE-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 28:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;JVJGUIDLNAQZIE-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 28:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;JVJGUIDLNAQZIE-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 28:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;JVJGUIDLNAQZIE-UHFFFAOYNA-N;C57H102O7",0,0,0,"13.5482861111111","13.8482861111111","11467","","MSDIAL_ST 28:1;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;JVJGUIDLNAQZIE-UHFFFAOYNA-N;C57H102O7","916.79638","383.3672","916.7964","13.5482861111111","13.8482861111111","11467"
"","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"12.2993513888889","12.5993513888889","3990","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"12.2993513888889","12.5993513888889","3990","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"12.2993513888889","12.5993513888889","3990","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"12.2993513888889","12.5993513888889","3990","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"12.2993513888889","12.5993513888889","3990","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7","930.81203","383.3672","930.8120","12.2993513888889","12.5993513888889","3990"
"","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.6931597222222","10.9931597222222","12598","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.6931597222222","10.9931597222222","12598","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.6931597222222","10.9931597222222","12598","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.6931597222222","10.9931597222222","12598","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.6931597222222","10.9931597222222","12598","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7","930.81203","383.3672","930.8120","10.6931597222222","10.9931597222222","12598"
"","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.9825138888889","11.2825138888889","19083","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.9825138888889","11.2825138888889","19083","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.9825138888889","11.2825138888889","19083","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.9825138888889","11.2825138888889","19083","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7",0,0,0,"10.9825138888889","11.2825138888889","19083","","MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7","930.81203","383.3672","930.8120","10.9825138888889","11.2825138888889","19083"
"","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7","928.79638","383.3672","928.7964","11.6602333333333","11.9602333333333","6688"
"","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7","928.79638","383.3672","928.7964","11.7940388888889","12.0940388888889","10204"
"","MSDIAL_ST 28:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;XMJBKLUBJWNLSW-SKFHMOIXNA-N;C58H98O7",0,0,0,"12.0363972222222","12.3363972222222","17451","","MSDIAL_ST 28:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;XMJBKLUBJWNLSW-SKFHMOIXNA-N;C58H98O7",0,0,0,"12.0363972222222","12.3363972222222","17451","","MSDIAL_ST 28:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;XMJBKLUBJWNLSW-SKFHMOIXNA-N;C58H98O7",0,0,0,"12.0363972222222","12.3363972222222","17451","","MSDIAL_ST 28:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;XMJBKLUBJWNLSW-SKFHMOIXNA-N;C58H98O7",0,0,0,"12.0363972222222","12.3363972222222","17451","","MSDIAL_ST 28:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;XMJBKLUBJWNLSW-SKFHMOIXNA-N;C58H98O7",0,0,0,"12.0363972222222","12.3363972222222","17451","","MSDIAL_ST 28:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;XMJBKLUBJWNLSW-SKFHMOIXNA-N;C58H98O7","924.76508","383.3672","924.7651","12.0363972222222","12.3363972222222","17451"
"","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.7335","12.0335","11734","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.7335","12.0335","11734","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.7335","12.0335","11734","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.7335","12.0335","11734","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.7335","12.0335","11734","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7","944.82768","383.3672","944.8277","11.7335","12.0335","11734"
"","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3952878787879","11.6952878787879","12303","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3952878787879","11.6952878787879","12303","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3952878787879","11.6952878787879","12303","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3952878787879","11.6952878787879","12303","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3952878787879","11.6952878787879","12303","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7","944.82768","383.3672","944.8277","11.3952878787879","11.6952878787879","12303"
"","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.6211954545455","11.9211954545455","13745","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.6211954545455","11.9211954545455","13745","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.6211954545455","11.9211954545455","13745","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.6211954545455","11.9211954545455","13745","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.6211954545455","11.9211954545455","13745","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7","944.82768","383.3672","944.8277","11.6211954545455","11.9211954545455","13745"
"","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3957227272727","11.6957227272727","18095","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3957227272727","11.6957227272727","18095","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3957227272727","11.6957227272727","18095","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3957227272727","11.6957227272727","18095","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7",0,0,0,"11.3957227272727","11.6957227272727","18095","","MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7","944.82768","383.3672","944.8277","11.3957227272727","11.6957227272727","18095"
