"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_HexCer_AP","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_HexCer_AP","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Number of Scans","MSDIAL_HexCer_AP","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Max Intensity","MSDIAL_HexCer_AP","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Average m/z","MSDIAL_HexCer_AP","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_HexCer_AP","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment"
"","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",1,0,0,1,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",9.226224,0,0,9.226224,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",1,0,0,1,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",35817.26,0,0,35817.26,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",564.3767,0,0,564.3767,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10","564.37422","384.3108","402.3214","564.3742","142.1227","366.3003","124.1121","160.1332","9.10187916666667","9.40187916666667","16118"
"","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",1,0,0,1,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",9.226224,0,0,9.226224,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",1,0,0,1,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",35817.26,0,0,35817.26,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10",564.3767,0,0,564.3767,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MSDIAL_HexCer 8:0;3O/14:1;(2OH);[M+H]+;CCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;SCWBPKQNFIWYBE-HJWRWDBZNA-N;C28H53NO10","564.37422","384.3108","402.3214","564.3742","142.1227","366.3003","124.1121","160.1332","9.10741666666667","9.40741666666667","18888"
"","MSDIAL_HexCer 8:0;3O/15:0;(2OH);[M+H]+;CCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;WBBSILOTUDQHBH-UHFFFAOYNA-N;C29H57NO10",0,0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MSDIAL_HexCer 8:0;3O/15:0;(2OH);[M+H]+;CCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;WBBSILOTUDQHBH-UHFFFAOYNA-N;C29H57NO10",0,0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MSDIAL_HexCer 8:0;3O/15:0;(2OH);[M+H]+;CCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;WBBSILOTUDQHBH-UHFFFAOYNA-N;C29H57NO10",0,0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MSDIAL_HexCer 8:0;3O/15:0;(2OH);[M+H]+;CCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;WBBSILOTUDQHBH-UHFFFAOYNA-N;C29H57NO10",0,0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MSDIAL_HexCer 8:0;3O/15:0;(2OH);[M+H]+;CCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;WBBSILOTUDQHBH-UHFFFAOYNA-N;C29H57NO10",0,0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MSDIAL_HexCer 8:0;3O/15:0;(2OH);[M+H]+;CCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;WBBSILOTUDQHBH-UHFFFAOYNA-N;C29H57NO10","580.40552","400.3421","418.3527","580.4055","142.1227","382.3315","124.1121","160.1332","0.89715972222222","1.19715972222222","18398"
"","MSDIAL_HexCer 8:0;3O/15:1;(2OH);[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;PCKWFVGWFQCEBS-KTKRTIGZNA-N;C29H55NO10",0,0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MSDIAL_HexCer 8:0;3O/15:1;(2OH);[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;PCKWFVGWFQCEBS-KTKRTIGZNA-N;C29H55NO10",0,0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MSDIAL_HexCer 8:0;3O/15:1;(2OH);[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;PCKWFVGWFQCEBS-KTKRTIGZNA-N;C29H55NO10",0,0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MSDIAL_HexCer 8:0;3O/15:1;(2OH);[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;PCKWFVGWFQCEBS-KTKRTIGZNA-N;C29H55NO10",0,0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MSDIAL_HexCer 8:0;3O/15:1;(2OH);[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;PCKWFVGWFQCEBS-KTKRTIGZNA-N;C29H55NO10",0,0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MSDIAL_HexCer 8:0;3O/15:1;(2OH);[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;PCKWFVGWFQCEBS-KTKRTIGZNA-N;C29H55NO10","578.38987","398.3265","416.3370","578.3899","142.1227","380.3159","124.1121","160.1332","0.588318055555556","0.888318055555556","3341"
"","MSDIAL_HexCer 8:0;3O/16:2;(2OH);[M+H]+;CCCCCCCC\C=C/C\C=C/CC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;QLRRIASYYKJPTQ-QGLGPCELNA-N;C30H55NO10",0,0,0,0,0,0,0,0,"0.448055555555556","0.748055555555556","9349","","MSDIAL_HexCer 8:0;3O/16:2;(2OH);[M+H]+;CCCCCCCC\C=C/C\C=C/CC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;QLRRIASYYKJPTQ-QGLGPCELNA-N;C30H55NO10",0,0,0,0,0,0,0,0,"0.448055555555556","0.748055555555556","9349","","MSDIAL_HexCer 8:0;3O/16:2;(2OH);[M+H]+;CCCCCCCC\C=C/C\C=C/CC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;QLRRIASYYKJPTQ-QGLGPCELNA-N;C30H55NO10",0,0,0,0,0,0,0,0,"0.448055555555556","0.748055555555556","9349","","MSDIAL_HexCer 8:0;3O/16:2;(2OH);[M+H]+;CCCCCCCC\C=C/C\C=C/CC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;QLRRIASYYKJPTQ-QGLGPCELNA-N;C30H55NO10",0,0,0,0,0,0,0,0,"0.448055555555556","0.748055555555556","9349","","MSDIAL_HexCer 8:0;3O/16:2;(2OH);[M+H]+;CCCCCCCC\C=C/C\C=C/CC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;QLRRIASYYKJPTQ-QGLGPCELNA-N;C30H55NO10",0,0,0,0,0,0,0,0,"0.448055555555556","0.748055555555556","9349","","MSDIAL_HexCer 8:0;3O/16:2;(2OH);[M+H]+;CCCCCCCC\C=C/C\C=C/CC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;QLRRIASYYKJPTQ-QGLGPCELNA-N;C30H55NO10","590.38987","410.3265","428.3370","590.3899","142.1227","392.3159","124.1121","160.1332","0.448055555555556","0.748055555555556","9349"
"","MSDIAL_HexCer 8:0;3O/18:1;(2OH);[M+H]+;CCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;UIRVCGDYVYVZFR-KHPPLWFENA-N;C32H61NO10",0,0,0,0,0,0,0,0,"0.445455555555556","0.745455555555556","5152","","MSDIAL_HexCer 8:0;3O/18:1;(2OH);[M+H]+;CCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;UIRVCGDYVYVZFR-KHPPLWFENA-N;C32H61NO10",0,0,0,0,0,0,0,0,"0.445455555555556","0.745455555555556","5152","","MSDIAL_HexCer 8:0;3O/18:1;(2OH);[M+H]+;CCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;UIRVCGDYVYVZFR-KHPPLWFENA-N;C32H61NO10",0,0,0,0,0,0,0,0,"0.445455555555556","0.745455555555556","5152","","MSDIAL_HexCer 8:0;3O/18:1;(2OH);[M+H]+;CCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;UIRVCGDYVYVZFR-KHPPLWFENA-N;C32H61NO10",0,0,0,0,0,0,0,0,"0.445455555555556","0.745455555555556","5152","","MSDIAL_HexCer 8:0;3O/18:1;(2OH);[M+H]+;CCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;UIRVCGDYVYVZFR-KHPPLWFENA-N;C32H61NO10",0,0,0,0,0,0,0,0,"0.445455555555556","0.745455555555556","5152","","MSDIAL_HexCer 8:0;3O/18:1;(2OH);[M+H]+;CCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;UIRVCGDYVYVZFR-KHPPLWFENA-N;C32H61NO10","620.43682","440.3734","458.3840","620.4368","142.1227","422.3629","124.1121","160.1332","0.445455555555556","0.745455555555556","5152"
"","MSDIAL_HexCer 8:0;3O/18:2;(2OH);[M+H]+;CCCCC\C=C/C=C\CCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;NHMHHSVPRGWDDG-BASFJDSNNA-N;C32H59NO10",0,0,0,0,0,0,0,0,"0.478323611111111","0.778323611111111","9527","","MSDIAL_HexCer 8:0;3O/18:2;(2OH);[M+H]+;CCCCC\C=C/C=C\CCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;NHMHHSVPRGWDDG-BASFJDSNNA-N;C32H59NO10",0,0,0,0,0,0,0,0,"0.478323611111111","0.778323611111111","9527","","MSDIAL_HexCer 8:0;3O/18:2;(2OH);[M+H]+;CCCCC\C=C/C=C\CCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;NHMHHSVPRGWDDG-BASFJDSNNA-N;C32H59NO10",0,0,0,0,0,0,0,0,"0.478323611111111","0.778323611111111","9527","","MSDIAL_HexCer 8:0;3O/18:2;(2OH);[M+H]+;CCCCC\C=C/C=C\CCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;NHMHHSVPRGWDDG-BASFJDSNNA-N;C32H59NO10",0,0,0,0,0,0,0,0,"0.478323611111111","0.778323611111111","9527","","MSDIAL_HexCer 8:0;3O/18:2;(2OH);[M+H]+;CCCCC\C=C/C=C\CCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;NHMHHSVPRGWDDG-BASFJDSNNA-N;C32H59NO10",0,0,0,0,0,0,0,0,"0.478323611111111","0.778323611111111","9527","","MSDIAL_HexCer 8:0;3O/18:2;(2OH);[M+H]+;CCCCC\C=C/C=C\CCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;NHMHHSVPRGWDDG-BASFJDSNNA-N;C32H59NO10","618.42117","438.3578","456.3683","618.4211","142.1227","420.3472","124.1121","160.1332","0.478323611111111","0.778323611111111","9527"
"","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10","634.45247","454.3891","472.3996","634.4525","142.1227","436.3785","124.1121","160.1332","0.518206944444445","0.818206944444445","1131"
"","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10","634.45247","454.3891","472.3996","634.4525","142.1227","436.3785","124.1121","160.1332","15.1049333333333","15.4049333333333","8784"
"","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10",0,0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MSDIAL_HexCer 8:0;3O/19:1;(2OH);[M+H]+;CCCCCCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCC;YYQUNVHHZFSPAZ-YPKPFQOONA-N;C33H63NO10","634.45247","454.3891","472.3996","634.4525","142.1227","436.3785","124.1121","160.1332","12.5682375","12.8682375","16522"
