"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Average m/z","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment"
"","Cer-NDS(d26:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d26:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d26:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d26:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d26:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d26:0/15:1)+HCO2","680.6193","634.6138","602.5876","586.5927","412.416","280.2277","264.2328","238.2176","351.3633","221.2149","10.5248181818182","10.8248181818182","1553"
"","Cer-NDS(d26:0/16:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d26:0/16:0)+HCO2",0,11.55784,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d26:0/16:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d26:0/16:0)+HCO2",0,37248.86,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d26:0/16:0)+HCO2",0,650.6465,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d26:0/16:0)+HCO2","696.6506","650.6451","618.6189","602.624","412.416","296.259","280.264","254.2489","351.3633","237.2462","11.4208166666667","11.7208166666667","399"
"","Cer-NDS(d26:0/16:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d26:0/16:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d26:0/16:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d26:0/16:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d26:0/16:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d26:0/16:1)+HCO2","694.6349","648.6295","616.6033","600.6083","412.416","294.2433","278.2484","252.2333","351.3633","235.2305","11.1295590909091","11.4295590909091","108"
"","Cer-NDS(d26:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d26:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d26:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d26:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d26:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d26:0/16:1)+HCO2","694.6349","648.6295","616.6033","600.6083","412.416","294.2433","278.2484","252.2333","351.3633","235.2305","10.5101439393939","10.8101439393939","1160"
"","Cer-NDS(d26:0/16:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d26:0/16:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d26:0/16:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d26:0/16:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d26:0/16:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d26:0/16:1)+HCO2","694.6349","648.6295","616.6033","600.6083","412.416","294.2433","278.2484","252.2333","351.3633","235.2305","11.0714060606061","11.3714060606061","3271"
"","Cer-NDS(d26:0/16:2)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-NDS(d26:0/16:2)+HCO2",10.4723,10.4723,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-NDS(d26:0/16:2)+HCO2",2,2,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-NDS(d26:0/16:2)+HCO2",774.0684,49953.16,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-NDS(d26:0/16:2)+HCO2",692.62145,646.61545,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-NDS(d26:0/16:2)+HCO2","692.6193","646.6138","614.5876","598.5927","412.416","292.2277","276.2328","250.2176","351.3633","233.2149","10.3349015151515","10.6349015151515","366"
"","Cer-NDS(d26:0/16:2)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-NDS(d26:0/16:2)+HCO2",10.4723,10.4723,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-NDS(d26:0/16:2)+HCO2",2,2,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-NDS(d26:0/16:2)+HCO2",774.0684,49953.16,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-NDS(d26:0/16:2)+HCO2",692.62145,646.61545,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-NDS(d26:0/16:2)+HCO2","692.6193","646.6138","614.5876","598.5927","412.416","292.2277","276.2328","250.2176","351.3633","233.2149","10.1740090909091","10.4740090909091","470"
"","Cer-NDS(d26:0/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d26:0/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d26:0/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d26:0/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d26:0/18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d26:0/18:0)+HCO2","724.6819","678.6765","646.6502","630.6553","412.416","324.2903","308.2953","282.2802","351.3633","265.2775","12.1783683333333","12.4783683333333","3694"
"","Cer-NDS(d26:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d26:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d26:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d26:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d26:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d26:0/18:1)+HCO2","722.6663","676.6608","644.6346","628.6396","412.416","322.2746","306.2797","280.2646","351.3633","263.2618","11.9297696969697","12.2297696969697","759"
"","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d26:0/27:0)+HCO2","850.8228","804.8173","772.7911","756.7961","412.416","450.4311","434.4362","408.4211","351.3633","391.4183","15.1353378787879","15.4353378787879","1451"
"","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d26:0/27:0)+HCO2","850.8228","804.8173","772.7911","756.7961","412.416","450.4311","434.4362","408.4211","351.3633","391.4183","14.7103075757576","15.0103075757576","1902"
"","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d26:0/27:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d26:0/27:0)+HCO2","850.8228","804.8173","772.7911","756.7961","412.416","450.4311","434.4362","408.4211","351.3633","391.4183","15.1195863636364","15.4195863636364","4139"
"","Cer-NDS(d27:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-NDS(d27:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-NDS(d27:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-NDS(d27:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-NDS(d27:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-NDS(d27:0/12:1)+HCO2","652.588","606.5825","574.5563","558.5614","426.4317","238.1807","222.1858","196.1707","365.3789","179.168","9.77759848484848","10.0775984848485","3025"
"","Cer-NDS(d27:0/13:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d27:0/13:0)+HCO2",0,10.73891,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d27:0/13:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d27:0/13:0)+HCO2",0,10931.03,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d27:0/13:0)+HCO2",0,622.6153,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d27:0/13:0)+HCO2","668.6193","622.6138","590.5876","574.5927","426.4317","254.212","238.2171","212.202","365.3789","195.1992","10.5709893939394","10.8709893939394","708"
"","Cer-NDS(d27:0/13:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d27:0/13:1)+HCO2",0,10.37019,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d27:0/13:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d27:0/13:1)+HCO2",0,47550.63,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d27:0/13:1)+HCO2",0,620.5994,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d27:0/13:1)+HCO2","666.6036","620.5982","588.572","572.577","426.4317","252.1964","236.2014","210.1863","365.3789","193.1836","10.2572696969697","10.5572696969697","287"
"","Cer-NDS(d27:0/14:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d27:0/14:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d27:0/14:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d27:0/14:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d27:0/14:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d27:0/14:0)+HCO2","682.6349","636.6295","604.6033","588.6083","426.4317","268.2277","252.2328","226.2176","365.3789","209.2149","11.0019590909091","11.3019590909091","863"
"","Cer-NDS(d27:0/14:1)+HCO2",1,1,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d27:0/14:1)+HCO2",10.8619,10.8619,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d27:0/14:1)+HCO2",1,1,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d27:0/14:1)+HCO2",1057.556,65958.08,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d27:0/14:1)+HCO2",680.6201,634.6152,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d27:0/14:1)+HCO2","680.6193","634.6138","602.5876","586.5927","426.4317","266.212","250.2171","224.202","365.3789","207.1992","10.6999696969697","10.9999696969697","227"
"","Cer-NDS(d27:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d27:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d27:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d27:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d27:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d27:0/14:1)+HCO2","680.6193","634.6138","602.5876","586.5927","426.4317","266.212","250.2171","224.202","365.3789","207.1992","10.5248181818182","10.8248181818182","1553"
"","Cer-NDS(d27:0/15:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d27:0/15:0)+HCO2",0,11.55784,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d27:0/15:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d27:0/15:0)+HCO2",0,37248.86,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d27:0/15:0)+HCO2",0,650.6465,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d27:0/15:0)+HCO2","696.6506","650.6451","618.6189","602.624","426.4317","282.2433","266.2484","240.2333","365.3789","223.2305","11.4208166666667","11.7208166666667","399"
"","Cer-NDS(d27:0/15:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d27:0/15:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d27:0/15:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d27:0/15:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d27:0/15:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d27:0/15:1)+HCO2","694.6349","648.6295","616.6033","600.6083","426.4317","280.2277","264.2328","238.2176","365.3789","221.2149","11.1295590909091","11.4295590909091","108"
"","Cer-NDS(d27:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d27:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d27:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d27:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d27:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d27:0/15:1)+HCO2","694.6349","648.6295","616.6033","600.6083","426.4317","280.2277","264.2328","238.2176","365.3789","221.2149","10.5101439393939","10.8101439393939","1160"
"","Cer-NDS(d27:0/15:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d27:0/15:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d27:0/15:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d27:0/15:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d27:0/15:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d27:0/15:1)+HCO2","694.6349","648.6295","616.6033","600.6083","426.4317","280.2277","264.2328","238.2176","365.3789","221.2149","11.0714060606061","11.3714060606061","3271"
"","Cer-NDS(d27:0/16:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d27:0/16:1)+HCO2",0,11.52146,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d27:0/16:1)+HCO2",0,2,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d27:0/16:1)+HCO2",0,44391.68,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d27:0/16:1)+HCO2",0,662.64675,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d27:0/16:1)+HCO2","708.6506","662.6451","630.6189","614.624","426.4317","294.2433","278.2484","252.2333","365.3789","235.2305","11.3712712121212","11.6712712121212","402"
"","Cer-NDS(d27:0/16:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d27:0/16:1)+HCO2",0,11.66083,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d27:0/16:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d27:0/16:1)+HCO2",0,27088.57,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d27:0/16:1)+HCO2",0,662.6468,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d27:0/16:1)+HCO2","708.6506","662.6451","630.6189","614.624","426.4317","294.2433","278.2484","252.2333","365.3789","235.2305","11.5306954545455","11.8306954545455","2733"
"","Cer-NDS(d27:0/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-NDS(d27:0/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-NDS(d27:0/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-NDS(d27:0/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-NDS(d27:0/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-NDS(d27:0/16:2)+HCO2","706.6349","660.6295","628.6033","612.6083","426.4317","292.2277","276.2328","250.2176","365.3789","233.2149","10.4557772727273","10.7557772727273","1755"
"","Cer-NDS(d27:0/17:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d27:0/17:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d27:0/17:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d27:0/17:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d27:0/17:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d27:0/17:0)+HCO2","724.6819","678.6765","646.6502","630.6553","426.4317","310.2746","294.2797","268.2646","365.3789","251.2619","12.1783683333333","12.4783683333333","3694"
"","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d27:0/26:0)+HCO2","850.8228","804.8173","772.7911","756.7961","426.4317","436.4155","420.4206","394.4054","365.3789","377.4027","15.1353378787879","15.4353378787879","1451"
"","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d27:0/26:0)+HCO2","850.8228","804.8173","772.7911","756.7961","426.4317","436.4155","420.4206","394.4054","365.3789","377.4027","14.7103075757576","15.0103075757576","1902"
"","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d27:0/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d27:0/26:0)+HCO2","850.8228","804.8173","772.7911","756.7961","426.4317","436.4155","420.4206","394.4054","365.3789","377.4027","15.1195863636364","15.4195863636364","4139"
"","Cer-NDS(d28:0/12:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d28:0/12:0)+HCO2",0,10.73891,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d28:0/12:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d28:0/12:0)+HCO2",0,10931.03,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d28:0/12:0)+HCO2",0,622.6153,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-NDS(d28:0/12:0)+HCO2","668.6193","622.6138","590.5876","574.5927","440.4473","240.1964","224.2014","198.1863","379.3945","181.1836","10.5709893939394","10.8709893939394","708"
"","Cer-NDS(d28:0/12:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d28:0/12:1)+HCO2",0,10.37019,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d28:0/12:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d28:0/12:1)+HCO2",0,47550.63,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d28:0/12:1)+HCO2",0,620.5994,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-NDS(d28:0/12:1)+HCO2","666.6036","620.5982","588.572","572.577","440.4473","238.1807","222.1858","196.1707","379.3945","179.168","10.2572696969697","10.5572696969697","287"
