"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment"
"","HexCer-NS(d23:1/19:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:1/19:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:1/19:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:1/19:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:1/19:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:1/19:1)+HCO2","854.6721","808.6666","646.6138","320.2953","277.2775","307.3006","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d23:1/19:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:1/19:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:1/19:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:1/19:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:1/19:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:1/19:1)+HCO2","854.6721","808.6666","646.6138","320.2953","277.2775","307.3006","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d23:2/19:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:2/19:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:2/19:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:2/19:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:2/19:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d23:2/19:0)+HCO2","854.6721","808.6666","646.6138","322.311","279.2932","305.285","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d23:2/19:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:2/19:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:2/19:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:2/19:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:2/19:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d23:2/19:0)+HCO2","854.6721","808.6666","646.6138","322.311","279.2932","305.285","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d24:1/16:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d24:1/16:0)+HCO2",0,9.738637,9.738637,0,0,0,9.738637,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d24:1/16:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d24:1/16:0)+HCO2",0,49492.82,19551.88,0,0,0,4363.335,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d24:1/16:0)+HCO2",0,782.6525,620.5996,0,0,0,179.0563,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d24:1/16:0)+HCO2","828.6565","782.651","620.5981","280.264","237.2462","321.3163","179.0556","9.57360303030303","9.87360303030303","520"
"","HexCer-NS(d24:1/17:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d24:1/17:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d24:1/17:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d24:1/17:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d24:1/17:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d24:1/17:0)+HCO2","842.6721","796.6666","634.6138","294.2797","251.2619","321.3163","179.0556","10.0420727272727","10.3420727272727","692"
"","HexCer-NS(d24:1/18:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d24:1/18:0)+HCO2",0,10.65975,10.65975,0,0,0,10.65975,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d24:1/18:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d24:1/18:0)+HCO2",0,88811.39,34414.57,0,0,0,11269.56,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d24:1/18:0)+HCO2",0,810.684,648.6307,0,0,0,179.0562,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d24:1/18:0)+HCO2","856.6877","810.6823","648.6295","308.2953","265.2775","321.3163","179.0556","10.4955393939394","10.7955393939394","349"
"","HexCer-NS(d24:1/18:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:1/18:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:1/18:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:1/18:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:1/18:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:1/18:1)+HCO2","854.6721","808.6666","646.6138","306.2797","263.2618","321.3163","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d24:1/18:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:1/18:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:1/18:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:1/18:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:1/18:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:1/18:1)+HCO2","854.6721","808.6666","646.6138","306.2797","263.2618","321.3163","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d24:2/18:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:2/18:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:2/18:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:2/18:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:2/18:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d24:2/18:0)+HCO2","854.6721","808.6666","646.6138","308.2953","265.2775","319.3006","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d24:2/18:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:2/18:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:2/18:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:2/18:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:2/18:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d24:2/18:0)+HCO2","854.6721","808.6666","646.6138","308.2953","265.2775","319.3006","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d25:1/15:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d25:1/15:0)+HCO2",0,9.738637,9.738637,0,0,0,9.738637,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d25:1/15:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d25:1/15:0)+HCO2",0,49492.82,19551.88,0,0,0,4363.335,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d25:1/15:0)+HCO2",0,782.6525,620.5996,0,0,0,179.0563,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d25:1/15:0)+HCO2","828.6565","782.651","620.5981","266.2484","223.2305","335.3319","179.0556","9.57360303030303","9.87360303030303","520"
"","HexCer-NS(d25:1/16:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d25:1/16:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d25:1/16:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d25:1/16:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d25:1/16:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d25:1/16:0)+HCO2","842.6721","796.6666","634.6138","280.264","237.2462","335.3319","179.0556","10.0420727272727","10.3420727272727","692"
"","HexCer-NS(d25:1/17:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d25:1/17:0)+HCO2",0,10.65975,10.65975,0,0,0,10.65975,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d25:1/17:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d25:1/17:0)+HCO2",0,88811.39,34414.57,0,0,0,11269.56,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d25:1/17:0)+HCO2",0,810.684,648.6307,0,0,0,179.0562,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d25:1/17:0)+HCO2","856.6877","810.6823","648.6295","294.2797","251.2619","335.3319","179.0556","10.4955393939394","10.7955393939394","349"
"","HexCer-NS(d25:2/17:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d25:2/17:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d25:2/17:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d25:2/17:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d25:2/17:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d25:2/17:0)+HCO2","854.6721","808.6666","646.6138","294.2797","251.2619","333.3163","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d25:2/17:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d25:2/17:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d25:2/17:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d25:2/17:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d25:2/17:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d25:2/17:0)+HCO2","854.6721","808.6666","646.6138","294.2797","251.2619","333.3163","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d26:1/14:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d26:1/14:0)+HCO2",0,9.738637,9.738637,0,0,0,9.738637,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d26:1/14:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d26:1/14:0)+HCO2",0,49492.82,19551.88,0,0,0,4363.335,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d26:1/14:0)+HCO2",0,782.6525,620.5996,0,0,0,179.0563,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d26:1/14:0)+HCO2","828.6565","782.651","620.5981","252.2328","209.2149","349.3476","179.0556","9.57360303030303","9.87360303030303","520"
"","HexCer-NS(d26:1/15:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d26:1/15:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d26:1/15:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d26:1/15:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d26:1/15:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d26:1/15:0)+HCO2","842.6721","796.6666","634.6138","266.2484","223.2305","349.3476","179.0556","10.0420727272727","10.3420727272727","692"
"","HexCer-NS(d26:1/16:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d26:1/16:0)+HCO2",0,10.65975,10.65975,0,0,0,10.65975,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d26:1/16:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d26:1/16:0)+HCO2",0,88811.39,34414.57,0,0,0,11269.56,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d26:1/16:0)+HCO2",0,810.684,648.6307,0,0,0,179.0562,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d26:1/16:0)+HCO2","856.6877","810.6823","648.6295","280.264","237.2462","349.3476","179.0556","10.4955393939394","10.7955393939394","349"
"","HexCer-NS(d26:1/16:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:1/16:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:1/16:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:1/16:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:1/16:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:1/16:1)+HCO2","854.6721","808.6666","646.6138","278.2484","235.2305","349.3476","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d26:1/16:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:1/16:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:1/16:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:1/16:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:1/16:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:1/16:1)+HCO2","854.6721","808.6666","646.6138","278.2484","235.2305","349.3476","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d26:2/16:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:2/16:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:2/16:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:2/16:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:2/16:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d26:2/16:0)+HCO2","854.6721","808.6666","646.6138","280.264","237.2462","347.3319","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d26:2/16:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:2/16:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:2/16:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:2/16:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:2/16:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d26:2/16:0)+HCO2","854.6721","808.6666","646.6138","280.264","237.2462","347.3319","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d27:1/13:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d27:1/13:0)+HCO2",0,9.738637,9.738637,0,0,0,9.738637,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d27:1/13:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d27:1/13:0)+HCO2",0,49492.82,19551.88,0,0,0,4363.335,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d27:1/13:0)+HCO2",0,782.6525,620.5996,0,0,0,179.0563,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d27:1/13:0)+HCO2","828.6565","782.651","620.5981","238.2171","195.1992","363.3633","179.0556","9.57360303030303","9.87360303030303","520"
"","HexCer-NS(d27:1/14:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d27:1/14:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d27:1/14:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d27:1/14:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d27:1/14:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d27:1/14:0)+HCO2","842.6721","796.6666","634.6138","252.2328","209.2149","363.3633","179.0556","10.0420727272727","10.3420727272727","692"
"","HexCer-NS(d27:1/15:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d27:1/15:0)+HCO2",0,10.65975,10.65975,0,0,0,10.65975,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d27:1/15:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d27:1/15:0)+HCO2",0,88811.39,34414.57,0,0,0,11269.56,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d27:1/15:0)+HCO2",0,810.684,648.6307,0,0,0,179.0562,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d27:1/15:0)+HCO2","856.6877","810.6823","648.6295","266.2484","223.2305","363.3633","179.0556","10.4955393939394","10.7955393939394","349"
"","HexCer-NS(d27:1/15:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:1/15:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:1/15:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:1/15:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:1/15:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:1/15:1)+HCO2","854.6721","808.6666","646.6138","264.2328","221.2149","363.3633","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d27:1/15:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:1/15:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:1/15:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:1/15:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:1/15:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:1/15:1)+HCO2","854.6721","808.6666","646.6138","264.2328","221.2149","363.3633","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d27:2/15:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:2/15:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:2/15:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:2/15:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:2/15:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d27:2/15:0)+HCO2","854.6721","808.6666","646.6138","266.2484","223.2305","361.3476","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d27:2/15:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:2/15:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:2/15:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:2/15:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:2/15:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d27:2/15:0)+HCO2","854.6721","808.6666","646.6138","266.2484","223.2305","361.3476","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d28:1/12:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d28:1/12:0)+HCO2",0,9.738637,9.738637,0,0,0,9.738637,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d28:1/12:0)+HCO2",0,1,1,0,0,0,1,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d28:1/12:0)+HCO2",0,49492.82,19551.88,0,0,0,4363.335,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d28:1/12:0)+HCO2",0,782.6525,620.5996,0,0,0,179.0563,"9.57360303030303","9.87360303030303","520","","HexCer-NS(d28:1/12:0)+HCO2","828.6565","782.651","620.5981","224.2014","181.1836","377.3789","179.0556","9.57360303030303","9.87360303030303","520"
"","HexCer-NS(d28:1/13:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d28:1/13:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d28:1/13:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d28:1/13:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d28:1/13:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d28:1/13:0)+HCO2","842.6721","796.6666","634.6138","238.2171","195.1992","377.3789","179.0556","10.0420727272727","10.3420727272727","692"
"","HexCer-NS(d28:1/14:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d28:1/14:0)+HCO2",0,10.65975,10.65975,0,0,0,10.65975,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d28:1/14:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d28:1/14:0)+HCO2",0,88811.39,34414.57,0,0,0,11269.56,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d28:1/14:0)+HCO2",0,810.684,648.6307,0,0,0,179.0562,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d28:1/14:0)+HCO2","856.6877","810.6823","648.6295","252.2328","209.2149","377.3789","179.0556","10.4955393939394","10.7955393939394","349"
"","HexCer-NS(d28:1/14:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:1/14:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:1/14:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:1/14:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:1/14:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:1/14:1)+HCO2","854.6721","808.6666","646.6138","250.2171","207.1992","377.3789","179.0556","9.50652121212121","9.80652121212121","730"
