"MSDIAL_EtherOxPC","[M+CH3COO]-","1","2","3","4","5","6","7","8"
"MSDIAL_PC O-18:0_22:6;O;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;ADDFWUPAWLBLLQ-HTWLFVCNNA-N;C48H86NO8P","894.62296","343.2279","820.5856","325.2173","894.623","476.3499","494.3605","224.0693","1"
"MSDIAL_PC O-18:0_22:6;2O;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;XLKXKGCIQMKPTQ-UEUDXBCVNA-N;C48H86NO9P","910.61787","359.2228","836.5806","323.2017","341.2122","910.6179","476.3499","494.3605","224.0693"
"MSDIAL_PC O-18:0_22:6;3O;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;ZCFGQXLBJMWQDK-PZKASVOGNA-N;C48H86NO10P","926.61279","375.2177","852.5754","339.1966","357.2072","926.6128","476.3499","494.3605","224.0693"
"MSDIAL_PC O-18:0_22:6;4O;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;BPLJIHGATDCEDP-IMOJJLBSNA-N;C48H86NO11P","942.60770","391.2126","868.5704","355.1915","373.2021","942.6077","476.3499","494.3605","224.0693"
"MSDIAL_PC O-18:1_18:0;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC(O)CCCCCC;OEKOPZCSSCRNDX-MSUUIHNZNA-N;C44H88NO8P","848.63861","299.2592","774.6013","281.2486","848.6386","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_18:1;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC1OC1CCCCCC;JPQYUMBZZFCYBK-MSUUIHNZNA-N;C44H86NO8P","846.62296","297.2435","772.5856","846.623","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_18:0;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC(O)C(O)CCCCCC;SAIQGFUKLCODFV-MSUUIHNZNA-N;C44H88NO9P","864.63352","315.2541","790.5962","279.233","297.2435","864.6335","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_18:1;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC(O)C\C=C\CCCCC;JCIPWVWHTWOLRQ-NWVOXKRBNA-N;C44H86NO8P","846.62296","297.2435","772.5856","279.233","846.623","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_18:2;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC;RGFYUIKGUTWOJA-SVADLMEDNA-N;C44H84NO8P","844.60731","295.2279","770.57","844.6073","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_18:1;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CC(O)C(O)CCCCC;GERXGZYTEGNNIL-SVADLMEDNA-N;C44H86NO9P","862.61787","313.2384","788.5806","277.2173","295.2279","862.6179","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_18:1;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(O)\C=C\C(O)C(O)CCCCC;XFPHSLDYXLKRFO-WNWPQKFMNA-N;C44H86NO10P","878.61279","329.2333","804.5754","293.2122","311.2228","878.6128","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_18:2;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C=C/C(O)CCCCC;VNJOTQBNVUKGGG-MSXQQCHZNA-N;C44H84NO8P","844.60731","295.2279","770.57","277.2173","844.6073","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_18:2;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C=C/C(CCCCC)OO;RLOIJSWZPXDWHC-MSXQQCHZNA-N;C44H84NO9P","860.60222","311.2228","786.5649","275.2017","293.2122","860.6022","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_18:3;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC;SMPZAQLTBMRZMG-LEFONBKVNA-N;C44H82NO8P","842.59166","293.2122","768.5543","275.2017","842.5917","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:3;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C=C\C(O)CCCCCCCC;TWOGTKAGKSJQNG-YMVSIXGNNA-N;C46H86NO8P","870.62296","321.2435","796.5856","303.233","870.623","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:4;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C\CCCCC;GWJMCNQATIPOGH-ZLIQQBJONA-N;C46H84NO8P","868.60731","319.2279","794.57","868.6073","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_20:3;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/CC(O)C(O)C\C=C\CCCCC;PBWHAGLQSCEHDZ-ZLIQQBJONA-N;C46H86NO9P","886.61787","337.2384","812.5806","301.2173","319.2279","886.6179","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C\CC(O)\C=C/C1OC1C\C=C\CCCCC;WZWWTZNFVRPTSM-GPGIEMNTNA-N;C46H84NO9P","884.60222","335.2228","810.5649","317.2122","884.6022","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:3;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;FUZXFGDPTQBKAT-VFLSRWMKNA-N;C46H86NO10P","902.61279","353.2333","828.5754","317.2122","335.2228","902.6128","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:3;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;ZFVUYBAQIVEKBF-VFLSRWMKNA-N;C46H86NO11P","918.60770","369.2283","844.5704","333.2072","351.2177","918.6077","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;JVDMFDXOMYDWOA-IQPMFRLCNA-N;C46H84NO8P","868.60731","319.2279","794.57","301.2173","868.6073","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:5;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;GUOUJLKHBKTZAK-UMHXOZRGNA-N;C46H82NO8P","866.59166","317.2122","792.5543","866.5917","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_20:4;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;PFRYPRFEDWJZLW-PSSPOSSPNA-N;C46H84NO9P","884.60222","335.2228","810.5649","299.2017","317.2122","884.6022","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;NKMLOTLSDZLSFM-LCIFBNENNA-N;C46H84NO10P","900.59714","351.2177","826.5598","315.1966","333.2072","900.5972","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;YAUKZJVTBNEEEG-VFLSRWMKNA-N;C46H84NO10P","900.59714","351.2177","826.5598","333.2072","900.5972","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:4;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;ROUNNNNKEKLDDL-KGCICEIGNA-N;C46H84NO11P","916.59205","367.2126","842.5547","331.1915","349.2021","916.592","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;NTVWKWZZTUHOOU-VFLSRWMKNA-N;C46H84NO11P","916.59205","367.2126","842.5547","331.1915","349.2021","916.592","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:5;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;VEVOUMRTHRIYRB-ADTLXWSVNA-N;C46H82NO8P","866.59166","317.2122","792.5543","299.2017","866.5917","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:6;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;UPMUTHOTWJLGEJ-GPRSWHEQNA-N;C46H80NO8P","864.57601","315.1966","790.5387","864.576","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_20:5;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;WOKNMULPAUJNMO-KELRBKEONA-N;C46H82NO9P","882.58657","333.2071","808.5493","297.186","315.1966","882.5865","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:5;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;GEWLHSQVDFAKJD-WNHXNHRMNA-N;C46H82NO10P","898.58149","349.2021","824.5442","313.1809","331.1915","898.5815","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:5;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;PZHFIADAKYGCLL-KGCICEIGNA-N;C46H82NO10P","898.58149","349.2021","824.5442","331.1915","898.5815","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:5;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;FCZCKBZSRUWMFG-KGCICEIGNA-N;C46H82NO11P","914.57640","365.197","840.5391","329.1758","347.1864","914.5764","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_22:5;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;STRCKLVDNBXXEH-YHMMVIDSNA-N;C48H84NO8P","892.60731","343.2279","818.57","892.6073","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_22:5;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;RBOBAXADDCKLKG-YHMMVIDSNA-N;C48H86NO9P","910.61787","361.2384","836.5806","325.2173","343.2279","910.6179","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_22:6;O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;OZGOTADWMPZZQT-OLUKRJJFNA-N;C48H84NO8P","892.60731","343.2279","818.57","325.2173","892.6073","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_22:6;2O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;QQKPTPUPEXPEKY-QXXJMEKENA-N;C48H84NO9P","908.60222","359.2228","834.5649","323.2017","341.2122","908.6022","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_22:6;3O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;INOODXQBGLDVFM-DJBGCEQNNA-N;C48H84NO10P","924.59714","375.2177","850.5598","339.1966","357.2072","924.5972","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_22:6;4O;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;XYUHGAPCDRFYQJ-ZBDQPFSMNA-N;C48H84NO11P","940.59205","391.2126","866.5547","355.1915","373.2021","940.592","474.3343","492.3448","224.0693"
