"MSDIAL_DLCL","[M-H]-","1","2","3","4","5","6"
"MSDIAL_DLCL 14:0_22:7;[M-H]-;CCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCC\C=C\C=C\C=C\C=C\C=C/C=C/C=C/CC;PAVOSNKOPRVHBA-IVLXUUSENA-N;C45H76O15P2","917.45867","917.4587","152.9958","227.2016","325.2173","381.2048","479.2204"
"MSDIAL_DLCL 14:0_24:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCCCCCCCC;MWPAYEWCYQSFDO-UHFFFAOYNA-N;C47H94O15P2","959.59952","959.5995","152.9958","227.2016","367.3582","381.2048","521.3613"
"MSDIAL_DLCL 14:0_24:1;[M-H]-;CCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCCCCCCCC\C=C\CCCCCCCC;KNCPORAKUYZKSY-WUKNDPDINA-N;C47H92O15P2","957.58387","957.5839","152.9958","227.2016","365.3425","381.2048","519.3456"
"MSDIAL_DLCL 14:0_24:2;[M-H]-;CCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCCCCCCCC\C=C/C\C=C/CCCCC;NGCKNXYLLFAVGV-BIXSNLIQNA-N;C47H90O15P2","955.56822","955.5682","152.9958","227.2016","363.3268","381.2048","517.33"
"MSDIAL_DLCL 14:0_24:3;[M-H]-;CCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCCCCC\C=C/C\C=C/C\C=C/CCCCC;QRRGIKRGKCRNED-NKTIKPMXNA-N;C47H88O15P2","953.55257","953.5526","152.9958","227.2016","361.3112","381.2048","515.3143"
"MSDIAL_DLCL 14:0_24:4;[M-H]-;CCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC;MGUOJIAZQSPUPM-KFAWJWTPNA-N;C47H86O15P2","951.53692","951.5369","152.9958","227.2016","359.2956","381.2048","513.2986"
"MSDIAL_DLCL 14:0_24:5;[M-H]-;CCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;HKEVOAJGRGWXQO-YOJOTYGRNA-N;C47H84O15P2","949.52127","949.5212","152.9958","227.2016","357.2799","381.2048","511.283"
"MSDIAL_DLCL 14:0_24:6;[M-H]-;CCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;BGPAGVVDALLEBD-JPWZZYHCNA-N;C47H82O15P2","947.50562","947.5056","152.9958","227.2016","355.2643","381.2048","509.2674"
"MSDIAL_DLCL 14:0_24:7;[M-H]-;CCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;IUXVJEKWCTYYHD-JMRJSUDFNA-N;C47H80O15P2","945.48997","945.49","152.9958","227.2016","353.2486","381.2048","507.2517"
"MSDIAL_DLCL 14:1_14:1;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;OGQQCJSZOLOQGU-HWAYABPNNA-N;C37H70O15P2","815.41172","815.4117","152.9958","379.1891","225.186","1","1"
"MSDIAL_DLCL 16:0_14:1;[M-H]-;CCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;SRIAUAMSZAGHGZ-BENRWUELNA-N;C39H76O15P2","845.45867","845.4587","152.9958","225.186","255.233","379.1891","409.2361"
"MSDIAL_DLCL 14:1_16:1;[M-H]-;CCCCCCCC\C=C/CCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;GKOQPQOLXGXRFA-XOMYGGGSNA-N;C39H74O15P2","843.44302","843.443","152.9958","225.186","253.2173","379.1891","407.2204"
"MSDIAL_DLCL 14:1_16:2;[M-H]-;CCCCCCCC\C=C/C\C=C\CCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;LZCQEOUPEGLSEL-AXSKYCRZNA-N;C39H72O15P2","841.42737","841.4274","152.9958","225.186","251.2016","379.1891","405.2048"
"MSDIAL_DLCL 14:1_16:3;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/C=C/C=C/CC;ZWWXLWBRHZDEIH-FNKGJIRNNA-N;C39H70O15P2","839.41172","839.4117","152.9958","225.186","249.186","379.1891","403.1891"
"MSDIAL_DLCL 14:1_16:4;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCC\C=C/C=C\C=C\C=C\CC;OXDYEODRNKBOHU-CPWOYWAUNA-N;C39H68O15P2","837.39607","837.3961","152.9958","225.186","247.1703","379.1891","401.1735"
"MSDIAL_DLCL 14:1_16:5;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCC\C=C\C=C/C=C\C=C\C=C\CC;IFAZIZDYPAIDSZ-NJLLVEMHNA-N;C39H66O15P2","835.38042","835.3804","152.9958","225.186","245.1547","379.1891","399.1578"
"MSDIAL_DLCL 18:0_14:1;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;GSFFQQDCORCYFJ-BENRWUELNA-N;C41H80O15P2","873.48997","873.49","152.9958","225.186","283.2643","379.1891","437.2674"
"MSDIAL_DLCL 14:1_18:1;[M-H]-;CCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;MFTOCFBQUZUAEV-VJQXEWNVNA-N;C41H78O15P2","871.47432","871.4743","152.9958","225.186","281.2486","379.1891","435.2517"
"MSDIAL_DLCL 14:1_18:2;[M-H]-;CCCCC\C=C\C=C\CCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;WDYBJPSQKQUMTL-NMJLFJKTNA-N;C41H76O15P2","869.45867","869.4587","152.9958","225.186","279.2329","379.1891","433.2361"
"MSDIAL_DLCL 14:1_18:3;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCCCC\C=C\C=C\C=C\CC;ONYSSCBQSMKEFG-CLAVOTCVNA-N;C41H74O15P2","867.44302","867.443","152.9958","225.186","277.2173","379.1891","431.2204"
"MSDIAL_DLCL 14:1_18:4;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/C=C/C=C/C=C/CC;ZGPVHRSQYZYILO-YQUNHFFLNA-N;C41H72O15P2","865.42737","865.4274","152.9958","225.186","275.2017","379.1891","429.2048"
"MSDIAL_DLCL 14:1_18:5;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCC\C=C\C=C/C=C\C=C\C=C\CC;CHSUZAXBAVLJAN-ICTKQYTANA-N;C41H70O15P2","863.41172","863.4117","152.9958","225.186","273.186","379.1891","427.1891"
"MSDIAL_DLCL 20:0_14:1;[M-H]-;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;KDSUTMMXPYRGAK-BENRWUELNA-N;C43H84O15P2","901.52127","901.5212","152.9958","225.186","311.2956","379.1891","465.2987"
