"MSDIAL_HexCer_EOS","[M+HCOO]-","1","2","3","4","5","6","7"
"MSDIAL_HexCer 28:2;3O(FA 19:1);[M+HCOO]-;CCCCCCCCC\C=C/CCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCC;ZXASNEZRSVDUCP-LEUNQNNPNA-N;C53H97NO10","952.70946","906.704","610.4324","466.3902","744.6511","952.7095","295.2643","628.443"
"MSDIAL_HexCer 28:2;3O(FA 19:2);[M+HCOO]-;CCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCCCC;KCFRZUQEHLEIIW-UUSUTSQMNA-N;C53H95NO10","950.69381","904.6883","610.4324","466.3902","742.6355","950.6938","293.2486","628.443"
"MSDIAL_HexCer 28:2;3O(FA 20:0);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCC;AQODQKZQBXJFRZ-UVODDNOINA-N;C54H101NO10","968.74076","922.7353","610.4324","466.3902","760.6824","968.7408","311.2956","628.443"
"MSDIAL_HexCer 28:2;3O(FA 20:1);[M+HCOO]-;CCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCCCC\C=C/CCCCCCCC;HJGRITGGERXROL-QLUJACRONA-N;C54H99NO10","966.72511","920.7196","610.4324","466.3902","758.6668","966.7251","309.2799","628.443"
"MSDIAL_HexCer 28:2;3O(FA 20:2);[M+HCOO]-;CCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC;GXFCBDLYSUXQCL-DTISIIOVNA-N;C54H97NO10","964.70946","918.704","610.4324","466.3902","756.6511","964.7095","307.2643","628.443"
"MSDIAL_HexCer 28:2;3O(FA 21:0);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCC;CVFSXIJHZQVBMC-FNUGOBNTNA-N;C55H103NO10","982.75641","936.7509","610.4324","466.3902","774.6981","982.7564","325.3112","628.443"
"MSDIAL_HexCer 28:2;3O(FA 21:1);[M+HCOO]-;CCCCCCCCC\C=C/CCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCC;HXUYYVGADPETOJ-HZLCHIFRNA-N;C55H101NO10","980.74076","934.7353","610.4324","466.3902","772.6824","980.7408","323.2956","628.443"
"MSDIAL_HexCer 28:2;3O(FA 21:2);[M+HCOO]-;CCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCCCC\C=C/C\C=C/CCCCCC;LTEVDJMDECIVRG-ZUMDRNCONA-N;C55H99NO10","978.72511","932.7196","610.4324","466.3902","770.6668","978.7251","321.2799","628.443"
"MSDIAL_HexCer 28:2;3O(FA 22:0);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCC;MHGUOOWELKLXAA-BOJBPSNDNA-N;C56H105NO10","996.77206","950.7665","610.4324","466.3902","788.7137","996.772","339.3269","628.443"
"MSDIAL_HexCer 28:2;3O(FA 22:1);[M+HCOO]-;CCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCCCCCC\C=C/CCCCCCCC;CMZHVHNQLLZWBN-VAXIKJJDNA-N;C56H103NO10","994.75641","948.7509","610.4324","466.3902","786.6981","994.7564","337.3112","628.443"
"MSDIAL_HexCer 28:2;3O(FA 22:2);[M+HCOO]-;CCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC;UYJVFOCCFIIXOM-GKJDIIFZNA-N;C56H101NO10","992.74076","946.7353","610.4324","466.3902","784.6824","992.7408","335.2956","628.443"
"MSDIAL_HexCer 28:3;3O(FA 14:0);[M+HCOO]-;CCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCC;NNEQEJFHPFKUOE-VLWQXWEONA-N;C48H87NO10","882.63121","836.6257","608.4168","464.3745","674.5729","882.6312","227.2017","626.4274"
"MSDIAL_HexCer 28:3;3O(FA 14:1);[M+HCOO]-;CCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCC\C=C/CCCC;SRDFXSNREMZIHA-IPAQBRSUNA-N;C48H85NO10","880.61556","834.61","608.4168","464.3745","672.5573","880.6155","225.186","626.4274"
"MSDIAL_HexCer 28:3;3O(FA 15:0);[M+HCOO]-;CCCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCC;GJOGTWLWNASLMD-SNKFUIQKNA-N;C49H89NO10","896.64686","850.6414","608.4168","464.3745","688.5886","896.6469","241.2173","626.4274"
"MSDIAL_HexCer 28:3;3O(FA 15:1);[M+HCOO]-;CCCCC\C=C/CCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCC;XRHSKPHECNLRJJ-NCFSPCJJNA-N;C49H87NO10","894.63121","848.6257","608.4168","464.3745","686.5729","894.6312","239.2017","626.4274"
"MSDIAL_HexCer 28:3;3O(FA 16:0);[M+HCOO]-;CCCCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCC;YWPVYNRNVDMZIU-ZEGFTZRPNA-N;C50H91NO10","910.66251","864.657","608.4168","464.3745","702.6042","910.6625","255.233","626.4274"
"MSDIAL_HexCer 28:3;3O(FA 16:1);[M+HCOO]-;CCCCCC\C=C/CCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCC;IFDATDWPHKTVSN-FQXPRXFENA-N;C50H89NO10","908.64686","862.6414","608.4168","464.3745","700.5886","908.6469","253.2173","626.4274"
"MSDIAL_HexCer 28:3;3O(FA 16:2);[M+HCOO]-;CCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCC\C=C/CCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;AUMDPCKVLDSSGJ-DDUZZSHCNA-N;C50H87NO10","906.63121","860.6257","608.4168","464.3745","698.5729","906.6312","251.2017","626.4274"
"MSDIAL_HexCer 28:3;3O(FA 17:0);[M+HCOO]-;CCCCCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCC;ZWCYSAYEEAPOPD-KDULGNDVNA-N;C51H93NO10","924.67816","878.6727","608.4168","464.3745","716.6198","924.6782","269.2486","626.4274"
"MSDIAL_HexCer 28:3;3O(FA 17:1);[M+HCOO]-;CCCCCCC\C=C/CCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCC;YCIBSXSVXQLNCX-SBEXXRMONA-N;C51H91NO10","922.66251","876.657","608.4168","464.3745","714.6042","922.6625","267.233","626.4274"
