"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_EtherMGDG","[M+HCOO]-","1","2","3","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_EtherMGDG","[M+HCOO]-","1","2","3","RT_min","RT_max","Comment","Number of Scans","MSDIAL_EtherMGDG","[M+HCOO]-","1","2","3","RT_min","RT_max","Comment","Max Intensity","MSDIAL_EtherMGDG","[M+HCOO]-","1","2","3","RT_min","RT_max","Comment","Average m/z","MSDIAL_EtherMGDG","[M+HCOO]-","1","2","3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_EtherMGDG","[M+HCOO]-","1","2","3","RT_min","RT_max","Comment"
"","MSDIAL_MGDG O-9:0_28:6;[M+HCOO]-;CCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;XFCZIMVCSNESLV-RLESYFSLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-9:0_28:6;[M+HCOO]-;CCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;XFCZIMVCSNESLV-RLESYFSLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-9:0_28:6;[M+HCOO]-;CCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;XFCZIMVCSNESLV-RLESYFSLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-9:0_28:6;[M+HCOO]-;CCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;XFCZIMVCSNESLV-RLESYFSLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-9:0_28:6;[M+HCOO]-;CCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;XFCZIMVCSNESLV-RLESYFSLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-9:0_28:6;[M+HCOO]-;CCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;XFCZIMVCSNESLV-RLESYFSLNA-N;C46H78O9","819.56279","411.3261","379.2339","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-11:0_26:6;[M+HCOO]-;CCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;BSFQCJIFYWUGGS-GALCBNSZNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-11:0_26:6;[M+HCOO]-;CCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;BSFQCJIFYWUGGS-GALCBNSZNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-11:0_26:6;[M+HCOO]-;CCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;BSFQCJIFYWUGGS-GALCBNSZNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-11:0_26:6;[M+HCOO]-;CCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;BSFQCJIFYWUGGS-GALCBNSZNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-11:0_26:6;[M+HCOO]-;CCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;BSFQCJIFYWUGGS-GALCBNSZNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-11:0_26:6;[M+HCOO]-;CCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;BSFQCJIFYWUGGS-GALCBNSZNA-N;C46H78O9","819.56279","383.2948","407.2652","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-13:0_24:6;[M+HCOO]-;CCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;CZIHWJURTVUVSW-ZUQDXNQYNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:0_24:6;[M+HCOO]-;CCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;CZIHWJURTVUVSW-ZUQDXNQYNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:0_24:6;[M+HCOO]-;CCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;CZIHWJURTVUVSW-ZUQDXNQYNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:0_24:6;[M+HCOO]-;CCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;CZIHWJURTVUVSW-ZUQDXNQYNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:0_24:6;[M+HCOO]-;CCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;CZIHWJURTVUVSW-ZUQDXNQYNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:0_24:6;[M+HCOO]-;CCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;CZIHWJURTVUVSW-ZUQDXNQYNA-N;C46H78O9","819.56279","355.2635","435.2965","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-13:1_24:5;[M+HCOO]-;CCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;MDKYMXMZWRQNJY-QPMKVPOANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:1_24:5;[M+HCOO]-;CCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;MDKYMXMZWRQNJY-QPMKVPOANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:1_24:5;[M+HCOO]-;CCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;MDKYMXMZWRQNJY-QPMKVPOANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:1_24:5;[M+HCOO]-;CCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;MDKYMXMZWRQNJY-QPMKVPOANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:1_24:5;[M+HCOO]-;CCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;MDKYMXMZWRQNJY-QPMKVPOANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-13:1_24:5;[M+HCOO]-;CCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;MDKYMXMZWRQNJY-QPMKVPOANA-N;C46H78O9","819.56279","357.2792","433.2809","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-15:0_22:6;[M+HCOO]-;CCCCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;AWLILSKAJAQRLE-JTURFRPLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:0_22:6;[M+HCOO]-;CCCCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;AWLILSKAJAQRLE-JTURFRPLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:0_22:6;[M+HCOO]-;CCCCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;AWLILSKAJAQRLE-JTURFRPLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:0_22:6;[M+HCOO]-;CCCCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;AWLILSKAJAQRLE-JTURFRPLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:0_22:6;[M+HCOO]-;CCCCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;AWLILSKAJAQRLE-JTURFRPLNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:0_22:6;[M+HCOO]-;CCCCCCCCCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;AWLILSKAJAQRLE-JTURFRPLNA-N;C46H78O9","819.56279","327.2323","463.3278","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-15:1_22:5;[M+HCOO]-;CCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;NVUVORQYNDFBAC-JHCUFIOSNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:1_22:5;[M+HCOO]-;CCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;NVUVORQYNDFBAC-JHCUFIOSNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:1_22:5;[M+HCOO]-;CCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;NVUVORQYNDFBAC-JHCUFIOSNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:1_22:5;[M+HCOO]-;CCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;NVUVORQYNDFBAC-JHCUFIOSNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:1_22:5;[M+HCOO]-;CCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;NVUVORQYNDFBAC-JHCUFIOSNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-15:1_22:5;[M+HCOO]-;CCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;NVUVORQYNDFBAC-JHCUFIOSNA-N;C46H78O9","819.56279","329.2479","461.3122","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-16:4_21:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;XXUREAPLQZMYME-JNIIAIIENA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-16:4_21:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;XXUREAPLQZMYME-JNIIAIIENA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-16:4_21:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;XXUREAPLQZMYME-JNIIAIIENA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-16:4_21:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;XXUREAPLQZMYME-JNIIAIIENA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-16:4_21:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;XXUREAPLQZMYME-JNIIAIIENA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-16:4_21:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;XXUREAPLQZMYME-JNIIAIIENA-N;C46H78O9","819.56279","321.2792","469.2809","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-17:1_20:5;[M+HCOO]-;CCCCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;YMLVQVDPECLRLZ-AJENXLFJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:1_20:5;[M+HCOO]-;CCCCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;YMLVQVDPECLRLZ-AJENXLFJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:1_20:5;[M+HCOO]-;CCCCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;YMLVQVDPECLRLZ-AJENXLFJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:1_20:5;[M+HCOO]-;CCCCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;YMLVQVDPECLRLZ-AJENXLFJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:1_20:5;[M+HCOO]-;CCCCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;YMLVQVDPECLRLZ-AJENXLFJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:1_20:5;[M+HCOO]-;CCCCCCC\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;YMLVQVDPECLRLZ-AJENXLFJNA-N;C46H78O9","819.56279","301.2166","489.3434","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-17:2_20:4;[M+HCOO]-;CCCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC;PPELHCBQKRJCHP-KCLJALIJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:2_20:4;[M+HCOO]-;CCCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC;PPELHCBQKRJCHP-KCLJALIJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:2_20:4;[M+HCOO]-;CCCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC;PPELHCBQKRJCHP-KCLJALIJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:2_20:4;[M+HCOO]-;CCCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC;PPELHCBQKRJCHP-KCLJALIJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:2_20:4;[M+HCOO]-;CCCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC;PPELHCBQKRJCHP-KCLJALIJNA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-17:2_20:4;[M+HCOO]-;CCCC\C=C/C\C=C/CCCCCCCCOCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC;PPELHCBQKRJCHP-KCLJALIJNA-N;C46H78O9","819.56279","303.2323","487.3278","773.5573","4.95305757575758","5.25305757575758","2512"
"","MSDIAL_MGDG O-18:4_19:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JLNLGDQSIIGYCM-RASUHGIANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-18:4_19:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JLNLGDQSIIGYCM-RASUHGIANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-18:4_19:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JLNLGDQSIIGYCM-RASUHGIANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-18:4_19:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JLNLGDQSIIGYCM-RASUHGIANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-18:4_19:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JLNLGDQSIIGYCM-RASUHGIANA-N;C46H78O9",0,0,0,0,"4.95305757575758","5.25305757575758","2512","","MSDIAL_MGDG O-18:4_19:2;[M+HCOO]-;CCCCCC\C=C/C\C=C/CCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JLNLGDQSIIGYCM-RASUHGIANA-N;C46H78O9","819.56279","293.2479","497.3122","773.5573","4.95305757575758","5.25305757575758","2512"
