"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Hex3Cer","[M+HCOO]-","1","2","3","4","5","6","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Hex3Cer","[M+HCOO]-","1","2","3","4","5","6","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Hex3Cer","[M+HCOO]-","1","2","3","4","5","6","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Hex3Cer","[M+HCOO]-","1","2","3","4","5","6","RT_min","RT_max","Comment","Average m/z","MSDIAL_Hex3Cer","[M+HCOO]-","1","2","3","4","5","6","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Hex3Cer","[M+HCOO]-","1","2","3","4","5","6","RT_min","RT_max","Comment"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCC;VYBLABQVAMIRRY-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCC;VYBLABQVAMIRRY-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCC;VYBLABQVAMIRRY-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCC;VYBLABQVAMIRRY-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCC;VYBLABQVAMIRRY-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCC;VYBLABQVAMIRRY-PFONDFGANA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCC;DNXXVSPMCIXMHV-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCC;DNXXVSPMCIXMHV-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCC;DNXXVSPMCIXMHV-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCC;DNXXVSPMCIXMHV-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCC;DNXXVSPMCIXMHV-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCC;DNXXVSPMCIXMHV-ORIPQNMZNA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCC;FYBDUSVPNGKGBX-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCC;FYBDUSVPNGKGBX-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCC;FYBDUSVPNGKGBX-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCC;FYBDUSVPNGKGBX-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCC;FYBDUSVPNGKGBX-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCC;FYBDUSVPNGKGBX-ORIPQNMZNA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCCCC;DOGAJWSGNLEJPH-NXVVXOECNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCCCC;DOGAJWSGNLEJPH-NXVVXOECNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCCCC;DOGAJWSGNLEJPH-NXVVXOECNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCCCC;DOGAJWSGNLEJPH-NXVVXOECNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCCCC;DOGAJWSGNLEJPH-NXVVXOECNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CCCCCCC;DOGAJWSGNLEJPH-NXVVXOECNA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCC;GKTHACWRFXZBNR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCC;GKTHACWRFXZBNR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCC;GKTHACWRFXZBNR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCC;GKTHACWRFXZBNR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCC;GKTHACWRFXZBNR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCC;GKTHACWRFXZBNR-ORIPQNMZNA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCC;UXBYNROQXZOSDL-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCC;UXBYNROQXZOSDL-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCC;UXBYNROQXZOSDL-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCC;UXBYNROQXZOSDL-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCC;UXBYNROQXZOSDL-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCC;UXBYNROQXZOSDL-ORIPQNMZNA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC;HMHRBOJXCGXICE-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC;HMHRBOJXCGXICE-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC;HMHRBOJXCGXICE-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC;HMHRBOJXCGXICE-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC;HMHRBOJXCGXICE-PFONDFGANA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC;HMHRBOJXCGXICE-PFONDFGANA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCC;MGNFESDPXFDAFR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCC;MGNFESDPXFDAFR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCC;MGNFESDPXFDAFR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCC;MGNFESDPXFDAFR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCC;MGNFESDPXFDAFR-ORIPQNMZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCC;MGNFESDPXFDAFR-ORIPQNMZNA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
"","MSDIAL_Hex3Cer 14:2;2O;[M+HCOO]-;CCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(C)=O;SIMXXKBZRJXXBP-QPHGKBKNNA-N;C32H55NO18",0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","3047","","MSDIAL_Hex3Cer 14:2;2O;[M+HCOO]-;CCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(C)=O;SIMXXKBZRJXXBP-QPHGKBKNNA-N;C32H55NO18",0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","3047","","MSDIAL_Hex3Cer 14:2;2O;[M+HCOO]-;CCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(C)=O;SIMXXKBZRJXXBP-QPHGKBKNNA-N;C32H55NO18",0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","3047","","MSDIAL_Hex3Cer 14:2;2O;[M+HCOO]-;CCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(C)=O;SIMXXKBZRJXXBP-QPHGKBKNNA-N;C32H55NO18",0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","3047","","MSDIAL_Hex3Cer 14:2;2O;[M+HCOO]-;CCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(C)=O;SIMXXKBZRJXXBP-QPHGKBKNNA-N;C32H55NO18",0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","3047","","MSDIAL_Hex3Cer 14:2;2O;[M+HCOO]-;CCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(C)=O;SIMXXKBZRJXXBP-QPHGKBKNNA-N;C32H55NO18","786.34012"," 740.3347","578.2818","254.1761","179.0551","161.0445","416.2290","1.52206666666667","1.82206666666667","3047"
"","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCC\C=C/CCCCCCCCC;WWIDIKSZWMFOFO-MSUUIHNZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCC\C=C/CCCCCCCCC;WWIDIKSZWMFOFO-MSUUIHNZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCC\C=C/CCCCCCCCC;WWIDIKSZWMFOFO-MSUUIHNZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCC\C=C/CCCCCCCCC;WWIDIKSZWMFOFO-MSUUIHNZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCC\C=C/CCCCCCCCC;WWIDIKSZWMFOFO-MSUUIHNZNA-N;C52H97NO18",0,0,0,0,0,0,0,"5.65151515151515","5.95151515151515","802","","MSDIAL_Hex3Cer 34:1;2O;[M+HCOO]-;CCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCC\C=C/CCCCCCCCC;WWIDIKSZWMFOFO-MSUUIHNZNA-N;C52H97NO18","1068.66877","1022.6630","860.6105","536.5048","179.0551","161.0445","698.5576","5.65151515151515","5.95151515151515","802"
