"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_CerP","[M-H]-","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_CerP","[M-H]-","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_CerP","[M-H]-","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_CerP","[M-H]-","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_CerP","[M-H]-","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_CerP","[M-H]-","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_CerP 15:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCC;BLBHVXPCOXTWLH-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 15:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCC;BLBHVXPCOXTWLH-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 15:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCC;BLBHVXPCOXTWLH-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 15:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCC;BLBHVXPCOXTWLH-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 15:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCC;BLBHVXPCOXTWLH-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 15:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCC;BLBHVXPCOXTWLH-INXZUHKUSA-N;C31H62NO6P","574.42364","78.95851","96.96908","318.1836","336.1941","556.4131","2.00787878787879","2.30787878787879","3065"
"","MSDIAL_CerP 17:1;2O/14:0;[M-H]-;CCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;AJJKQURIKPZFJU-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 17:1;2O/14:0;[M-H]-;CCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;AJJKQURIKPZFJU-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 17:1;2O/14:0;[M-H]-;CCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;AJJKQURIKPZFJU-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 17:1;2O/14:0;[M-H]-;CCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;AJJKQURIKPZFJU-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 17:1;2O/14:0;[M-H]-;CCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;AJJKQURIKPZFJU-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 17:1;2O/14:0;[M-H]-;CCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;AJJKQURIKPZFJU-INXZUHKUSA-N;C31H62NO6P","574.42364","78.95851","96.96908","346.2148","364.2254","556.4131","2.00787878787879","2.30787878787879","3065"
"","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",0,0,0,0,0,0,"0.41898","0.71898","625","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",0,0,0,0,0,0,"0.41898","0.71898","625","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",0,0,0,0,0,0,"0.41898","0.71898","625","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",0,0,0,0,0,0,"0.41898","0.71898","625","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",0,0,0,0,0,0,"0.41898","0.71898","625","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P","420.25152","78.95851","96.96908","360.2304","378.2410","402.2410","0.41898","0.71898","625"
"","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",1,0,0,0,0,0,"0.24391","0.54391","2663","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",0.4043973,0,0,0,0,0,"0.24391","0.54391","2663","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",1,0,0,0,0,0,"0.24391","0.54391","2663","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",3529.812,0,0,0,0,0,"0.24391","0.54391","2663","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P",420.2503,0,0,0,0,0,"0.24391","0.54391","2663","","MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P","420.25152","78.95851","96.96908","360.2304","378.2410","402.2410","0.24391","0.54391","2663"
"","MSDIAL_CerP 19:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CIXCAJOBWGGEPH-LEWJYISDSA-N;C21H44NO6P",1,0,0,0,0,0,"0.98743666666667","1.28743666666667","716","","MSDIAL_CerP 19:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CIXCAJOBWGGEPH-LEWJYISDSA-N;C21H44NO6P",1.163783,0,0,0,0,0,"0.98743666666667","1.28743666666667","716","","MSDIAL_CerP 19:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CIXCAJOBWGGEPH-LEWJYISDSA-N;C21H44NO6P",1,0,0,0,0,0,"0.98743666666667","1.28743666666667","716","","MSDIAL_CerP 19:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CIXCAJOBWGGEPH-LEWJYISDSA-N;C21H44NO6P",28100.19,0,0,0,0,0,"0.98743666666667","1.28743666666667","716","","MSDIAL_CerP 19:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CIXCAJOBWGGEPH-LEWJYISDSA-N;C21H44NO6P",436.2835,0,0,0,0,0,"0.98743666666667","1.28743666666667","716","","MSDIAL_CerP 19:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CIXCAJOBWGGEPH-LEWJYISDSA-N;C21H44NO6P","436.28280","78.95851","96.96908","376.2617","394.2722","418.2722","0.98743666666667","1.28743666666667","716"
"","MSDIAL_CerP 19:1;2O/12:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;MVKHYKCGGZXMFP-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 19:1;2O/12:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;MVKHYKCGGZXMFP-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 19:1;2O/12:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;MVKHYKCGGZXMFP-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 19:1;2O/12:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;MVKHYKCGGZXMFP-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 19:1;2O/12:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;MVKHYKCGGZXMFP-INXZUHKUSA-N;C31H62NO6P",0,0,0,0,0,0,"2.00787878787879","2.30787878787879","3065","","MSDIAL_CerP 19:1;2O/12:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;MVKHYKCGGZXMFP-INXZUHKUSA-N;C31H62NO6P","574.42364","78.95851","96.96908","374.2461","392.2567","556.4131","2.00787878787879","2.30787878787879","3065"
