"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Cer_AS","[M+HCOO]-","1","2","3","4","5","6","7","8","9","10","11","12","13","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Cer_AS","[M+HCOO]-","1","2","3","4","5","6","7","8","9","10","11","12","13","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Cer_AS","[M+HCOO]-","1","2","3","4","5","6","7","8","9","10","11","12","13","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Cer_AS","[M+HCOO]-","1","2","3","4","5","6","7","8","9","10","11","12","13","RT_min","RT_max","Comment","Average m/z","MSDIAL_Cer_AS","[M+HCOO]-","1","2","3","4","5","6","7","8","9","10","11","12","13","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Cer_AS","[M+HCOO]-","1","2","3","4","5","6","7","8","9","10","11","12","13","RT_min","RT_max","Comment"
"","MSDIAL_Cer 14:1;2O/28:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;SWFJRSQWWXRCRB-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 14:1;2O/28:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;SWFJRSQWWXRCRB-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 14:1;2O/28:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;SWFJRSQWWXRCRB-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 14:1;2O/28:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;SWFJRSQWWXRCRB-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 14:1;2O/28:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;SWFJRSQWWXRCRB-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 14:1;2O/28:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;SWFJRSQWWXRCRB-JMUUFCRMNA-N;C42H83NO4","710.63042","664.6249","438.4317","224.2020","632.5987","646.6144","393.4102","181.1598","183.1754","212.2020","421.4051","439.4157","616.6038","710.6304","10.7806166666667","11.0806166666667","1422"
"","MSDIAL_Cer 14:1;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;POKFMCYHVJYHTQ-MGMUWRIPNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:1;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;POKFMCYHVJYHTQ-MGMUWRIPNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:1;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;POKFMCYHVJYHTQ-MGMUWRIPNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:1;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;POKFMCYHVJYHTQ-MGMUWRIPNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:1;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;POKFMCYHVJYHTQ-MGMUWRIPNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:1;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CCCCCCCCC;POKFMCYHVJYHTQ-MGMUWRIPNA-N;C44H83NO4","734.63042","688.6249","462.4317","224.2020","656.5987","670.6144","417.4102","181.1598","183.1754","212.2020","445.4051","463.4157","640.6038","734.6304","11.3263590909091","11.6263590909091","1402"
"","MSDIAL_Cer 14:2;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NMQWLEHSVXSZHV-OHFXWDFONA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:2;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NMQWLEHSVXSZHV-OHFXWDFONA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:2;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NMQWLEHSVXSZHV-OHFXWDFONA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:2;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NMQWLEHSVXSZHV-OHFXWDFONA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:2;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NMQWLEHSVXSZHV-OHFXWDFONA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:2;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NMQWLEHSVXSZHV-OHFXWDFONA-N;C43H81NO4","720.61477","674.6093","450.4317","222.1863","642.5831","656.5987","405.4102","179.1441","181.1598","210.1863","433.4051","451.4157","626.5881","720.6147","10.9162772727273","11.2162772727273","972"
"","MSDIAL_Cer 14:2;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;VWHDHGOTLWMCPS-OWNNOLBXNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:2;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;VWHDHGOTLWMCPS-OWNNOLBXNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:2;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;VWHDHGOTLWMCPS-OWNNOLBXNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:2;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;VWHDHGOTLWMCPS-OWNNOLBXNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:2;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;VWHDHGOTLWMCPS-OWNNOLBXNA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:2;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;VWHDHGOTLWMCPS-OWNNOLBXNA-N;C44H83NO4","734.63042","688.6249","464.4473","222.1863","656.5987","670.6144","419.4258","179.1441","181.1598","210.1863","447.4207","465.4313","640.6038","734.6304","11.3263590909091","11.6263590909091","1402"
"","MSDIAL_Cer 14:2;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;FFVCEKJZZNRLNH-RMMJSRDVNA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:2;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;FFVCEKJZZNRLNH-RMMJSRDVNA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:2;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;FFVCEKJZZNRLNH-RMMJSRDVNA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:2;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;FFVCEKJZZNRLNH-RMMJSRDVNA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:2;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;FFVCEKJZZNRLNH-RMMJSRDVNA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:2;2O/30:2;(2OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;FFVCEKJZZNRLNH-RMMJSRDVNA-N;C44H81NO4","732.61477","686.6093","462.4317","222.1863","654.5831","668.5987","417.4102","179.1441","181.1598","210.1863","445.4051","463.4157","638.5881","732.6147","10.5313909090909","10.8313909090909","1290"
"","MSDIAL_Cer 14:2;2O/31:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;OCZFHAQLFMUDTI-WGXWXDGFNA-N;C45H85NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:2;2O/31:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;OCZFHAQLFMUDTI-WGXWXDGFNA-N;C45H85NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:2;2O/31:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;OCZFHAQLFMUDTI-WGXWXDGFNA-N;C45H85NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:2;2O/31:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;OCZFHAQLFMUDTI-WGXWXDGFNA-N;C45H85NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:2;2O/31:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;OCZFHAQLFMUDTI-WGXWXDGFNA-N;C45H85NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:2;2O/31:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;OCZFHAQLFMUDTI-WGXWXDGFNA-N;C45H85NO4","748.64607","702.6406","478.4630","222.1863","670.6144","684.6300","433.4415","179.1441","181.1598","210.1863","461.4364","479.4470","654.6194","748.6461","11.7283893939394","12.0283893939394","790"
"","MSDIAL_Cer 14:2;2O/38:2;(2OH);[M+HCOO]-;CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NNIVULGXNXWVLF-VMYVGSDQNA-N;C52H97NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:2;2O/38:2;(2OH);[M+HCOO]-;CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NNIVULGXNXWVLF-VMYVGSDQNA-N;C52H97NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:2;2O/38:2;(2OH);[M+HCOO]-;CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NNIVULGXNXWVLF-VMYVGSDQNA-N;C52H97NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:2;2O/38:2;(2OH);[M+HCOO]-;CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NNIVULGXNXWVLF-VMYVGSDQNA-N;C52H97NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:2;2O/38:2;(2OH);[M+HCOO]-;CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NNIVULGXNXWVLF-VMYVGSDQNA-N;C52H97NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:2;2O/38:2;(2OH);[M+HCOO]-;CCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCC;NNIVULGXNXWVLF-VMYVGSDQNA-N;C52H97NO4","844.73997","798.7345","574.5569","222.1863","766.7083","780.7239","529.5354","179.1441","181.1598","210.1863","557.5303","575.5409","750.7133","844.7400","12.0117515151515","12.3117515151515","1639"
"","MSDIAL_Cer 14:3;2O/29:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;BQZSDNZINZJJBU-NDCNSRCMNA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:3;2O/29:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;BQZSDNZINZJJBU-NDCNSRCMNA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:3;2O/29:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;BQZSDNZINZJJBU-NDCNSRCMNA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:3;2O/29:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;BQZSDNZINZJJBU-NDCNSRCMNA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:3;2O/29:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;BQZSDNZINZJJBU-NDCNSRCMNA-N;C43H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 14:3;2O/29:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;BQZSDNZINZJJBU-NDCNSRCMNA-N;C43H81NO4","720.61477","674.6093","452.4473","220.1707","642.5831","656.5987","407.4258","177.1285","179.1441","208.1707","435.4207","453.4313","626.5881","720.6147","10.9162772727273","11.2162772727273","972"
"","MSDIAL_Cer 14:3;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AICCAJGKKIKSJJ-QTWZTQJMNA-N;C43H79NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 14:3;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AICCAJGKKIKSJJ-QTWZTQJMNA-N;C43H79NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 14:3;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AICCAJGKKIKSJJ-QTWZTQJMNA-N;C43H79NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 14:3;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AICCAJGKKIKSJJ-QTWZTQJMNA-N;C43H79NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 14:3;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AICCAJGKKIKSJJ-QTWZTQJMNA-N;C43H79NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 14:3;2O/29:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AICCAJGKKIKSJJ-QTWZTQJMNA-N;C43H79NO4","718.59912","672.5936","450.4317","220.1707","640.5674","654.5831","405.4102","177.1285","179.1441","208.1707","433.4051","451.4157","624.5725","718.5991","10.0734984848485","10.3734984848485","908"
"","MSDIAL_Cer 14:3;2O/30:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;FYQVGVZLUVTJKB-JSKOBDAINA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:3;2O/30:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;FYQVGVZLUVTJKB-JSKOBDAINA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:3;2O/30:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;FYQVGVZLUVTJKB-JSKOBDAINA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:3;2O/30:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;FYQVGVZLUVTJKB-JSKOBDAINA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:3;2O/30:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;FYQVGVZLUVTJKB-JSKOBDAINA-N;C44H83NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 14:3;2O/30:0;(2OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;FYQVGVZLUVTJKB-JSKOBDAINA-N;C44H83NO4","734.63042","688.6249","466.4630","220.1707","656.5987","670.6144","421.4415","177.1285","179.1441","208.1707","449.4364","467.4470","640.6038","734.6304","11.3263590909091","11.6263590909091","1402"
"","MSDIAL_Cer 14:3;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;IMYYGLRNHPUNLD-NOTAPBTANA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:3;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;IMYYGLRNHPUNLD-NOTAPBTANA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:3;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;IMYYGLRNHPUNLD-NOTAPBTANA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:3;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;IMYYGLRNHPUNLD-NOTAPBTANA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:3;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;IMYYGLRNHPUNLD-NOTAPBTANA-N;C44H81NO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","MSDIAL_Cer 14:3;2O/30:1;(2OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)C(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;IMYYGLRNHPUNLD-NOTAPBTANA-N;C44H81NO4","732.61477","686.6093","464.4473","220.1707","654.5831","668.5987","419.4258","177.1285","179.1441","208.1707","447.4207","465.4313","638.5881","732.6147","10.5313909090909","10.8313909090909","1290"
