"MSDIAL_HBMP","[M+NH4]+","1","2","3","4","5"
"MSDIAL_HBMP 12:0_12:0_20:1;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC;BJGQIMNKSMRCLI-DQRAZIAONA-N;C50H95O11P","920.69503","549.4883","920.695","257.2112","367.3207","1"
"MSDIAL_HBMP 12:0_12:0_20:2;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC;FQLSKCYYHVNQLN-BLWADTQWNA-N;C50H93O11P","918.67938","547.4726","918.6794","257.2112","365.3051","1"
"MSDIAL_HBMP 12:0_12:0_20:3;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC;YZGXAVCDZPMMAS-XMRVQXCHNA-N;C50H91O11P","916.66373","545.457","916.6638","257.2112","363.2894","1"
"MSDIAL_HBMP 12:0_12:0_20:4;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC;YCHAFTNTLMQQLI-LUJHFHPPNA-N;C50H89O11P","914.64808","543.4413","914.6481","257.2112","361.2737","1"
"MSDIAL_HBMP 12:0_12:0_20:5;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC;DXQUFMYCSQSPEC-KZKAZYOPNA-N;C50H87O11P","912.63243","541.4257","912.6324","257.2112","359.2581","1"
"MSDIAL_HBMP 12:0_12:0_22:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC;UPDFNPCGUYDXHV-UHFFFAOYNA-N;C52H101O11P","950.74198","579.5352","950.742","257.2112","397.3676","1"
"MSDIAL_HBMP 12:0_12:0_22:1;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC;ZYJHZKSSLDEYPL-DQRAZIAONA-N;C52H99O11P","948.72633","577.5196","948.7263","257.2112","395.352","1"
"MSDIAL_HBMP 12:0_12:0_22:2;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC;URAJYBQTGGGBQW-BLWADTQWNA-N;C52H97O11P","946.71068","575.5039","946.7107","257.2112","393.3363","1"
"MSDIAL_HBMP 12:0_12:0_22:3;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC;FRGLDIJVBWJSRN-CRCXHREWNA-N;C52H95O11P","944.69503","573.4883","944.695","257.2112","391.3207","1"
"MSDIAL_HBMP 12:0_12:0_22:4;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC;HMKRGNGWHZQTRN-LUJHFHPPNA-N;C52H93O11P","942.67938","571.4726","942.6794","257.2112","389.3051","1"
