"MSDIAL_EtherLPC","[M+H]+","1","2","3","4","5"
"MSDIAL_LPC O-21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;PXSKGSCFCGUXDQ-UHFFFAOYNA-N;C29H62NO6P","552.43875","104.107","184.0739","552.4387","86.09697","125.0004"
"MSDIAL_LPC O-21:1;[M+H]+;CCCCCCCCC\C=C/CCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MMIWWAQPJFGOGQ-YPKPFQOONA-N;C29H60NO6P","550.42310","104.107","184.0739","550.4231","86.09697","125.0004"
"MSDIAL_LPC O-21:2;[M+H]+;CCCCCC\C=C/C\C=C/CCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;YIHZZQFVGYUWST-XVTLYKPTNA-N;C29H58NO6P","548.40745","104.107","184.0739","548.4075","86.09697","125.0004"
"MSDIAL_LPC O-22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;XFOSVRQLSZRDHZ-UHFFFAOYNA-N;C30H64NO6P","566.45440","104.107","184.0739","566.4544","86.09697","125.0004"
"MSDIAL_LPC O-22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;UCVNAFBEVWCUSK-SEYXRHQNNA-N;C30H62NO6P","564.43875","104.107","184.0739","564.4387","86.09697","125.0004"
"MSDIAL_LPC O-22:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;QGINLRUDNJGELR-UTJQPWESNA-N;C30H60NO6P","562.42310","104.107","184.0739","562.4231","86.09697","125.0004"
"MSDIAL_LPC O-22:3;[M+H]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;RDMYDPPZMPMBDZ-YOILPLPUNA-N;C30H58NO6P","560.40745","104.107","184.0739","560.4075","86.09697","125.0004"
"MSDIAL_LPC O-22:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;TVDYNZHOJRXXMW-DOFZRALJNA-N;C30H56NO6P","558.39180","104.107","184.0739","558.3918","86.09697","125.0004"
"MSDIAL_LPC O-22:5;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;IDKYKOMLSWGJRL-WMPRHZDHNA-N;C30H54NO6P","556.37615","104.107","184.0739","556.3762","86.09697","125.0004"
"MSDIAL_LPC O-22:6;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;DXJSBZBITNCNCE-WSDBEMKQNA-N;C30H52NO6P","554.36050","104.107","184.0739","554.3605","86.09697","125.0004"
"MSDIAL_LPC O-23:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;GPWADIGQMZOWOB-UHFFFAOYNA-N;C31H66NO6P","580.47005","104.107","184.0739","580.47","86.09697","125.0004"
"MSDIAL_LPC O-24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;GOHRUNJZWITRRS-UHFFFAOYNA-N;C32H68NO6P","594.48570","104.107","184.0739","594.4857","86.09697","125.0004"
"MSDIAL_LPC O-24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;LANVDNZVFGFCTB-PFONDFGANA-N;C32H66NO6P","592.47005","104.107","184.0739","592.47","86.09697","125.0004"
"MSDIAL_LPC O-24:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;WTGZTYQZOYYDKH-HDXUUTQWNA-N;C32H64NO6P","590.45440","104.107","184.0739","590.4544","86.09697","125.0004"
"MSDIAL_LPC O-24:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;NANGOQLJGWWOKE-DOFZRALJNA-N;C32H60NO6P","586.42310","104.107","184.0739","586.4231","86.09697","125.0004"
"MSDIAL_LPC O-25:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;LFXPJYHYDYLSRP-UHFFFAOYNA-N;C33H70NO6P","608.50135","104.107","184.0739","608.5013","86.09697","125.0004"
"MSDIAL_LPC O-26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MKRWDLDOSYEWFK-UHFFFAOYNA-N;C34H72NO6P","622.51700","104.107","184.0739","622.517","86.09697","125.0004"
"MSDIAL_LPC O-26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;PVHMFSYIVUVMEW-PFONDFGANA-N;C34H70NO6P","620.50135","104.107","184.0739","620.5013","86.09697","125.0004"
"MSDIAL_LPC O-26:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MKEIMBODQKBFBI-HDXUUTQWNA-N;C34H68NO6P","618.48570","104.107","184.0739","618.4857","86.09697","125.0004"
"MSDIAL_LPC O-26:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;KLYWKXSJQRAPAS-DOFZRALJNA-N;C34H64NO6P","614.45440","104.107","184.0739","614.4544","86.09697","125.0004"
"MSDIAL_LPC O-27:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MTVCNITZZVQNGN-UHFFFAOYNA-N;C35H74NO6P","636.53265","104.107","184.0739","636.5327","86.09697","125.0004"
