"MSDIAL_AHexCAS","[M+CH3COO]-","1","2"
"MSDIAL_ST 28:1;O;Hex;FA 19:1;[M+CH3COO]-;CCCCCCCCC\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SZGMYMAKPFDLAJ-MSUUIHNZNA-N;C53H92O7","899.69816","899.6982","295.2643"
"MSDIAL_ST 28:1;O;Hex;FA 19:2;[M+CH3COO]-;CCCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SPKNOJXERVTGPI-AUGURXLVNA-N;C53H90O7","897.68251","897.6825","293.2486"
"MSDIAL_ST 28:1;O;Hex;FA 20:0;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;NTUPBFGCNNOWJA-UHFFFAOYNA-N;C54H96O7","915.72946","915.7294","311.2956"
"MSDIAL_ST 28:1;O;Hex;FA 20:1;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;VJAYBQRRBUWOGN-NXVVXOECNA-N;C54H94O7","913.71381","913.7138","309.2799"
"MSDIAL_ST 28:1;O;Hex;FA 20:2;[M+CH3COO]-;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;UKMUCNIPVABWKQ-QGLGPCELNA-N;C54H92O7","911.69816","911.6982","307.2643"
"MSDIAL_ST 28:1;O;Hex;FA 20:3;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/CCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;AGUZCNSIFQQZGQ-YOILPLPUNA-N;C54H90O7","909.68251","909.6825","305.2486"
"MSDIAL_ST 28:1;O;Hex;FA 20:4;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SYWCTQBBJMDRJE-SNPVRQPZNA-N;C54H88O7","907.66686","907.6669","303.2329"
"MSDIAL_ST 28:1;O;Hex;FA 20:5;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;ZXHTXZBMHYXSCN-QXPCSDSJNA-N;C54H86O7","905.65121","905.6512","301.2173"
"MSDIAL_ST 28:1;O;Hex;FA 21:0;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;IRDJWBNBJLFBFN-UHFFFAOYNA-N;C55H98O7","929.74511","929.7451","325.3112"
"MSDIAL_ST 28:1;O;Hex;FA 21:1;[M+CH3COO]-;CCCCCCCCC\C=C/CCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;AHMUFSDJNIXUNB-MSUUIHNZNA-N;C55H96O7","927.72946","927.7294","323.2956"
"MSDIAL_ST 28:1;O;Hex;FA 21:2;[M+CH3COO]-;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;FWOSVPGWZYSBII-AUGURXLVNA-N;C55H94O7","925.71381","925.7138","321.2799"
"MSDIAL_ST 28:1;O;Hex;FA 22:0;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;KOBWFLUVTBBBHL-UHFFFAOYNA-N;C56H100O7","943.76076","943.7607","339.3268"
"MSDIAL_ST 28:1;O;Hex;FA 22:1;[M+CH3COO]-;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;OGZFQOZTSDMUAG-NXVVXOECNA-N;C56H98O7","941.74511","941.7451","337.3112"
"MSDIAL_ST 28:1;O;Hex;FA 22:2;[M+CH3COO]-;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;JOCXFCFNMTYICH-QGLGPCELNA-N;C56H96O7","939.72946","939.7294","335.2956"
"MSDIAL_ST 28:1;O;Hex;FA 22:3;[M+CH3COO]-;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;UYRMJMMLJXXSNS-LJURNQLPNA-N;C56H94O7","937.71381","937.7138","333.2799"
"MSDIAL_ST 28:1;O;Hex;FA 22:4;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;FSOHONJBXFDMBM-SNPVRQPZNA-N;C56H92O7","935.69816","935.6982","331.2643"
"MSDIAL_ST 28:1;O;Hex;FA 22:5;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;DTIJEFFQWDDORG-QXPCSDSJNA-N;C56H90O7","933.68251","933.6825","329.2486"
"MSDIAL_ST 28:1;O;Hex;FA 22:6;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;MXOBWZBKVVVABM-SDEDJGNENA-N;C56H88O7","931.66686","931.6669","327.2329"
"MSDIAL_ST 28:1;O;Hex;FA 23:0;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;JVJGUIDLNAQZIE-UHFFFAOYNA-N;C57H102O7","957.77641","957.7764","353.3425"
"MSDIAL_ST 28:1;O;Hex;FA 24:0;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;HOQJJWMSRCJXRE-UHFFFAOYNA-N;C58H104O7","971.79206","971.7921","367.3582"
"MSDIAL_ST 28:1;O;Hex;FA 24:1;[M+CH3COO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;SVJVZKYCNNVTLA-ZCXUNETKNA-N;C58H102O7","969.77641","969.7764","365.3425"
"MSDIAL_ST 28:1;O;Hex;FA 24:2;[M+CH3COO]-;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;GIKRENAWQXYKSE-NFYLBXPENA-N;C58H100O7","967.76076","967.7607","363.3268"
"MSDIAL_ST 28:1;O;Hex;FA 24:3;[M+CH3COO]-;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;XMJBKLUBJWNLSW-SKFHMOIXNA-N;C58H98O7","965.74511","965.7451","361.3112"
"MSDIAL_ST 28:1;O;Hex;FA 24:4;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;PHPMVIQAZSCVQE-SNPVRQPZNA-N;C58H96O7","963.72946","963.7294","359.2956"
"MSDIAL_ST 28:1;O;Hex;FA 24:5;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;BXXIZGIIRYRXFJ-QXPCSDSJNA-N;C58H94O7","961.71381","961.7138","357.2799"
"MSDIAL_ST 28:1;O;Hex;FA 24:6;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;NSUQLFQJNRIRAC-SDEDJGNENA-N;C58H92O7","959.69816","959.6982","355.2643"
"MSDIAL_ST 28:1;O;Hex;FA 25:0;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;WNMUWPPURQUCBS-UHFFFAOYNA-N;C59H106O7","985.80771","985.8077","381.3738"
"MSDIAL_ST 28:1;O;Hex;FA 26:0;[M+CH3COO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;XKRFLJSDASULHG-UHFFFAOYNA-N;C60H108O7","999.82336","999.8234","395.3894"
"MSDIAL_ST 28:1;O;Hex;FA 26:1;[M+CH3COO]-;CCCCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;KCRMSASTYWQYLJ-ZCXUNETKNA-N;C60H106O7","997.80771","997.8077","393.3738"
"MSDIAL_ST 28:1;O;Hex;FA 26:2;[M+CH3COO]-;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;AWHXQEQPWYLSNX-NFYLBXPENA-N;C60H104O7","995.79206","995.7921","391.3582"
"MSDIAL_ST 28:1;O;Hex;FA 26:3;[M+CH3COO]-;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;FQSPSENIHRDZTN-SKFHMOIXNA-N;C60H102O7","993.77641","993.7764","389.3425"
"MSDIAL_ST 28:1;O;Hex;FA 26:4;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;IGPPBDPZDVKABJ-SNPVRQPZNA-N;C60H100O7","991.76076","991.7607","387.3268"
"MSDIAL_ST 28:1;O;Hex;FA 26:5;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;KNATYLOKZACXQN-QXPCSDSJNA-N;C60H98O7","989.74511","989.7451","385.3112"
"MSDIAL_ST 28:1;O;Hex;FA 26:6;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;ZCCBHKQPFLAUHM-SDEDJGNENA-N;C60H96O7","987.72946","987.7294","383.2956"
"MSDIAL_ST 28:1;O;Hex;FA 26:7;[M+CH3COO]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(C)C(C)C)C(O)C(O)C1O;YKYXPABHDPRZOG-JVDBEDLKNA-N;C60H94O7","985.71381","985.7138","381.2799"
