"MSDIAL_CerP","[M-H]-","1","2","3","4","5"
"MSDIAL_CerP 16:1;2O/24:1;[M-H]-;CCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;MVKKFKIRQBCESY-DJGUYKIZSA-N;C40H78NO6P","698.54888","78.95851","96.96908","332.1993","350.2099","680.5383"
"MSDIAL_CerP 16:1;2O/24:4;[M-H]-;CCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;FJVPFJUNWAGANB-CXNKHHQDSA-N;C40H72NO6P","692.50188","78.95851","96.96908","332.1992","350.2098","674.4913"
"MSDIAL_CerP 16:1;2O/26:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCC;YCIOTFURGXHPDA-AUTSUKAISA-N;C42H84NO6P","728.59582","78.95851","96.96908","332.1993","350.2099","710.5853"
"MSDIAL_CerP 16:1;2O/26:1;[M-H]-;CCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;HSBXJWZQQUAWTK-JQCPXHSASA-N;C42H82NO6P","726.58013","78.95851","96.96908","332.1993","350.2098","708.5696"
"MSDIAL_CerP 17:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;GBJKOPICSALYEU-RBUKOAKNSA-N;C19H40NO6P","408.25152","78.95851","96.96908","348.2304","366.241","390.241"
"MSDIAL_CerP 17:0;2O/10:0;[M-H]-;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;KLTAYLNJCVANRC-IZZNHLLZSA-N;C27H56NO6P","520.37670","78.95851","96.96908","348.2305","366.241","502.3661"
"MSDIAL_CerP 17:0;2O/12:0;[M-H]-;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;WMMSDLPBVAEHRD-WUFINQPMSA-N;C29H60NO6P","548.40801","78.95851","96.96908","348.2305","366.2411","530.3975"
"MSDIAL_CerP 17:0;2O/14:0;[M-H]-;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;IHLNFHVSHOQDNN-XZWHSSHBSA-N;C31H64NO6P","576.43932","78.95851","96.96908","348.2305","366.2411","558.4288"
"MSDIAL_CerP 17:0;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;BLYNLMVNSQNJTI-AJQTZOPKSA-N;C33H68NO6P","604.47063","78.95851","96.96908","348.2306","366.2411","586.4601"
"MSDIAL_CerP 17:0;2O/18:0;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;IDDQBFLXDUJFDA-SZAHLOSFSA-N;C35H72NO6P","632.50188","78.95851","96.96908","348.2305","366.2411","614.4913"
"MSDIAL_CerP 17:0;2O/18:1;[M-H]-;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;JSDJJKURZLLGCU-QBPXSDKASA-N;C35H70NO6P","630.48626","78.95851","96.96908","348.2305","366.2411","612.4757"
"MSDIAL_CerP 17:0;2O/20:0;[M-H]-;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;QAOZUJPZUDGPKN-MPQUPPDSSA-N;C37H76NO6P","660.53320","78.95851","96.96908","348.2306","366.2411","642.5226"
"MSDIAL_CerP 17:0;2O/22:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;RLBLUCMBOYKSPZ-QPPIDDCLSA-N;C39H80NO6P","688.56451","78.95851","96.96908","348.2306","366.2411","670.554"
"MSDIAL_CerP 17:0;2O/24:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;DYXUBMOKSIXEKB-IOLBBIBUSA-N;C41H84NO6P","716.59582","78.95851","96.96908","348.2306","366.2412","698.5853"
"MSDIAL_CerP 17:0;2O/24:1;[M-H]-;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;XDIVYUNWFSAMCY-QVEKJMDDSA-N;C41H82NO6P","714.58013","78.95851","96.96908","348.2306","366.2411","696.5696"
"MSDIAL_CerP 17:0;2O/24:4;[M-H]-;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;IMIPSSQJXNWSGR-ZTWRODJDSA-N;C41H76NO6P","708.53320","78.95851","96.96908","348.2306","366.2411","690.5226"
"MSDIAL_CerP 17:0;2O/26:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;NTGHSXOLJJFWOC-ACEXITHZSA-N;C43H88NO6P","744.62713","78.95851","96.96908","348.2307","366.2412","726.6166"
"MSDIAL_CerP 17:0;2O/26:1;[M-H]-;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;REJXOFXSNRPNNP-WTYGFHJRSA-N;C43H86NO6P","742.61144","78.95851","96.96908","348.2306","366.2411","724.6009"
"MSDIAL_CerP 17:1;2O/2:0;[M-H]-;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;NJLNMMFZFNLWHM-CXISOLTFSA-N;C19H38NO6P","406.23586","78.95851","96.96908","346.2148","364.2253","388.2253"
"MSDIAL_CerP 17:1;2O/10:0;[M-H]-;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;GINZVDBJXCXREP-XQAXIDAFSA-N;C27H54NO6P","518.36108","78.95851","96.96908","346.2148","364.2254","500.3505"
"MSDIAL_CerP 17:1;2O/12:0;[M-H]-;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;LJSDJRTUSJGWGA-LVDQGNEYSA-N;C29H58NO6P","546.39233","78.95851","96.96908","346.2148","364.2254","528.3818"
"MSDIAL_CerP 17:1;2O/14:0;[M-H]-;CCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;AJJKQURIKPZFJU-INXZUHKUSA-N;C31H62NO6P","574.42364","78.95851","96.96908","346.2148","364.2254","556.4131"
"MSDIAL_CerP 17:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;ZJADRTLINQHCSK-STSAHMJASA-N;C33H66NO6P","602.45495","78.95851","96.96908","346.2149","364.2254","584.4444"
"MSDIAL_CerP 17:1;2O/18:0;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;IVGXYRCJGDLKKF-QKSCFGQVSA-N;C35H70NO6P","630.48626","78.95851","96.96908","346.2149","364.2255","612.4757"
"MSDIAL_CerP 17:1;2O/18:1;[M-H]-;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;WIOGLULBUMCDIR-ADNXNCCNSA-N;C35H68NO6P","628.47063","78.95851","96.96908","346.2149","364.2255","610.4601"
"MSDIAL_CerP 17:1;2O/20:0;[M-H]-;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;FUPIXNFLRRXAMP-RQDJVNCUSA-N;C37H74NO6P","658.51757","78.95851","96.96908","346.2149","364.2255","640.507"
"MSDIAL_CerP 17:1;2O/22:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;QKMOHYSVIMMTSH-PQPBPFPMSA-N;C39H78NO6P","686.54888","78.95851","96.96908","346.215","364.2255","668.5383"
"MSDIAL_CerP 17:1;2O/24:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;LHXOZSMUMLTIQN-PUYNVXOJSA-N;C41H82NO6P","714.58013","78.95851","96.96908","346.2149","364.2255","696.5696"
"MSDIAL_CerP 17:1;2O/24:1;[M-H]-;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;PNSOAPZLCLLIJS-AHTJCSRDSA-N;C41H80NO6P","712.56451","78.95851","96.96908","346.2149","364.2255","694.554"
"MSDIAL_CerP 17:1;2O/24:4;[M-H]-;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;RUQMWHKTYPONKD-PYHKDTPJSA-N;C41H74NO6P","706.51757","78.95851","96.96908","346.2149","364.2255","688.507"
"MSDIAL_CerP 17:1;2O/26:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;VMZGFVJSMXQCEU-PVNBSDFKSA-N;C43H86NO6P","742.61144","78.95851","96.96908","346.215","364.2255","724.6009"
"MSDIAL_CerP 17:1;2O/26:1;[M-H]-;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;YVWSGKRRYRFODP-RKSZCXCNSA-N;C43H84NO6P","740.59582","78.95851","96.96908","346.215","364.2255","722.5853"
"MSDIAL_CerP 18:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;YSNJGXVLQXFYDP-VQTJNVASSA-N;C20H42NO6P","422.26714","78.95851","96.96908","362.246","380.2566","404.2566"
"MSDIAL_CerP 18:0;2O/10:0;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;RFYRIOJHUMALJK-RRPNLBNLSA-N;C28H58NO6P","534.39233","78.95851","96.96908","362.2461","380.2567","516.3818"
"MSDIAL_CerP 18:0;2O/12:0;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;KFOUXAHUKDWPQW-URLMMPGGSA-N;C30H62NO6P","562.42364","78.95851","96.96908","362.2461","380.2567","544.4131"
"MSDIAL_CerP 18:0;2O/14:0;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;WFRVRIUOFIEPGP-IOWSJCHKSA-N;C32H66NO6P","590.45495","78.95851","96.96908","362.2462","380.2567","572.4444"
"MSDIAL_CerP 18:0;2O/16:0;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC;ILHPMPAVRAZOJB-JHOUSYSJSA-N;C34H70NO6P","618.48626","78.95851","96.96908","362.2462","380.2567","600.4757"
"MSDIAL_CerP 18:0;2O/18:0;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;BSVXPECCEHDYJN-OIDHKYIRSA-N;C36H74NO6P","646.51757","78.95851","96.96908","362.2462","380.2568","628.507"
"MSDIAL_CerP 18:0;2O/18:1;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;QCIYNYMPUZFCGH-WWUCIAQXSA-N;C36H72NO6P","644.50188","78.95851","96.96908","362.2462","380.2567","626.4913"
"MSDIAL_CerP 18:0;2O/20:0;[M-H]-;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;LLEOYPVQNKHVKY-PQQNNWGCSA-N;C38H78NO6P","674.54888","78.95851","96.96908","362.2462","380.2568","656.5383"
"MSDIAL_CerP 18:0;2O/22:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;PRDJANAKQPJRFK-ZESVVUHVSA-N;C40H82NO6P","702.58013","78.95851","96.96908","362.2462","380.2568","684.5696"
"MSDIAL_CerP 18:0;2O/24:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;DKGXSZRQWMDPQX-WVILEFPPSA-N;C42H86NO6P","730.61144","78.95851","96.96908","362.2462","380.2568","712.6009"
"MSDIAL_CerP 18:0;2O/24:1;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;ZGGHXSWDPFRYNU-ATHUGRIKSA-N;C42H84NO6P","728.59582","78.95851","96.96908","362.2462","380.2568","710.5853"
"MSDIAL_CerP 18:0;2O/24:4;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;URXIHZBWKPHNFX-OOUUYYCASA-N;C42H78NO6P","722.54888","78.95851","96.96908","362.2462","380.2568","704.5383"
"MSDIAL_CerP 18:0;2O/26:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;OCUXRVUARMHIJY-WZYYJWNZSA-N;C44H90NO6P","758.64275","78.95851","96.96908","362.2463","380.2568","740.6322"
"MSDIAL_CerP 18:0;2O/26:1;[M-H]-;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;OZNGKAXWRSAVME-SNMLQRCYSA-N;C44H88NO6P","756.62713","78.95851","96.96908","362.2463","380.2568","738.6166"
"MSDIAL_CerP 18:1;2O/2:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P","420.25152","78.95851","96.96908","360.2304","378.241","402.241"
"MSDIAL_CerP 18:1;2O/10:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;WQUGODXHDAKAMW-NBNLIBPQSA-N;C28H56NO6P","532.37670","78.95851","96.96908","360.2305","378.241","514.3661"
"MSDIAL_CerP 18:1;2O/12:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;KXEMZGPJXBKYJP-VARSQMIESA-N;C30H60NO6P","560.40801","78.95851","96.96908","360.2305","378.2411","542.3975"
"MSDIAL_CerP 18:1;2O/14:0;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;SKNPSPOYFIEDJT-JHRQRACZSA-N;C32H64NO6P","588.43932","78.95851","96.96908","360.2305","378.2411","570.4288"
"MSDIAL_CerP 18:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;UNRULDRRONAKLU-TURZORIXSA-N;C34H68NO6P","616.47063","78.95851","96.96908","360.2306","378.2411","598.4601"
"MSDIAL_CerP 18:1;2O/18:0;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;ZQQLMECVOXKFJK-NXCSZAMKSA-N;C36H72NO6P","644.50188","78.95851","96.96908","360.2305","378.2411","626.4913"
"MSDIAL_CerP 18:1;2O/18:1;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;HOOJDMQIUTXSPU-RHPAUOISSA-N;C36H70NO6P","642.48626","78.95851","96.96908","360.2305","378.2411","624.4757"
"MSDIAL_CerP 18:1;2O/20:0;[M-H]-;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;QDXTYNOQCQVNET-NUKVNZTCSA-N;C38H76NO6P","672.53320","78.95851","96.96908","360.2306","378.2411","654.5226"
"MSDIAL_CerP 18:1;2O/22:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;ZRTZYMMYLZPKEQ-GLQCRSEXSA-N;C40H80NO6P","700.56451","78.95851","96.96908","360.2306","378.2411","682.554"
"MSDIAL_CerP 18:1;2O/24:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;SEEJZRCEDNOVGA-AUTSUKAISA-N;C42H84NO6P","728.59582","78.95851","96.96908","360.2306","378.2412","710.5853"
"MSDIAL_CerP 18:1;2O/24:1;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;RURFWJXZZZCIOZ-KPEYJIHVSA-N;C42H82NO6P","726.58013","78.95851","96.96908","360.2306","378.2411","708.5696"
"MSDIAL_CerP 18:1;2O/24:4;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;YMYIHCTUGKBFTG-NQZNIIGXSA-N;C42H76NO6P","720.53320","78.95851","96.96908","360.2306","378.2411","702.5226"
"MSDIAL_CerP 18:1;2O/26:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;APJQQWPKXQLDRV-GVOPMEMSSA-N;C44H88NO6P","756.62713","78.95851","96.96908","360.2307","378.2412","738.6166"
"MSDIAL_CerP 18:1;2O/26:1;[M-H]-;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;GLKCYFNEMOJHTR-BWFPRIDFSA-N;C44H86NO6P","754.61144","78.95851","96.96908","360.2306","378.2411","736.6009"
"MSDIAL_CerP 19:0;2O/2:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CIXCAJOBWGGEPH-LEWJYISDSA-N;C21H44NO6P","436.28280","78.95851","96.96908","376.2617","394.2722","418.2722"
"MSDIAL_CerP 19:0;2O/10:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;IZZPCDKIPKRJBY-WUFINQPMSA-N;C29H60NO6P","548.40801","78.95851","96.96908","376.2618","394.2723","530.3975"
"MSDIAL_CerP 19:0;2O/12:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;NEFHKWPUNRFKCK-XZWHSSHBSA-N;C31H64NO6P","576.43932","78.95851","96.96908","376.2618","394.2724","558.4288"
"MSDIAL_CerP 19:0;2O/14:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;HPWYJMZAQOAFPZ-AJQTZOPKSA-N;C33H68NO6P","604.47063","78.95851","96.96908","376.2618","394.2724","586.4601"
"MSDIAL_CerP 19:0;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC;BSTBXLGREAFSTM-SZAHLOSFSA-N;C35H72NO6P","632.50188","78.95851","96.96908","376.2618","394.2724","614.4913"
"MSDIAL_CerP 19:0;2O/18:0;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;WRPCIFUNXMWCBH-MPQUPPDSSA-N;C37H76NO6P","660.53320","78.95851","96.96908","376.2618","394.2724","642.5226"
"MSDIAL_CerP 19:0;2O/18:1;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;TYJCGCTUKDIASG-MVHMQQIXSA-N;C37H74NO6P","658.51757","78.95851","96.96908","376.2618","394.2724","640.507"
"MSDIAL_CerP 19:0;2O/20:0;[M-H]-;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;NOYXVULLZKVOJP-QPPIDDCLSA-N;C39H80NO6P","688.56451","78.95851","96.96908","376.2619","394.2724","670.554"
"MSDIAL_CerP 19:0;2O/22:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;DOYZKCNEQVWTCV-IOLBBIBUSA-N;C41H84NO6P","716.59582","78.95851","96.96908","376.2619","394.2725","698.5853"
"MSDIAL_CerP 19:0;2O/24:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;LWFZPKCHQVDASK-ACEXITHZSA-N;C43H88NO6P","744.62713","78.95851","96.96908","376.2619","394.2725","726.6166"
"MSDIAL_CerP 19:0;2O/24:1;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;FBIBVYKTRULAOV-RBNOWSNYSA-N;C43H86NO6P","742.61144","78.95851","96.96908","376.2619","394.2724","724.6009"
"MSDIAL_CerP 19:0;2O/24:4;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;AGHXHYNRUAZZJG-NKHYBXOLSA-N;C43H80NO6P","736.56451","78.95851","96.96908","376.2619","394.2724","718.554"
"MSDIAL_CerP 19:0;2O/26:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;ZQVDFWXKMHUQCB-JCGOJSMZSA-N;C45H92NO6P","772.65838","78.95851","96.96908","376.2619","394.2725","754.6478"
"MSDIAL_CerP 19:0;2O/26:1;[M-H]-;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;QQFSBKFPBXHCGW-XHZRVOHISA-N;C45H90NO6P","770.64275","78.95851","96.96908","376.2619","394.2725","752.6322"
"MSDIAL_CerP 19:1;2O/2:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CBCUHLIURDBHIN-IVDRKEIJSA-N;C21H42NO6P","434.26714","78.95851","96.96908","374.246","392.2566","416.2566"
"MSDIAL_CerP 19:1;2O/10:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;GQEPGKXJRBEFOC-LVDQGNEYSA-N;C29H58NO6P","546.39233","78.95851","96.96908","374.2461","392.2567","528.3818"
"MSDIAL_CerP 19:1;2O/12:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;MVKHYKCGGZXMFP-INXZUHKUSA-N;C31H62NO6P","574.42364","78.95851","96.96908","374.2461","392.2567","556.4131"
"MSDIAL_CerP 19:1;2O/14:0;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;SDVODAZYQAVNMH-STSAHMJASA-N;C33H66NO6P","602.45495","78.95851","96.96908","374.2462","392.2567","584.4444"
"MSDIAL_CerP 19:1;2O/16:0;[M-H]-;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;YZEIMKBTQIJVMY-QKSCFGQVSA-N;C35H70NO6P","630.48626","78.95851","96.96908","374.2462","392.2567","612.4757"
"MSDIAL_CerP 19:1;2O/18:0;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;ZCRCGUJFMGSPGW-RQDJVNCUSA-N;C37H74NO6P","658.51757","78.95851","96.96908","374.2462","392.2568","640.507"
"MSDIAL_CerP 19:1;2O/18:1;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;BIFOOMVOUXHCBG-BIRKIQPVSA-N;C37H72NO6P","656.50188","78.95851","96.96908","374.2462","392.2567","638.4913"
"MSDIAL_CerP 19:1;2O/20:0;[M-H]-;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;YJHZYYINBYZHQU-PQPBPFPMSA-N;C39H78NO6P","686.54888","78.95851","96.96908","374.2462","392.2568","668.5383"
"MSDIAL_CerP 19:1;2O/22:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;OLHPDKLTCAFIDV-PUYNVXOJSA-N;C41H82NO6P","714.58013","78.95851","96.96908","374.2462","392.2568","696.5696"
"MSDIAL_CerP 19:1;2O/24:0;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;PWUCBOCSHOUZOT-PVNBSDFKSA-N;C43H86NO6P","742.61144","78.95851","96.96908","374.2462","392.2568","724.6009"
"MSDIAL_CerP 19:1;2O/24:1;[M-H]-;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;WPLQBBRGONEPQN-IUUXZCATSA-N;C43H84NO6P","740.59582","78.95851","96.96908","374.2462","392.2568","722.5853"
