"MSDIAL_EtherOxPC","[M+HCOO]-","1","2","3","4","5","6","7","8"
"MSDIAL_PC O-18:0_22:6;4O;[M+HCOO]-;CCCCCCCCCCCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;BPLJIHGATDCEDP-IMOJJLBSNA-N;C48H86NO11P","928.59205","391.2126","868.5704","355.1915","373.2021","928.592","476.3499","494.3605","224.0693"
"MSDIAL_PC O-18:1_18:0;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC(O)CCCCCC;OEKOPZCSSCRNDX-MSUUIHNZNA-N;C44H88NO8P","834.62296","299.2592","774.6013","281.2486","834.623","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_18:1;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC1OC1CCCCCC;JPQYUMBZZFCYBK-MSUUIHNZNA-N;C44H86NO8P","832.60731","297.2435","772.5856","832.6073","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_18:0;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC(O)C(O)CCCCCC;SAIQGFUKLCODFV-MSUUIHNZNA-N;C44H88NO9P","850.61787","315.2541","790.5962","279.233","297.2435","850.6179","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_18:1;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC(O)C\C=C\CCCCC;JCIPWVWHTWOLRQ-NWVOXKRBNA-N;C44H86NO8P","832.60731","297.2435","772.5856","279.233","832.6073","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_18:2;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC;RGFYUIKGUTWOJA-SVADLMEDNA-N;C44H84NO8P","830.59166","295.2279","770.57","830.5917","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_18:1;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CC(O)C(O)CCCCC;GERXGZYTEGNNIL-SVADLMEDNA-N;C44H86NO9P","848.60222","313.2384","788.5806","277.2173","295.2279","848.6022","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_18:1;3O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(O)\C=C\C(O)C(O)CCCCC;XFPHSLDYXLKRFO-WNWPQKFMNA-N;C44H86NO10P","864.59714","329.2333","804.5754","293.2122","311.2228","864.5972","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_18:2;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C=C/C(O)CCCCC;VNJOTQBNVUKGGG-MSXQQCHZNA-N;C44H84NO8P","830.59166","295.2279","770.57","277.2173","830.5917","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_18:2;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C=C/C(CCCCC)OO;RLOIJSWZPXDWHC-MSXQQCHZNA-N;C44H84NO9P","846.58657","311.2228","786.5649","275.2017","293.2122","846.5865","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_18:3;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC;SMPZAQLTBMRZMG-LEFONBKVNA-N;C44H82NO8P","828.57601","293.2122","768.5543","275.2017","828.576","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:3;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C=C\C(O)CCCCCCCC;TWOGTKAGKSJQNG-YMVSIXGNNA-N;C46H86NO8P","856.60731","321.2435","796.5856","303.233","856.6073","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:4;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C\CCCCC;GWJMCNQATIPOGH-ZLIQQBJONA-N;C46H84NO8P","854.59166","319.2279","794.57","854.5917","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_20:3;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/CC(O)C(O)C\C=C\CCCCC;PBWHAGLQSCEHDZ-ZLIQQBJONA-N;C46H86NO9P","872.60222","337.2384","812.5806","301.2173","319.2279","872.6022","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C\CC(O)\C=C/C1OC1C\C=C\CCCCC;WZWWTZNFVRPTSM-GPGIEMNTNA-N;C46H84NO9P","870.58657","335.2228","810.5649","317.2122","870.5865","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:3;3O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;FUZXFGDPTQBKAT-VFLSRWMKNA-N;C46H86NO10P","888.59714","353.2333","828.5754","317.2122","335.2228","888.5972","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:3;4O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;ZFVUYBAQIVEKBF-VFLSRWMKNA-N;C46H86NO11P","904.59205","369.2283","844.5704","333.2072","351.2177","904.592","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;JVDMFDXOMYDWOA-IQPMFRLCNA-N;C46H84NO8P","854.59166","319.2279","794.57","301.2173","854.5917","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:5;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;GUOUJLKHBKTZAK-UMHXOZRGNA-N;C46H82NO8P","852.57601","317.2122","792.5543","852.576","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_20:4;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;PFRYPRFEDWJZLW-PSSPOSSPNA-N;C46H84NO9P","870.58657","335.2228","810.5649","299.2017","317.2122","870.5865","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;3O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;NKMLOTLSDZLSFM-LCIFBNENNA-N;C46H84NO10P","886.58149","351.2177","826.5598","315.1966","333.2072","886.5815","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;3O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;YAUKZJVTBNEEEG-VFLSRWMKNA-N;C46H84NO10P","886.58149","351.2177","826.5598","333.2072","886.5815","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:4;4O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;ROUNNNNKEKLDDL-KGCICEIGNA-N;C46H84NO11P","902.57640","367.2126","842.5547","331.1915","349.2021","902.5764","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:4;4O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;NTVWKWZZTUHOOU-VFLSRWMKNA-N;C46H84NO11P","902.57640","367.2126","842.5547","331.1915","349.2021","902.5764","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:5;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;VEVOUMRTHRIYRB-ADTLXWSVNA-N;C46H82NO8P","852.57601","317.2122","792.5543","299.2017","852.576","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:6;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;UPMUTHOTWJLGEJ-GPRSWHEQNA-N;C46H80NO8P","850.56036","315.1966","790.5387","850.5604","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_20:5;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;WOKNMULPAUJNMO-KELRBKEONA-N;C46H82NO9P","868.57092","333.2071","808.5493","297.186","315.1966","868.5709","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:5;3O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;GEWLHSQVDFAKJD-WNHXNHRMNA-N;C46H82NO10P","884.56584","349.2021","824.5442","313.1809","331.1915","884.5659","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_20:5;3O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;PZHFIADAKYGCLL-KGCICEIGNA-N;C46H82NO10P","884.56584","349.2021","824.5442","331.1915","884.5659","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_20:5;4O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;FCZCKBZSRUWMFG-KGCICEIGNA-N;C46H82NO11P","900.56075","365.197","840.5391","329.1758","347.1864","900.5607","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_22:5;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;STRCKLVDNBXXEH-YHMMVIDSNA-N;C48H84NO8P","878.59166","343.2279","818.57","878.5917","474.3343","492.3448","224.0693","1","1"
"MSDIAL_PC O-18:1_22:5;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;RBOBAXADDCKLKG-YHMMVIDSNA-N;C48H86NO9P","896.60222","361.2384","836.5806","325.2173","343.2279","896.6022","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_22:6;O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;OZGOTADWMPZZQT-OLUKRJJFNA-N;C48H84NO8P","878.59166","343.2279","818.57","325.2173","878.5917","474.3343","492.3448","224.0693","1"
"MSDIAL_PC O-18:1_22:6;2O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;QQKPTPUPEXPEKY-QXXJMEKENA-N;C48H84NO9P","894.58657","359.2228","834.5649","323.2017","341.2122","894.5865","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_22:6;3O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;INOODXQBGLDVFM-DJBGCEQNNA-N;C48H84NO10P","910.58149","375.2177","850.5598","339.1966","357.2072","910.5815","474.3343","492.3448","224.0693"
"MSDIAL_PC O-18:1_22:6;4O;[M+HCOO]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;XYUHGAPCDRFYQJ-ZBDQPFSMNA-N;C48H84NO11P","926.57640","391.2126","866.5547","355.1915","373.2021","926.5764","474.3343","492.3448","224.0693"
