"MSDIAL_CL","[M+NH4]+","1","2","3","4"
"MSDIAL_CL 28:0_40:8;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC;VOJJFCCFGAMKOG-MHDSXJBUNA-N;C77H134O17P2","1410.94345","495.4408","647.5034","1410.943","1393.917"
"MSDIAL_CL 28:0_40:9;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;FSGZMQLWQZKANP-JTIQYJKINA-N;C77H132O17P2","1408.92780","495.4408","645.4877","1408.928","1391.901"
"MSDIAL_CL 28:0_42:10;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;POXFYEOOKHFNBG-OBXMUYQCNA-N;C79H134O17P2","1434.94345","495.4408","671.5034","1434.943","1417.917"
"MSDIAL_CL 28:0_42:11;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;BETNQAKUAOGIGH-PBSNRGRMNA-N;C79H132O17P2","1432.92780","495.4408","669.4877","1432.928","1415.901"
"MSDIAL_CL 28:0_42:6;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;GSYFFMFOSWPTCJ-IRUQUGMGNA-N;C79H142O17P2","1443.00605","495.4408","679.566","1443.006","1425.979"
"MSDIAL_CL 28:0_42:7;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;LTLGFPWMIISJML-NVYSMVFLNA-N;C79H140O17P2","1440.99040","495.4408","677.5504","1440.99","1423.964"
"MSDIAL_CL 28:0_42:8;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;JRYJLYVGYZJTQR-DCOFWWHUNA-N;C79H138O17P2","1438.97475","495.4408","675.5347","1438.975","1421.948"
"MSDIAL_CL 28:0_42:9;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;AAXUNBJQTSCBBU-NLXJYLDVNA-N;C79H136O17P2","1436.95910","495.4408","673.519","1436.959","1419.932"
"MSDIAL_CL 28:0_44:10;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;GVMZESAKNXOEOU-NQVAADPENA-N;C81H138O17P2","1462.97475","495.4408","699.5347","1462.975","1445.948"
"MSDIAL_CL 28:0_44:11;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;HZGXSMJUYAVUDB-NHVRFZJCNA-N;C81H136O17P2","1460.95910","495.4408","697.519","1460.959","1443.932"
"MSDIAL_CL 28:0_44:12;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;PCANSKOXAJGGKJ-CRWWYYKVNA-N;C81H134O17P2","1458.94345","495.4408","695.5034","1458.943","1441.917"
"MSDIAL_CL 28:0_44:6;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC;ZQYHNIRHLKZVCQ-OXGGZBDRNA-N;C81H146O17P2","1471.03735","495.4408","707.5973","1471.037","1454.011"
"MSDIAL_CL 28:0_44:7;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC;AWHDVCRXJKCOTN-IHHWYUJDNA-N;C81H144O17P2","1469.02170","495.4408","705.5817","1469.022","1451.995"
"MSDIAL_CL 28:0_44:8;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC;GVZUMGLPWCIVDX-DLOIQDLFNA-N;C81H142O17P2","1467.00605","495.4408","703.566","1467.006","1449.979"
"MSDIAL_CL 28:0_44:9;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC;XKMCIQBXUSCTQV-KSQGRLQENA-N;C81H140O17P2","1464.99040","495.4408","701.5504","1464.99","1447.964"
"MSDIAL_CL 28:1_36:0;[M+NH4]+;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC;OESCRZNGRNOHRO-NMWGTECJNA-N;C73H140O17P2","1368.99040","493.4251","607.566","1368.99","1351.964"
