"MSDIAL_Ac4PIM2","[M-H]-","1","2","3","4","5","6","7","8","9","10","11"
"MSDIAL_Ac4PIM2 16:0_16:0_16:0_16:0;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCCCCCCCCCC(=O)O%13;GUNMIJZYVUBXTG-UHFFFAOYSA-N;C85H159O25P","1610.08299","255.2323","1041.577","1353.843","1097.603","1610.083","1","1","1","1","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_16:0_18:0;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCCCCCCCCCCCC(=O)O%13;STJUOHMFVWIIPC-UHFFFAOYSA-N;C87H163O25P","1638.11429","255.2323","1353.843","1041.577","1069.608","1381.874","1638.114","1097.603","1125.634","1","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_16:0_19:0;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCCCCCCCCCCCCC(=O)O%13;GYNXGKSPQIXGSP-UHFFFAOYSA-N;C88H165O25P","1652.12994","255.2323","1353.843","1041.577","1083.624","1395.89","1652.13","1097.603","1139.65","1","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_16:0_16:1;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCC\C=C/CCCCCC(=O)O%13;SXGAFQNPNOMOKI-NJMFHTGSSA-N;C85H157O25P","1608.06734","255.2323","1353.843","1039.561","1041.577","1351.827","1608.067","1095.587","1097.603","1","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_16:0_18:1;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCC(=O)O%12.CCCCCC\C=C/CCCCCCCCCC(=O)O%13;KQQXDRFYBIOWJW-GNVQSUKOSA-N;C87H161O25P","1636.09864","255.2323","1353.843","1041.577","1067.592","1379.859","1636.099","1097.603","1123.619","1","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_16:0_18:0(methyl);[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCCC(C)CCCCCCCCC(=O)O%13;LIOXJXWBBUFGTI-UHFFFAOYSA-N;C88H165O25P","1652.12994","255.2323","1353.843","1041.577","1083.624","1395.89","1652.13","1097.603","1139.65","1","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_18:0_16:0;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCCCCCCCCCC(=O)O%13;HXSQBKIHBOEBQF-UHFFFAOYSA-N;C87H163O25P","1638.11429","255.2323","1353.843","1041.577","1069.608","1381.874","1638.114","1097.603","1125.634","1","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_18:0_18:0;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCCCCCCCCCCCC(=O)O%13;CNCGUPFRHORDFM-UHFFFAOYSA-N;C89H167O25P","1666.14559","255.2323","1041.577","1097.639","1666.146","1409.906","1381.874","1097.603","1153.665","1","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_18:0_19:0;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCCCCCCCCCCCCC(=O)O%13;CKFHRKCUGHNORF-UHFFFAOYSA-N;C90H169O25P","1680.16124","255.2323","1381.874","1395.89","1041.577","1111.655","1680.161","1423.921","1097.603","1167.681","1","1"
"MSDIAL_Ac4PIM2 16:0_16:0_18:0_16:1;[M-H]-;OCC1OC(OC2C(O)C(O)C%13C(OC3OC(C%12)C(O)C(O)C3O)C2OP(O)(=O)OCC%10C%11)C(O)C(O)C1O.CCCCCCCCCCCCCCCC(=O)O%10.CCCCCCCCCCCCCCCC(=O)O%11.CCCCCCCCCCCCCCCCCC(=O)O%12.CCCCCCCC\C=C/CCCCCC(=O)O%13;CUBOKNQBYRKKMC-POTMTVGHSA-N;C87H161O25P","1636.09864","255.2323","1351.827","1381.874","1041.577","1067.592","1636.099","1379.859","1097.603","1123.619","1","1"
